@relation Dynamic_Log_Rate_s1_alpha0.2
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,38.19
1.00,30.57
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,15.32
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,33.29
14.00,10.00
15.00,47.63
16.00,29.97
17.00,10.00
18.00,10.00
19.00,10.00
20.00,48.61
21.00,49.61
22.00,10.00
23.00,10.00
24.00,10.00
25.00,10.00
26.00,24.71
27.00,17.08
28.00,10.00
29.00,10.00
30.00,10.00
31.00,10.00
32.00,17.97
33.00,10.00
34.00,10.00
35.00,16.94
36.00,10.00
37.00,10.00
38.00,10.00
39.00,39.74
40.00,10.00
41.00,30.16
42.00,10.00
43.00,10.00
44.00,10.00
45.00,20.93
46.00,46.13
47.00,22.99
48.00,28.94
49.00,25.45
50.00,10.00
51.00,19.94
52.00,24.54
53.00,13.97
54.00,10.00
55.00,31.14
56.00,27.39
57.00,10.00
58.00,23.27
59.00,37.37
60.00,48.47
61.00,28.81
62.00,10.00
63.00,48.54
64.00,10.00
65.00,10.00
66.00,10.00
67.00,10.00
68.00,13.10
69.00,32.39
70.00,10.00
71.00,20.26
72.00,10.00
73.00,10.00
74.00,10.00
75.00,10.00
76.00,10.00
77.00,10.00
78.00,10.00
79.00,59.06
80.00,10.00
81.00,10.00
82.00,23.31
83.00,47.40
84.00,26.20
85.00,11.47
86.00,40.17
87.00,10.00
88.00,14.86
89.00,40.03
90.00,10.00
91.00,10.00
92.00,26.12
93.00,12.91
94.00,47.10
95.00,45.18
96.00,16.82
97.00,10.00
98.00,25.17
99.00,27.80
100.00,20.56
101.00,12.66
102.00,10.00
103.00,27.49
104.00,31.91
105.00,35.45
106.00,10.00
107.00,10.00
108.00,35.47
109.00,10.00
110.00,10.30
111.00,10.00
112.00,61.15
113.00,10.00
114.00,10.00
115.00,10.00
116.00,10.00
117.00,29.87
118.00,50.67
119.00,31.56
120.00,10.00
121.00,10.00
122.00,17.80
123.00,10.00
