@relation Dynamic_Log_Rate_s3_alpha0.3
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,14.16
2.00,36.79
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,13.02
8.00,10.00
9.00,23.80
10.00,16.26
11.00,10.00
12.00,10.00
13.00,10.00
14.00,10.00
15.00,10.49
16.00,10.00
17.00,10.00
18.00,10.00
19.00,23.31
20.00,10.00
21.00,10.00
22.00,15.06
23.00,41.07
24.00,10.00
25.00,10.00
26.00,10.00
27.00,10.00
28.00,10.00
29.00,17.74
30.00,10.00
31.00,23.64
32.00,10.00
33.00,10.00
34.00,10.00
35.00,10.00
36.00,17.52
37.00,10.00
38.00,27.49
39.00,10.00
40.00,10.00
41.00,10.00
42.00,10.00
43.00,10.00
44.00,10.00
45.00,10.00
46.00,10.00
47.00,21.38
48.00,10.00
49.00,30.96
50.00,10.00
51.00,24.72
52.00,10.00
53.00,10.00
54.00,17.76
55.00,10.00
56.00,10.00
57.00,16.13
58.00,10.00
59.00,10.00
60.00,26.88
61.00,10.00
62.00,15.89
63.00,30.13
64.00,16.77
65.00,10.00
66.00,10.00
67.00,10.00
68.00,27.38
69.00,16.98
70.00,17.73
71.00,10.00
72.00,10.00
73.00,15.29
74.00,10.00
75.00,30.34
76.00,25.09
77.00,37.06
78.00,10.00
79.00,14.54
80.00,29.81
81.00,12.77
82.00,21.29
83.00,10.77
84.00,10.00
85.00,22.62
86.00,10.00
87.00,15.77
88.00,13.64
89.00,10.00
90.00,10.00
91.00,10.00
92.00,38.53
93.00,25.84
94.00,36.93
95.00,22.85
96.00,15.23
97.00,10.00
98.00,14.25
99.00,10.00
100.00,10.00
101.00,26.27
102.00,48.55
103.00,10.00
104.00,10.00
105.00,11.37
106.00,10.00
107.00,38.45
108.00,10.00
109.00,27.19
110.00,10.00
111.00,38.84
112.00,10.93
113.00,35.42
114.00,44.67
115.00,32.80
116.00,16.75
117.00,12.14
118.00,10.00
119.00,13.85
120.00,15.43
121.00,10.00
122.00,10.00
123.00,10.00
124.00,23.51
125.00,31.06
126.00,32.08
127.00,10.00
128.00,58.71
129.00,12.52
130.00,47.56
131.00,15.53
132.00,31.10
133.00,13.38
134.00,10.00
135.00,15.70
136.00,49.24
137.00,43.11
138.00,10.00
139.00,59.96
140.00,24.63
141.00,10.00
142.00,11.90
143.00,10.00
144.00,10.00
145.00,10.00
146.00,40.35
147.00,10.00
148.00,16.35
149.00,36.86
150.00,31.37
151.00,10.76
152.00,30.49
153.00,10.00
154.00,19.43
155.00,10.00
156.00,10.95
157.00,32.22
158.00,33.62
159.00,15.30
160.00,10.00
161.00,10.00
162.00,10.00
163.00,40.10
164.00,10.00
165.00,62.80
166.00,35.13
167.00,22.47
168.00,34.47
169.00,32.21
170.00,10.00
171.00,31.17
172.00,10.00
173.00,10.00
174.00,27.74
175.00,18.35
176.00,16.77
177.00,10.00
178.00,10.00
179.00,10.00
180.00,10.00
181.00,29.06
182.00,13.77
183.00,26.65
184.00,36.77
185.00,53.55
186.00,71.04
187.00,44.50
188.00,19.83
189.00,10.00
190.00,36.11
191.00,57.77
192.00,10.00
193.00,35.32
194.00,10.00
195.00,12.75
196.00,40.64
197.00,26.10
198.00,31.75
199.00,22.31
200.00,35.73
201.00,10.00
202.00,34.69
203.00,18.88
204.00,32.87
205.00,15.49
206.00,25.75
207.00,18.56
208.00,10.00
209.00,47.89
210.00,20.97
211.00,10.00
212.00,10.00
213.00,10.00
214.00,18.02
215.00,25.57
216.00,34.87
217.00,28.60
218.00,28.07
219.00,25.85
220.00,80.43
221.00,50.17
222.00,22.57
223.00,26.91
224.00,32.31
225.00,55.27
226.00,37.59
227.00,10.28
228.00,10.00
229.00,29.53
230.00,10.00
231.00,16.59
232.00,10.00
233.00,12.92
234.00,22.82
235.00,25.29
236.00,39.55
237.00,10.00
238.00,42.90
239.00,39.69
240.00,20.00
241.00,36.73
242.00,10.00
243.00,13.41
244.00,25.98
245.00,15.30
246.00,33.18
247.00,10.00
248.00,10.00
249.00,12.31
250.00,18.89
251.00,36.90
252.00,10.00
253.00,13.76
254.00,38.07
255.00,10.00
256.00,10.00
257.00,38.87
258.00,29.13
259.00,22.15
260.00,10.00
261.00,10.00
262.00,10.00
263.00,10.00
264.00,52.97
265.00,10.00
266.00,17.34
267.00,45.26
268.00,94.24
269.00,44.26
270.00,36.92
271.00,37.19
272.00,15.52
273.00,16.95
274.00,24.37
275.00,49.21
276.00,31.19
277.00,37.73
278.00,37.77
279.00,32.06
280.00,37.05
281.00,41.05
282.00,15.53
283.00,15.65
284.00,61.93
285.00,13.82
286.00,41.30
287.00,10.00
288.00,62.72
289.00,51.62
290.00,82.87
