@relation Dynamic_Log_Rate_s3_alpha0.7
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,25.62
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,22.03
10.00,10.00
11.00,31.30
12.00,10.00
13.00,13.64
14.00,11.72
15.00,10.00
16.00,10.00
17.00,10.00
18.00,10.00
19.00,10.00
20.00,10.00
21.00,22.61
22.00,12.94
23.00,12.50
24.00,10.00
25.00,10.00
26.00,10.00
27.00,21.87
28.00,15.71
29.00,18.21
30.00,10.00
31.00,10.00
32.00,11.46
33.00,19.32
34.00,19.55
35.00,31.13
36.00,10.00
37.00,10.00
38.00,10.00
39.00,30.32
40.00,10.00
41.00,14.59
42.00,19.15
43.00,25.28
44.00,10.00
45.00,10.00
46.00,22.94
47.00,23.23
48.00,15.31
49.00,20.51
50.00,18.09
51.00,15.83
52.00,10.00
53.00,16.54
54.00,10.61
55.00,10.00
56.00,17.45
57.00,16.41
58.00,20.98
59.00,16.77
60.00,37.55
61.00,15.01
62.00,26.09
63.00,21.76
64.00,10.00
65.00,25.37
66.00,11.72
67.00,29.60
68.00,35.87
69.00,23.76
70.00,25.94
71.00,30.10
72.00,24.66
73.00,19.22
74.00,18.95
75.00,15.53
76.00,10.00
77.00,26.68
78.00,26.02
79.00,19.12
80.00,20.57
81.00,15.16
82.00,47.43
83.00,43.24
84.00,21.51
85.00,39.56
86.00,28.33
87.00,31.16
88.00,29.30
89.00,32.08
90.00,21.71
91.00,27.92
92.00,16.26
93.00,24.15
94.00,10.00
95.00,43.32
96.00,27.06
97.00,21.28
98.00,32.72
99.00,29.50
100.00,40.24
101.00,31.68
102.00,25.33
103.00,38.16
104.00,21.12
105.00,43.71
106.00,22.74
107.00,43.73
108.00,36.40
109.00,44.60
110.00,23.24
111.00,40.02
112.00,40.58
113.00,34.32
114.00,38.82
115.00,39.28
116.00,49.64
117.00,36.25
118.00,15.74
119.00,43.94
120.00,41.66
121.00,45.00
122.00,29.89
123.00,38.98
124.00,26.56
125.00,47.13
126.00,33.78
127.00,35.20
128.00,40.08
129.00,43.68
130.00,42.03
131.00,48.88
132.00,38.86
133.00,44.16
134.00,30.88
135.00,43.56
136.00,41.92
137.00,48.56
138.00,38.82
139.00,35.07
140.00,55.31
141.00,47.21
142.00,44.99
143.00,45.98
144.00,35.80
145.00,50.49
146.00,49.89
147.00,53.73
148.00,25.17
149.00,52.30
150.00,40.93
151.00,40.43
152.00,40.52
153.00,34.21
154.00,43.96
155.00,45.98
156.00,53.37
157.00,47.22
158.00,51.90
159.00,52.22
160.00,53.91
161.00,60.60
162.00,41.16
163.00,54.25
164.00,46.45
165.00,43.94
166.00,41.87
167.00,58.87
168.00,47.72
169.00,50.43
170.00,35.21
171.00,36.89
172.00,44.93
173.00,46.55
174.00,46.79
175.00,48.56
176.00,42.27
177.00,59.58
178.00,43.98
179.00,46.11
180.00,52.88
181.00,54.64
182.00,36.29
183.00,30.73
184.00,60.55
185.00,52.69
186.00,36.56
187.00,64.03
188.00,54.16
189.00,59.87
190.00,52.06
191.00,61.86
192.00,54.30
193.00,52.95
194.00,71.59
195.00,61.52
196.00,36.31
197.00,62.66
198.00,80.73
199.00,55.10
200.00,57.93
201.00,40.24
202.00,65.98
203.00,44.05
204.00,53.05
205.00,62.21
206.00,55.01
207.00,62.68
208.00,47.46
209.00,64.20
210.00,68.15
211.00,57.16
212.00,46.34
213.00,62.11
214.00,62.18
215.00,66.60
216.00,71.60
217.00,63.91
218.00,63.09
219.00,57.91
220.00,60.00
221.00,58.21
222.00,62.06
223.00,51.51
224.00,73.27
225.00,63.07
226.00,71.81
227.00,42.18
228.00,53.25
229.00,58.13
230.00,68.49
231.00,56.93
232.00,64.73
233.00,58.90
234.00,72.61
235.00,81.47
236.00,62.81
237.00,59.25
238.00,45.72
239.00,65.50
240.00,67.52
241.00,55.58
242.00,66.84
243.00,72.39
244.00,61.25
245.00,55.50
246.00,64.29
247.00,63.81
248.00,57.18
249.00,58.14
250.00,67.55
251.00,73.80
252.00,55.36
253.00,72.77
254.00,58.54
255.00,57.96
256.00,48.19
257.00,67.65
258.00,72.29
259.00,77.08
260.00,64.43
261.00,64.12
262.00,66.68
263.00,68.88
264.00,80.82
265.00,66.25
266.00,71.82
267.00,76.85
268.00,49.30
269.00,70.06
270.00,59.00
271.00,54.97
272.00,79.13
273.00,70.88
274.00,66.96
275.00,69.98
276.00,77.18
277.00,68.08
278.00,67.81
279.00,70.94
280.00,80.14
281.00,63.96
282.00,77.79
283.00,65.99
284.00,67.66
285.00,66.48
286.00,62.70
287.00,67.81
288.00,62.28
289.00,66.56
290.00,47.55
291.00,55.25
292.00,68.51
293.00,57.10
294.00,62.94
295.00,53.76
296.00,68.67
297.00,57.55
298.00,53.72
299.00,59.54
300.00,65.37
301.00,82.46
302.00,76.97
303.00,60.90
304.00,64.39
305.00,68.54
306.00,74.13
307.00,57.86
308.00,59.36
309.00,65.77
310.00,60.32
311.00,80.10
312.00,56.54
313.00,71.42
314.00,66.77
315.00,74.50
316.00,78.66
317.00,74.76
318.00,70.90
319.00,66.62
320.00,71.71
321.00,72.05
322.00,63.33
323.00,65.49
324.00,73.26
325.00,73.78
326.00,73.47
327.00,71.01
328.00,64.90
329.00,68.51
330.00,74.62
331.00,65.08
332.00,70.74
333.00,75.85
334.00,71.81
335.00,69.42
336.00,78.10
337.00,60.33
338.00,85.31
339.00,65.65
340.00,64.12
341.00,59.33
342.00,63.49
343.00,69.69
344.00,64.08
345.00,61.21
346.00,72.48
347.00,66.39
348.00,67.77
349.00,70.29
350.00,72.72
351.00,69.39
352.00,79.32
353.00,66.40
354.00,85.15
355.00,70.17
356.00,63.53
357.00,63.62
358.00,89.01
359.00,59.17
360.00,77.27
361.00,74.63
362.00,66.54
363.00,75.09
364.00,57.02
365.00,75.43
366.00,69.88
367.00,69.35
368.00,85.79
369.00,72.49
370.00,78.43
371.00,79.17
372.00,66.12
373.00,67.55
374.00,65.10
375.00,70.09
376.00,75.18
377.00,80.27
378.00,67.59
379.00,61.17
380.00,65.64
381.00,68.63
382.00,103.42
383.00,56.52
384.00,82.85
385.00,73.25
386.00,80.82
387.00,84.69
388.00,78.34
389.00,75.52
390.00,75.70
391.00,66.50
392.00,52.18
393.00,58.49
394.00,60.32
395.00,57.51
396.00,68.87
397.00,85.67
398.00,67.85
399.00,68.62
400.00,68.09
401.00,76.61
402.00,56.87
403.00,77.62
404.00,65.08
405.00,54.29
406.00,75.05
407.00,73.38
408.00,53.08
409.00,68.93
410.00,82.82
411.00,72.19
412.00,79.17
413.00,75.86
414.00,77.68
415.00,65.49
416.00,73.92
417.00,62.28
418.00,67.96
419.00,67.36
420.00,77.33
421.00,61.93
422.00,67.71
423.00,71.85
424.00,49.20
425.00,50.60
426.00,70.17
427.00,49.34
428.00,68.93
429.00,79.69
430.00,71.89
431.00,52.19
432.00,69.64
433.00,70.13
434.00,71.49
435.00,85.67
436.00,68.98
437.00,65.39
438.00,82.44
439.00,78.55
440.00,62.50
441.00,76.98
442.00,75.24
443.00,78.92
444.00,63.14
445.00,70.95
446.00,63.82
447.00,67.93
448.00,55.66
449.00,61.59
450.00,67.43
451.00,56.82
452.00,68.21
453.00,63.23
454.00,68.14
455.00,62.25
456.00,59.19
457.00,44.73
458.00,65.50
459.00,50.61
460.00,86.93
461.00,55.09
462.00,45.01
463.00,51.09
464.00,65.25
465.00,64.93
466.00,70.83
467.00,77.53
468.00,72.03
469.00,59.46
470.00,64.48
471.00,69.65
472.00,54.58
473.00,63.82
474.00,52.19
475.00,60.05
476.00,64.23
477.00,61.91
478.00,49.57
479.00,58.23
480.00,52.09
481.00,64.84
482.00,62.74
483.00,67.17
484.00,67.28
485.00,60.19
486.00,63.66
487.00,52.77
488.00,57.71
489.00,53.35
490.00,65.10
491.00,56.15
492.00,64.35
493.00,70.46
494.00,67.97
495.00,62.20
496.00,56.85
497.00,58.82
498.00,41.83
499.00,64.03
500.00,64.79
501.00,59.45
502.00,63.74
503.00,55.08
504.00,48.07
505.00,54.52
506.00,61.23
507.00,37.80
508.00,67.86
509.00,53.81
510.00,55.44
511.00,55.60
512.00,54.98
513.00,54.85
514.00,57.63
515.00,56.75
516.00,48.75
517.00,61.20
518.00,72.73
519.00,68.67
520.00,51.68
521.00,50.78
522.00,67.52
523.00,42.89
524.00,53.26
525.00,75.32
526.00,60.58
527.00,56.57
528.00,64.78
529.00,48.96
530.00,54.20
531.00,57.37
532.00,65.12
533.00,52.39
534.00,58.00
535.00,34.26
536.00,38.65
537.00,44.81
538.00,41.21
539.00,42.33
540.00,50.64
541.00,49.08
542.00,69.41
543.00,46.83
544.00,47.04
545.00,51.52
546.00,52.53
547.00,50.08
548.00,41.90
549.00,36.54
550.00,53.38
551.00,45.96
552.00,40.62
553.00,29.50
554.00,62.38
555.00,33.70
556.00,41.39
557.00,38.51
558.00,53.85
559.00,51.19
560.00,59.92
561.00,31.65
562.00,28.61
563.00,41.66
564.00,48.19
565.00,38.11
566.00,41.67
567.00,41.16
568.00,46.40
569.00,37.24
570.00,20.66
571.00,39.92
572.00,45.87
573.00,39.50
574.00,58.69
575.00,39.60
576.00,56.31
577.00,47.07
578.00,45.37
579.00,44.46
580.00,40.50
581.00,37.13
582.00,43.03
583.00,52.13
584.00,19.83
585.00,39.00
586.00,36.49
587.00,41.90
588.00,34.58
589.00,46.26
590.00,36.32
591.00,22.29
592.00,28.31
593.00,47.89
594.00,48.05
595.00,41.07
596.00,43.18
597.00,38.45
598.00,33.38
599.00,39.93
600.00,34.40
601.00,29.58
602.00,32.76
603.00,41.89
604.00,36.56
605.00,37.76
606.00,34.73
607.00,38.66
608.00,34.15
609.00,27.07
