@relation Dynamic_Log_Rate_s5_alpha0.2
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,18.50
1.00,14.45
2.00,38.98
3.00,30.59
4.00,40.26
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,17.51
11.00,10.00
12.00,10.00
13.00,58.00
14.00,10.00
15.00,10.00
16.00,21.92
17.00,39.98
18.00,10.00
19.00,10.00
20.00,10.00
21.00,19.51
22.00,20.02
23.00,10.00
24.00,10.00
25.00,56.12
26.00,16.92
27.00,10.00
28.00,10.00
29.00,31.81
30.00,10.00
31.00,10.00
32.00,54.61
33.00,10.00
34.00,10.00
35.00,10.00
36.00,10.00
37.00,34.29
38.00,10.00
39.00,10.00
40.00,39.45
41.00,10.00
42.00,15.15
43.00,10.00
44.00,33.93
45.00,10.00
46.00,34.66
47.00,10.00
48.00,21.85
49.00,29.01
50.00,10.00
51.00,28.40
52.00,15.45
53.00,16.11
54.00,10.00
55.00,10.00
56.00,10.00
57.00,12.88
58.00,20.15
59.00,10.00
60.00,21.53
61.00,12.86
62.00,10.00
63.00,10.00
64.00,54.17
65.00,33.61
66.00,25.97
67.00,10.00
68.00,49.59
69.00,15.49
70.00,10.00
71.00,27.21
72.00,42.55
73.00,25.12
74.00,12.38
75.00,17.63
76.00,14.22
77.00,10.00
78.00,30.39
79.00,10.00
80.00,10.00
81.00,31.91
82.00,10.00
83.00,10.00
84.00,10.00
85.00,10.00
86.00,46.78
87.00,10.00
88.00,10.00
89.00,10.00
90.00,18.50
91.00,23.67
92.00,29.16
93.00,10.00
94.00,10.00
95.00,10.00
96.00,15.83
97.00,39.57
98.00,19.74
99.00,10.00
100.00,10.00
101.00,10.00
102.00,10.00
103.00,10.98
104.00,43.13
105.00,37.24
106.00,10.00
107.00,46.56
108.00,25.15
109.00,29.93
110.00,10.00
111.00,14.30
112.00,38.69
113.00,10.00
114.00,10.00
115.00,10.00
116.00,34.00
117.00,10.00
118.00,15.66
119.00,14.42
120.00,10.87
121.00,28.58
122.00,10.00
123.00,20.70
124.00,21.23
125.00,10.00
126.00,10.00
127.00,11.18
128.00,10.00
129.00,10.00
130.00,16.13
131.00,10.00
132.00,10.00
133.00,10.00
134.00,10.00
135.00,10.00
136.00,13.77
137.00,67.26
138.00,21.57
139.00,10.00
140.00,13.17
141.00,14.84
142.00,46.25
143.00,10.00
144.00,12.62
145.00,24.70
146.00,13.17
147.00,17.70
148.00,14.00
149.00,10.00
150.00,10.00
