@relation Dynamic_Log_Rate_s2_alpha0.1
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,24.21
1.00,20.68
2.00,10.00
3.00,18.06
4.00,17.95
5.00,10.00
6.00,24.25
7.00,22.42
8.00,17.13
9.00,10.00
10.00,10.00
11.00,48.39
12.00,23.67
13.00,10.00
14.00,59.43
15.00,10.00
16.00,10.00
17.00,10.00
18.00,28.95
19.00,10.00
20.00,34.48
21.00,10.00
22.00,10.00
23.00,10.00
24.00,10.00
25.00,10.00
26.00,10.00
27.00,10.00
28.00,10.00
29.00,10.00
30.00,23.12
31.00,10.00
32.00,10.00
33.00,10.00
34.00,10.00
35.00,10.00
36.00,37.62
37.00,10.00
38.00,22.15
39.00,10.00
40.00,10.00
41.00,25.49
42.00,10.00
43.00,10.00
44.00,32.91
45.00,10.00
46.00,10.00
47.00,10.00
48.00,35.65
49.00,31.25
50.00,10.00
51.00,10.00
52.00,10.00
53.00,10.00
54.00,10.00
55.00,28.80
56.00,10.00
57.00,10.00
58.00,10.00
59.00,23.61
60.00,10.00
61.00,10.00
62.00,69.06
63.00,10.00
64.00,10.00
65.00,10.00
66.00,10.00
67.00,42.34
68.00,10.00
69.00,10.00
70.00,10.00
71.00,12.42
72.00,35.17
73.00,35.45
74.00,36.60
75.00,12.32
76.00,10.00
77.00,10.00
78.00,10.00
79.00,10.00
80.00,10.00
81.00,13.76
82.00,10.00
83.00,42.48
84.00,16.11
85.00,10.00
86.00,30.79
87.00,10.00
88.00,33.95
89.00,21.19
90.00,10.00
91.00,10.00
92.00,10.00
93.00,31.17
94.00,10.00
95.00,10.00
96.00,10.00
97.00,10.00
98.00,10.00
99.00,34.61
100.00,10.00
101.00,10.00
102.00,10.14
103.00,10.00
104.00,16.82
105.00,41.13
106.00,72.88
107.00,10.00
108.00,10.00
109.00,19.52
110.00,16.70
111.00,10.00
112.00,63.98
113.00,10.00
114.00,24.55
115.00,19.07
116.00,24.33
117.00,10.00
118.00,41.59
119.00,10.00
120.00,22.39
121.00,10.00
122.00,64.40
123.00,31.81
124.00,10.00
125.00,10.00
126.00,10.00
127.00,23.38
128.00,14.81
129.00,21.99
130.00,17.32
131.00,43.94
132.00,10.00
133.00,18.22
134.00,10.00
135.00,12.17
136.00,31.59
137.00,17.25
138.00,10.00
139.00,47.69
140.00,12.83
141.00,49.84
142.00,10.00
143.00,10.00
144.00,31.61
145.00,10.00
146.00,10.00
147.00,32.39
148.00,10.00
149.00,43.92
150.00,10.00
151.00,14.40
152.00,10.00
153.00,31.76
154.00,10.00
155.00,55.90
156.00,10.00
157.00,34.90
158.00,40.99
159.00,42.22
160.00,10.00
161.00,10.00
162.00,10.00
163.00,17.17
164.00,10.00
165.00,10.00
166.00,10.00
167.00,24.30
168.00,10.00
169.00,10.00
170.00,35.71
171.00,10.00
172.00,10.00
173.00,17.66
174.00,10.00
175.00,10.00
176.00,14.20
177.00,27.25
178.00,10.00
179.00,78.23
180.00,10.00
181.00,10.00
182.00,34.12
183.00,10.00
184.00,10.00
185.00,13.70
186.00,10.00
187.00,10.00
188.00,18.08
189.00,10.00
190.00,19.18
191.00,31.48
192.00,10.00
193.00,35.39
194.00,10.00
195.00,13.75
196.00,10.00
197.00,10.00
198.00,10.00
199.00,17.71
200.00,31.24
201.00,10.00
202.00,10.00
203.00,10.00
204.00,10.00
205.00,19.77
206.00,31.29
207.00,10.00
208.00,10.00
209.00,10.00
210.00,10.00
211.00,10.00
212.00,10.00
213.00,10.00
214.00,10.00
215.00,10.00
216.00,35.14
217.00,10.00
218.00,10.00
219.00,60.47
220.00,49.62
221.00,66.46
222.00,27.70
223.00,10.00
224.00,10.00
225.00,10.00
226.00,10.00
227.00,10.00
228.00,32.01
229.00,10.00
230.00,58.89
231.00,10.00
232.00,22.47
233.00,10.00
234.00,10.00
235.00,10.00
236.00,43.23
237.00,24.18
238.00,36.67
239.00,10.00
240.00,16.79
241.00,27.33
242.00,21.62
243.00,10.00
244.00,31.34
245.00,33.45
246.00,10.00
247.00,26.00
248.00,55.90
249.00,10.00
250.00,24.10
251.00,10.00
252.00,43.59
253.00,10.00
254.00,10.00
255.00,17.57
256.00,10.00
257.00,25.35
258.00,10.00
259.00,10.00
260.00,32.92
261.00,33.69
262.00,10.00
263.00,10.00
264.00,60.47
265.00,42.19
266.00,10.00
267.00,20.69
268.00,21.04
269.00,18.15
270.00,28.66
271.00,15.50
272.00,11.82
273.00,13.43
274.00,10.00
275.00,29.31
276.00,27.84
277.00,18.90
278.00,31.62
279.00,10.00
280.00,10.00
281.00,11.42
282.00,30.32
283.00,10.00
284.00,23.62
285.00,10.00
286.00,10.00
287.00,22.67
288.00,10.00
289.00,10.00
290.00,10.00
291.00,10.00
292.00,10.00
293.00,10.00
294.00,10.00
295.00,44.81
296.00,12.71
297.00,10.00
298.00,19.11
299.00,10.54
300.00,22.60
301.00,10.00
302.00,10.00
303.00,24.40
304.00,24.18
305.00,15.52
306.00,20.35
307.00,10.00
308.00,10.04
309.00,10.00
310.00,11.16
311.00,14.23
312.00,10.00
313.00,23.78
314.00,20.79
315.00,10.00
316.00,10.00
317.00,10.00
318.00,10.00
319.00,32.37
320.00,10.00
321.00,10.00
322.00,12.65
323.00,30.11
324.00,10.00
325.00,10.00
326.00,10.00
327.00,32.03
328.00,10.00
329.00,10.00
330.00,45.18
331.00,10.00
332.00,37.52
333.00,22.18
334.00,28.57
335.00,10.00
336.00,22.65
337.00,10.00
338.00,47.41
339.00,10.00
340.00,18.78
341.00,81.50
342.00,10.00
343.00,15.96
344.00,10.00
345.00,10.00
346.00,12.07
347.00,62.90
348.00,10.00
349.00,10.00
350.00,81.95
351.00,22.74
352.00,10.00
353.00,46.14
354.00,12.35
355.00,23.48
356.00,10.00
357.00,55.82
358.00,10.00
359.00,45.94
360.00,13.78
361.00,37.57
362.00,19.78
363.00,10.00
364.00,10.00
365.00,16.84
366.00,16.95
367.00,10.00
368.00,10.00
369.00,10.00
370.00,14.84
371.00,10.00
372.00,10.00
373.00,27.48
374.00,10.00
375.00,10.00
376.00,10.61
377.00,10.00
378.00,10.00
379.00,10.00
380.00,10.00
381.00,26.29
382.00,14.00
383.00,16.42
384.00,10.00
385.00,10.00
386.00,14.48
387.00,31.18
388.00,33.45
389.00,51.43
390.00,10.00
391.00,10.00
392.00,15.51
393.00,56.89
394.00,21.67
395.00,10.00
396.00,61.87
397.00,10.00
398.00,10.84
399.00,10.00
400.00,28.42
401.00,13.69
402.00,26.27
403.00,54.13
404.00,10.00
405.00,10.00
406.00,31.22
407.00,10.00
408.00,32.65
409.00,10.00
410.00,45.64
411.00,40.46
412.00,11.87
413.00,13.56
414.00,17.11
415.00,10.00
416.00,25.42
417.00,10.00
418.00,10.00
419.00,68.42
420.00,10.00
421.00,10.00
422.00,10.00
423.00,34.20
424.00,10.00
425.00,10.00
426.00,10.00
427.00,10.00
428.00,10.00
429.00,40.82
430.00,10.00
431.00,10.00
432.00,10.00
433.00,10.00
434.00,10.00
435.00,41.19
436.00,10.00
437.00,10.00
438.00,10.00
439.00,27.68
440.00,10.00
441.00,10.00
442.00,38.83
443.00,34.18
444.00,10.00
445.00,28.93
446.00,53.73
447.00,10.00
448.00,10.00
449.00,44.80
450.00,10.00
451.00,39.01
452.00,10.00
453.00,10.00
454.00,21.56
455.00,10.00
456.00,10.21
457.00,10.00
458.00,15.50
459.00,30.02
460.00,10.00
461.00,34.94
462.00,39.36
463.00,28.88
464.00,27.62
465.00,10.00
466.00,35.10
467.00,35.46
468.00,38.94
469.00,27.98
470.00,29.02
471.00,10.00
472.00,10.00
473.00,10.00
474.00,10.00
475.00,12.77
476.00,32.72
477.00,25.82
478.00,10.00
479.00,10.00
480.00,10.00
481.00,10.00
482.00,10.00
483.00,10.00
484.00,42.30
485.00,10.00
486.00,39.92
487.00,10.00
488.00,18.52
489.00,10.00
490.00,16.56
491.00,22.80
492.00,10.00
493.00,10.00
494.00,10.00
495.00,37.17
496.00,10.00
497.00,10.00
498.00,20.02
499.00,25.86
500.00,17.60
501.00,52.67
502.00,43.10
503.00,10.00
504.00,27.00
505.00,10.00
506.00,38.23
507.00,10.00
508.00,10.00
509.00,10.00
510.00,10.00
511.00,10.00
512.00,17.34
513.00,10.00
514.00,19.81
515.00,10.00
516.00,10.00
517.00,42.90
518.00,44.01
519.00,10.00
520.00,11.69
521.00,24.99
522.00,15.09
523.00,10.00
524.00,24.02
525.00,21.26
526.00,17.24
527.00,10.00
528.00,10.00
529.00,10.00
530.00,21.40
531.00,48.63
532.00,10.00
533.00,10.00
534.00,23.25
535.00,24.44
536.00,10.00
537.00,10.00
538.00,10.00
539.00,33.44
540.00,25.07
541.00,10.00
542.00,10.00
543.00,39.91
544.00,10.00
545.00,37.22
546.00,17.92
547.00,10.00
548.00,10.00
549.00,28.90
550.00,10.00
551.00,10.00
552.00,52.41
553.00,51.41
554.00,10.00
555.00,10.00
556.00,10.00
557.00,10.00
558.00,24.20
559.00,10.00
560.00,31.00
561.00,10.00
562.00,10.00
563.00,39.18
564.00,39.30
565.00,10.00
566.00,11.25
567.00,19.57
568.00,10.42
569.00,10.00
570.00,38.30
571.00,10.00
572.00,64.76
573.00,10.00
574.00,18.36
575.00,21.93
576.00,10.00
577.00,25.11
578.00,10.00
579.00,10.00
580.00,10.00
581.00,82.27
582.00,10.00
583.00,10.00
584.00,10.00
585.00,10.00
586.00,17.19
587.00,13.91
588.00,10.00
589.00,10.00
590.00,20.21
591.00,33.99
592.00,10.00
593.00,10.00
594.00,17.25
595.00,23.78
596.00,10.00
597.00,10.00
598.00,20.96
599.00,10.00
600.00,33.99
601.00,10.00
602.00,12.49
603.00,10.00
604.00,10.00
605.00,10.22
606.00,10.91
607.00,22.23
608.00,26.92
609.00,44.47
610.00,10.00
611.00,10.00
612.00,10.00
613.00,10.00
614.00,14.32
615.00,10.00
616.00,10.00
617.00,10.00
618.00,10.00
619.00,10.00
620.00,10.00
621.00,27.14
622.00,71.56
623.00,10.00
624.00,29.21
625.00,10.00
626.00,10.00
627.00,10.00
628.00,10.00
629.00,16.33
630.00,17.48
631.00,10.00
632.00,11.61
633.00,16.65
634.00,10.00
635.00,10.00
636.00,31.68
637.00,10.00
638.00,18.35
639.00,44.88
640.00,10.42
641.00,10.00
642.00,10.00
643.00,10.00
644.00,10.00
645.00,41.92
646.00,10.00
647.00,31.27
648.00,43.18
649.00,56.18
650.00,34.90
651.00,18.12
652.00,10.00
653.00,10.00
654.00,10.00
655.00,10.00
656.00,10.00
657.00,81.37
658.00,10.00
659.00,10.00
660.00,10.00
661.00,10.00
662.00,22.84
663.00,67.14
664.00,41.10
665.00,10.00
666.00,10.00
667.00,10.00
668.00,23.09
669.00,23.58
670.00,16.87
671.00,33.88
672.00,37.49
673.00,10.00
674.00,20.11
675.00,15.60
676.00,10.00
677.00,10.00
678.00,32.20
679.00,52.31
680.00,16.83
681.00,15.19
682.00,10.00
683.00,10.00
684.00,42.58
685.00,10.00
686.00,10.00
687.00,10.00
688.00,10.00
689.00,25.74
690.00,10.00
691.00,10.00
692.00,19.95
693.00,10.00
694.00,10.00
695.00,15.27
696.00,23.81
697.00,10.00
698.00,34.97
699.00,10.00
700.00,10.00
701.00,17.59
702.00,10.00
703.00,10.00
704.00,10.00
705.00,10.00
706.00,21.99
707.00,10.00
708.00,12.45
709.00,19.46
710.00,10.00
711.00,10.00
712.00,32.18
713.00,10.00
714.00,10.00
715.00,10.00
716.00,21.15
717.00,10.00
718.00,10.00
719.00,40.97
720.00,10.00
721.00,28.27
722.00,10.00
723.00,10.00
724.00,49.10
725.00,10.00
726.00,52.93
727.00,10.00
728.00,10.00
729.00,10.00
730.00,10.00
731.00,10.00
732.00,10.00
733.00,10.00
734.00,10.00
735.00,10.00
736.00,41.96
737.00,10.00
738.00,10.00
739.00,10.00
740.00,10.00
741.00,36.31
742.00,18.21
743.00,10.00
744.00,10.00
745.00,10.00
746.00,10.00
747.00,10.00
748.00,10.00
749.00,10.00
750.00,10.00
751.00,34.33
752.00,10.00
753.00,10.00
754.00,53.69
755.00,39.27
756.00,10.00
757.00,10.00
758.00,10.00
759.00,10.00
760.00,10.00
761.00,10.00
762.00,10.00
763.00,10.00
764.00,12.85
765.00,10.00
766.00,10.00
767.00,10.00
768.00,24.89
769.00,10.00
770.00,10.47
771.00,10.00
772.00,22.64
773.00,44.59
774.00,10.00
775.00,10.00
776.00,10.00
777.00,10.00
778.00,17.78
779.00,21.08
780.00,38.26
781.00,40.07
782.00,10.00
783.00,10.00
784.00,30.80
785.00,10.00
786.00,10.00
787.00,10.00
788.00,10.00
789.00,10.00
790.00,10.00
791.00,10.00
792.00,10.00
793.00,43.98
794.00,10.00
795.00,10.00
796.00,10.00
797.00,10.00
798.00,24.14
799.00,17.51
800.00,10.00
801.00,22.34
802.00,34.81
803.00,37.27
804.00,10.00
805.00,19.43
806.00,10.00
807.00,10.00
808.00,10.00
809.00,10.00
810.00,10.00
811.00,10.00
812.00,10.00
813.00,10.00
814.00,10.00
815.00,10.00
816.00,40.59
817.00,10.00
818.00,10.00
819.00,10.00
820.00,10.00
821.00,10.00
822.00,23.46
823.00,12.46
824.00,10.00
825.00,10.00
826.00,17.56
827.00,10.00
828.00,32.39
829.00,10.00
830.00,10.00
831.00,10.00
832.00,29.86
833.00,10.00
834.00,10.00
835.00,10.00
836.00,24.24
837.00,10.00
838.00,10.00
839.00,10.00
840.00,10.00
841.00,10.50
842.00,10.00
843.00,10.00
844.00,10.00
845.00,32.86
846.00,10.00
847.00,35.92
848.00,10.91
849.00,10.00
850.00,10.00
851.00,10.00
852.00,10.00
853.00,10.00
854.00,10.00
855.00,10.00
856.00,10.00
857.00,10.00
858.00,10.00
859.00,10.00
860.00,10.00
861.00,10.00
862.00,10.00
863.00,10.00
864.00,10.00
865.00,10.00
866.00,10.00
867.00,24.92
868.00,10.00
869.00,10.00
870.00,10.00
871.00,10.00
872.00,10.00
873.00,10.00
874.00,21.32
875.00,10.00
876.00,31.69
877.00,10.00
878.00,10.00
879.00,10.00
880.00,10.00
881.00,10.00
882.00,10.00
883.00,10.00
884.00,10.00
885.00,10.00
886.00,10.00
887.00,63.70
888.00,10.00
889.00,10.00
890.00,10.00
891.00,27.74
892.00,10.00
893.00,10.00
894.00,44.77
895.00,10.00
896.00,10.00
897.00,10.00
898.00,10.00
899.00,10.00
900.00,10.00
901.00,10.00
902.00,10.00
903.00,51.26
904.00,28.80
905.00,16.83
906.00,10.00
907.00,10.00
908.00,19.06
909.00,42.25
910.00,10.00
911.00,10.00
912.00,10.00
913.00,10.00
914.00,10.00
915.00,10.00
916.00,10.00
917.00,10.00
918.00,10.00
919.00,36.91
920.00,10.00
921.00,14.81
922.00,48.36
923.00,10.00
924.00,36.63
925.00,10.00
926.00,10.00
927.00,21.39
928.00,10.00
929.00,10.00
930.00,14.01
931.00,10.00
932.00,10.00
933.00,15.42
934.00,10.00
935.00,10.00
936.00,10.00
937.00,41.78
938.00,12.13
939.00,10.00
940.00,10.00
941.00,10.00
942.00,10.00
943.00,10.00
944.00,10.00
945.00,10.00
946.00,10.00
947.00,67.09
948.00,10.00
949.00,10.00
950.00,10.00
951.00,11.09
952.00,12.77
953.00,10.00
954.00,10.00
955.00,10.00
956.00,10.00
957.00,10.00
958.00,10.00
959.00,10.00
960.00,24.05
961.00,10.00
962.00,10.00
963.00,10.00
964.00,10.00
965.00,10.00
966.00,10.00
967.00,10.00
968.00,10.00
969.00,10.00
970.00,10.00
971.00,10.00
972.00,34.29
973.00,10.00
974.00,18.10
975.00,10.00
976.00,22.44
977.00,10.00
978.00,10.00
979.00,10.00
980.00,10.00
981.00,10.00
982.00,10.00
983.00,10.00
984.00,16.49
985.00,10.00
986.00,17.89
987.00,12.15
988.00,30.27
989.00,21.10
990.00,10.00
991.00,10.00
992.00,10.00
993.00,10.00
994.00,10.00
995.00,10.00
996.00,10.00
997.00,10.00
998.00,10.00
999.00,10.00
1000.00,11.65
1001.00,31.27
1002.00,10.00
1003.00,10.00
1004.00,25.35
1005.00,20.59
1006.00,33.62
1007.00,23.04
1008.00,10.00
1009.00,29.99
1010.00,10.00
1011.00,10.00
1012.00,10.00
1013.00,10.00
1014.00,10.00
1015.00,10.00
1016.00,10.00
1017.00,10.00
1018.00,10.00
1019.00,28.65
1020.00,10.00
1021.00,10.00
1022.00,20.75
1023.00,10.00
1024.00,10.00
1025.00,10.00
1026.00,10.00
1027.00,24.61
1028.00,10.00
1029.00,10.00
1030.00,31.64
1031.00,10.00
1032.00,10.00
1033.00,10.00
1034.00,10.00
1035.00,10.00
1036.00,10.00
1037.00,10.00
1038.00,15.75
1039.00,21.55
1040.00,10.00
1041.00,10.00
1042.00,21.20
1043.00,10.00
1044.00,10.00
1045.00,10.00
1046.00,62.49
1047.00,10.00
1048.00,16.28
1049.00,11.13
1050.00,10.00
1051.00,23.91
1052.00,10.00
1053.00,10.00
1054.00,10.00
1055.00,16.51
1056.00,10.00
1057.00,10.00
1058.00,10.00
1059.00,10.00
1060.00,10.00
1061.00,10.00
1062.00,10.00
1063.00,31.19
1064.00,20.00
1065.00,30.29
1066.00,10.00
1067.00,37.39
1068.00,10.00
1069.00,33.64
1070.00,10.00
1071.00,10.00
1072.00,10.00
1073.00,10.00
1074.00,10.00
