@relation Dynamic_Log_Rate_s1_alpha0.5
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,11.95
4.00,10.00
5.00,10.00
6.00,10.00
7.00,23.82
8.00,10.00
9.00,10.00
10.00,10.00
11.00,13.93
12.00,13.68
13.00,19.20
14.00,22.49
15.00,27.46
16.00,10.00
17.00,10.00
18.00,10.00
19.00,10.00
20.00,10.00
21.00,10.00
22.00,10.00
23.00,10.00
24.00,10.00
25.00,11.92
26.00,16.80
27.00,10.00
28.00,10.00
29.00,10.00
30.00,12.59
31.00,18.36
32.00,10.00
33.00,30.95
34.00,10.00
35.00,15.29
36.00,11.60
37.00,10.00
38.00,24.31
39.00,10.00
40.00,29.30
41.00,10.00
42.00,28.49
43.00,10.00
44.00,10.00
45.00,10.00
46.00,10.42
47.00,13.99
48.00,10.00
49.00,24.58
50.00,10.00
51.00,16.53
52.00,18.52
53.00,16.34
54.00,10.00
55.00,10.00
56.00,20.77
57.00,10.00
58.00,10.00
59.00,22.50
60.00,21.15
61.00,18.33
62.00,16.68
63.00,10.59
64.00,10.00
65.00,13.28
66.00,10.00
67.00,19.04
68.00,22.85
69.00,10.00
70.00,10.00
71.00,21.63
72.00,19.88
73.00,34.74
74.00,10.00
75.00,10.00
76.00,23.90
77.00,20.74
78.00,10.00
79.00,10.00
80.00,12.49
81.00,10.00
82.00,26.23
83.00,10.00
84.00,21.92
85.00,47.26
86.00,10.00
87.00,29.84
88.00,10.00
89.00,14.36
90.00,33.44
91.00,38.22
92.00,23.70
93.00,27.93
94.00,33.60
95.00,10.00
96.00,16.63
97.00,27.28
98.00,20.59
99.00,35.06
100.00,25.96
101.00,16.21
102.00,23.26
103.00,10.00
104.00,30.21
105.00,31.61
106.00,30.19
107.00,31.77
108.00,36.10
109.00,12.56
110.00,15.39
111.00,40.20
112.00,27.97
113.00,10.00
114.00,11.92
115.00,10.00
116.00,68.08
117.00,58.71
118.00,30.26
119.00,34.01
120.00,12.52
121.00,24.29
122.00,39.41
123.00,31.61
124.00,35.51
125.00,10.00
126.00,31.50
127.00,43.16
128.00,36.65
129.00,16.36
130.00,30.13
131.00,12.83
132.00,22.42
133.00,26.37
134.00,38.92
135.00,10.00
136.00,19.33
137.00,21.08
138.00,19.63
139.00,60.45
140.00,40.81
141.00,36.93
142.00,40.35
143.00,10.00
144.00,25.81
145.00,29.08
146.00,10.00
147.00,39.04
148.00,21.84
149.00,10.00
150.00,30.26
151.00,32.51
152.00,35.67
153.00,11.07
154.00,51.18
155.00,24.25
156.00,37.63
157.00,35.10
158.00,20.42
159.00,50.71
160.00,31.34
161.00,44.79
162.00,41.35
163.00,32.13
164.00,44.87
165.00,39.43
166.00,50.09
167.00,40.54
168.00,31.24
169.00,22.35
170.00,41.38
171.00,32.08
172.00,58.31
173.00,46.20
174.00,29.47
175.00,29.07
176.00,45.36
177.00,50.56
178.00,38.73
179.00,29.96
180.00,27.48
181.00,63.06
182.00,27.55
183.00,54.91
184.00,37.95
185.00,26.66
186.00,10.00
187.00,27.96
188.00,34.81
189.00,52.89
190.00,62.63
191.00,20.85
192.00,41.26
193.00,57.99
194.00,29.13
195.00,37.28
196.00,10.00
197.00,36.16
198.00,32.50
199.00,27.40
200.00,31.76
201.00,34.52
202.00,46.92
203.00,82.15
204.00,37.66
205.00,30.49
206.00,35.24
207.00,41.77
208.00,48.88
209.00,35.28
210.00,34.86
211.00,16.08
212.00,55.54
213.00,71.59
214.00,48.65
215.00,60.09
216.00,36.82
217.00,27.45
218.00,29.07
219.00,36.32
220.00,32.34
221.00,28.02
222.00,33.87
223.00,33.92
224.00,61.76
225.00,42.28
226.00,65.09
227.00,37.37
228.00,20.94
229.00,56.73
230.00,49.28
231.00,54.27
232.00,56.91
233.00,78.45
234.00,43.42
235.00,35.24
236.00,33.35
237.00,10.00
238.00,10.00
239.00,35.22
240.00,39.22
241.00,55.80
242.00,18.10
243.00,80.39
244.00,50.80
245.00,50.58
246.00,53.05
247.00,27.70
248.00,73.20
249.00,47.87
250.00,42.55
251.00,46.77
252.00,44.34
253.00,70.70
254.00,53.34
255.00,53.67
256.00,50.44
257.00,31.75
258.00,45.77
259.00,41.34
260.00,43.80
261.00,83.65
262.00,32.48
263.00,41.42
264.00,69.06
265.00,48.34
266.00,36.09
267.00,35.58
268.00,76.80
269.00,58.21
270.00,68.38
271.00,10.00
272.00,21.76
273.00,26.54
274.00,22.25
275.00,41.79
276.00,47.36
277.00,56.61
278.00,60.89
279.00,42.70
280.00,61.47
281.00,35.64
282.00,57.96
283.00,38.65
284.00,42.85
285.00,41.13
286.00,33.43
287.00,35.20
288.00,39.05
289.00,44.80
290.00,47.48
291.00,63.21
292.00,62.43
293.00,69.46
294.00,41.01
295.00,65.37
296.00,43.79
297.00,42.93
298.00,42.25
299.00,53.75
300.00,44.46
301.00,30.19
302.00,93.28
303.00,38.06
304.00,26.58
305.00,42.88
306.00,63.77
307.00,42.19
308.00,52.05
309.00,81.97
310.00,31.43
311.00,49.84
312.00,37.34
313.00,45.15
314.00,52.07
315.00,53.62
316.00,50.15
317.00,49.01
318.00,54.79
319.00,60.43
320.00,63.84
321.00,52.72
322.00,33.01
323.00,38.81
324.00,47.98
325.00,51.10
326.00,41.36
327.00,48.42
328.00,62.74
329.00,61.76
330.00,50.70
331.00,44.07
332.00,64.64
333.00,53.47
334.00,27.02
335.00,59.20
336.00,44.59
337.00,59.48
338.00,37.96
339.00,54.73
340.00,26.96
341.00,28.47
342.00,73.68
343.00,44.42
344.00,41.73
345.00,58.28
346.00,79.46
