@relation Dynamic_Log_Rate_s3_alpha0.2
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,13.88
1.00,10.00
2.00,10.00
3.00,13.45
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,20.65
10.00,14.78
11.00,23.38
12.00,10.00
13.00,10.00
14.00,10.00
15.00,25.88
16.00,11.63
17.00,10.00
18.00,30.78
19.00,13.08
20.00,10.00
21.00,10.00
22.00,31.66
23.00,10.00
24.00,10.00
25.00,10.00
26.00,12.65
27.00,10.00
28.00,10.00
29.00,10.00
30.00,10.00
31.00,10.00
32.00,10.00
33.00,10.00
34.00,10.00
35.00,10.00
36.00,11.58
37.00,10.00
38.00,10.00
39.00,10.00
40.00,42.37
41.00,10.00
42.00,10.00
43.00,21.38
44.00,10.00
45.00,26.15
46.00,10.00
47.00,35.04
48.00,10.00
49.00,27.88
50.00,16.19
51.00,19.65
52.00,10.00
53.00,22.46
54.00,15.44
55.00,30.73
56.00,30.44
57.00,19.60
58.00,10.00
59.00,22.18
60.00,10.00
61.00,44.37
62.00,10.00
63.00,10.00
64.00,10.00
65.00,15.65
66.00,36.82
67.00,16.10
68.00,10.00
69.00,10.00
70.00,17.39
71.00,31.54
72.00,10.00
73.00,10.00
74.00,10.00
75.00,56.76
76.00,10.00
77.00,10.00
78.00,12.12
79.00,10.00
80.00,10.00
81.00,11.78
82.00,27.05
83.00,10.00
84.00,42.66
85.00,32.48
86.00,26.20
87.00,27.55
88.00,23.41
89.00,10.00
90.00,25.27
91.00,27.50
92.00,10.00
93.00,28.57
94.00,41.88
95.00,20.44
96.00,13.06
97.00,10.00
98.00,21.49
99.00,10.00
100.00,10.00
101.00,12.87
102.00,10.00
103.00,30.12
104.00,10.00
105.00,25.23
106.00,22.56
107.00,10.00
108.00,26.85
109.00,10.00
110.00,26.84
111.00,10.00
112.00,37.15
113.00,30.96
114.00,85.21
115.00,18.88
116.00,39.05
117.00,13.67
118.00,12.22
119.00,37.04
120.00,28.94
121.00,23.74
122.00,10.00
123.00,29.83
124.00,10.00
125.00,34.06
126.00,10.00
127.00,13.37
128.00,23.34
129.00,10.00
130.00,10.00
131.00,39.68
132.00,10.00
133.00,19.72
134.00,39.74
135.00,10.00
136.00,13.17
137.00,10.00
138.00,45.07
139.00,13.35
140.00,10.00
141.00,10.00
142.00,44.58
143.00,48.30
144.00,16.64
145.00,50.02
146.00,10.00
147.00,10.00
148.00,75.13
149.00,10.00
150.00,64.37
151.00,10.00
152.00,48.05
153.00,11.18
154.00,10.00
155.00,20.23
156.00,10.00
157.00,10.00
158.00,10.00
159.00,12.43
160.00,39.83
161.00,10.00
162.00,27.11
163.00,35.11
164.00,29.10
165.00,10.00
166.00,10.00
167.00,10.00
168.00,10.00
169.00,10.00
170.00,10.00
171.00,10.00
172.00,13.40
173.00,10.00
174.00,10.00
175.00,10.00
176.00,17.07
177.00,10.00
178.00,10.00
179.00,10.00
180.00,10.00
181.00,10.00
182.00,12.32
183.00,23.32
184.00,34.53
185.00,36.54
186.00,10.00
187.00,21.98
188.00,40.67
189.00,57.67
190.00,10.00
191.00,10.00
192.00,13.34
193.00,36.29
194.00,28.17
195.00,32.07
196.00,10.00
197.00,10.00
198.00,10.00
199.00,57.04
200.00,12.04
201.00,10.00
202.00,10.00
203.00,16.02
204.00,15.72
205.00,10.00
206.00,11.34
207.00,24.07
208.00,10.00
209.00,41.64
210.00,17.59
211.00,25.57
212.00,10.00
213.00,32.08
214.00,50.75
215.00,35.39
216.00,44.85
217.00,38.79
218.00,44.93
219.00,17.80
220.00,27.95
221.00,10.00
222.00,10.00
223.00,71.66
224.00,36.14
225.00,10.00
226.00,10.00
227.00,11.88
228.00,37.56
229.00,20.59
230.00,10.00
231.00,26.89
232.00,38.60
233.00,38.79
234.00,10.09
235.00,39.17
236.00,33.02
237.00,10.00
238.00,10.00
239.00,38.48
240.00,23.12
241.00,10.00
242.00,11.63
243.00,19.73
244.00,10.00
245.00,10.00
246.00,10.00
247.00,64.19
248.00,13.20
249.00,10.00
250.00,10.00
251.00,34.11
252.00,31.67
253.00,25.96
254.00,20.64
255.00,30.69
256.00,35.94
257.00,30.19
258.00,10.00
259.00,28.44
260.00,10.00
261.00,28.17
262.00,10.00
263.00,15.59
264.00,12.29
265.00,10.00
266.00,10.00
267.00,38.89
268.00,15.77
269.00,10.00
270.00,48.55
271.00,26.87
272.00,14.68
273.00,14.71
274.00,10.00
275.00,10.00
276.00,18.56
277.00,34.26
278.00,41.50
279.00,15.25
280.00,10.00
281.00,14.60
282.00,10.00
283.00,10.00
284.00,10.66
285.00,10.00
286.00,36.53
287.00,10.00
288.00,16.79
289.00,23.03
290.00,64.29
291.00,32.95
292.00,38.26
293.00,10.00
294.00,22.43
295.00,23.16
296.00,37.56
297.00,10.00
298.00,36.92
299.00,35.81
300.00,16.32
301.00,43.50
302.00,10.00
303.00,27.35
304.00,20.65
305.00,69.58
306.00,37.33
307.00,41.78
308.00,36.60
309.00,25.27
310.00,46.75
311.00,85.98
312.00,30.83
313.00,19.94
314.00,36.95
315.00,19.02
316.00,10.00
317.00,25.22
318.00,10.00
319.00,10.00
320.00,44.26
321.00,11.53
322.00,10.00
323.00,10.00
324.00,43.00
325.00,25.05
326.00,10.00
327.00,55.71
328.00,23.29
329.00,46.96
330.00,11.75
331.00,51.28
332.00,36.52
333.00,10.00
334.00,38.23
335.00,27.79
336.00,19.53
337.00,17.51
338.00,34.02
339.00,10.85
