@relation Dynamic_Log_Rate_s2_alpha0.2
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,32.58
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,17.95
7.00,17.84
8.00,10.00
9.00,10.00
10.00,75.38
11.00,10.00
12.00,10.00
13.00,22.81
14.00,10.00
15.00,10.00
16.00,54.80
17.00,21.07
18.00,40.44
19.00,27.97
20.00,16.68
21.00,18.14
22.00,38.40
23.00,10.00
24.00,10.00
25.00,10.00
26.00,10.00
27.00,10.00
28.00,12.18
29.00,10.00
30.00,10.00
31.00,19.95
32.00,10.00
33.00,33.52
34.00,10.00
35.00,10.00
36.00,10.00
37.00,18.80
38.00,45.88
39.00,10.00
40.00,20.02
41.00,10.00
42.00,10.00
43.00,10.00
44.00,10.00
45.00,16.43
46.00,52.69
47.00,15.48
48.00,10.00
49.00,21.16
50.00,10.00
51.00,10.00
52.00,10.00
53.00,10.00
54.00,10.00
55.00,10.00
56.00,10.00
57.00,21.67
58.00,13.38
59.00,10.00
60.00,10.00
61.00,13.95
62.00,10.00
63.00,10.00
64.00,13.87
65.00,10.00
66.00,10.00
67.00,10.00
68.00,10.00
69.00,10.00
70.00,10.00
71.00,45.13
72.00,10.00
73.00,46.64
74.00,10.00
75.00,38.20
76.00,10.00
77.00,25.75
78.00,37.36
79.00,10.00
80.00,10.00
81.00,10.00
82.00,10.00
83.00,52.86
84.00,10.00
85.00,30.74
86.00,10.00
87.00,39.48
88.00,10.00
89.00,10.00
90.00,28.62
91.00,10.00
92.00,34.99
93.00,10.00
94.00,10.00
95.00,21.94
96.00,20.51
97.00,10.00
98.00,52.61
99.00,10.00
100.00,10.00
101.00,16.31
102.00,28.36
103.00,10.00
104.00,10.00
105.00,14.66
106.00,38.36
107.00,11.70
108.00,10.00
109.00,10.00
110.00,42.81
111.00,40.27
112.00,10.00
113.00,13.84
114.00,14.42
115.00,10.00
116.00,10.00
117.00,10.00
118.00,48.01
119.00,30.63
120.00,10.00
121.00,25.83
122.00,12.20
123.00,10.00
124.00,44.62
125.00,52.25
126.00,17.69
127.00,36.06
128.00,37.60
129.00,36.78
130.00,36.23
131.00,10.00
132.00,15.10
133.00,10.00
134.00,19.80
135.00,21.02
136.00,44.50
137.00,30.05
138.00,10.00
139.00,35.32
140.00,15.93
141.00,56.29
142.00,13.84
143.00,31.25
144.00,59.81
145.00,74.24
146.00,75.47
147.00,10.00
148.00,10.00
149.00,37.95
150.00,20.87
151.00,49.78
152.00,10.00
153.00,28.23
154.00,29.06
155.00,34.81
156.00,34.59
157.00,17.83
158.00,41.39
159.00,26.61
160.00,13.47
161.00,22.94
162.00,10.00
163.00,27.98
164.00,20.99
165.00,51.45
166.00,10.00
167.00,10.00
168.00,36.84
169.00,33.86
170.00,10.00
171.00,22.33
172.00,13.67
173.00,10.00
174.00,16.80
175.00,26.60
176.00,22.61
177.00,20.68
178.00,10.00
179.00,11.84
180.00,10.00
181.00,37.91
182.00,25.34
183.00,10.00
184.00,10.00
185.00,24.59
186.00,27.32
187.00,12.38
188.00,14.33
189.00,10.00
190.00,30.54
191.00,17.87
192.00,10.00
193.00,30.66
194.00,22.38
195.00,47.53
196.00,65.68
197.00,32.11
198.00,10.00
199.00,18.08
200.00,10.00
201.00,35.72
202.00,37.71
203.00,10.34
204.00,10.00
205.00,14.82
206.00,10.00
207.00,44.50
208.00,18.61
209.00,15.37
210.00,10.00
211.00,20.38
212.00,63.96
213.00,36.57
214.00,10.00
215.00,43.56
216.00,52.38
217.00,20.68
218.00,10.00
219.00,44.41
220.00,10.00
221.00,23.55
222.00,13.78
223.00,10.00
224.00,39.75
225.00,10.00
226.00,10.00
227.00,44.91
228.00,10.00
229.00,10.00
230.00,31.64
231.00,36.10
232.00,10.00
233.00,10.00
234.00,10.00
235.00,14.10
236.00,10.00
237.00,10.00
238.00,29.24
239.00,33.19
240.00,17.52
241.00,42.00
242.00,10.00
243.00,10.00
244.00,51.80
245.00,62.02
246.00,52.24
247.00,16.26
248.00,10.00
249.00,37.05
250.00,28.94
251.00,19.03
252.00,19.33
253.00,25.36
254.00,14.12
255.00,19.82
256.00,10.00
257.00,22.23
258.00,10.00
259.00,10.00
260.00,55.42
261.00,29.66
262.00,43.50
263.00,27.12
264.00,13.01
265.00,11.20
266.00,10.21
267.00,32.85
268.00,10.00
269.00,47.06
270.00,10.00
271.00,13.97
272.00,33.65
273.00,10.00
274.00,45.92
275.00,58.83
276.00,44.18
277.00,57.22
278.00,18.43
279.00,10.00
280.00,37.01
281.00,45.81
282.00,60.47
283.00,32.42
284.00,34.41
285.00,53.05
286.00,10.00
287.00,21.11
288.00,20.64
289.00,32.85
290.00,41.97
291.00,35.67
292.00,36.06
293.00,10.00
294.00,10.00
295.00,10.00
296.00,10.00
297.00,22.71
298.00,50.07
299.00,10.00
300.00,45.46
301.00,37.71
302.00,32.73
303.00,29.56
304.00,23.78
305.00,10.00
306.00,22.30
307.00,63.75
308.00,56.79
309.00,34.60
310.00,60.21
311.00,32.11
312.00,10.00
313.00,10.00
314.00,63.00
315.00,30.86
316.00,10.00
317.00,15.12
318.00,10.00
319.00,10.00
320.00,35.52
321.00,10.00
322.00,12.01
323.00,56.37
324.00,10.00
325.00,53.21
326.00,21.05
327.00,11.31
328.00,10.00
329.00,23.99
330.00,50.80
331.00,52.43
332.00,20.40
333.00,50.83
334.00,58.94
335.00,26.09
336.00,13.06
337.00,89.25
338.00,60.75
339.00,17.77
340.00,12.93
341.00,39.88
342.00,10.00
343.00,10.00
344.00,21.44
345.00,14.22
346.00,10.00
347.00,10.00
348.00,10.00
349.00,10.00
350.00,16.68
351.00,44.92
352.00,10.00
353.00,16.20
354.00,10.00
355.00,10.00
356.00,10.00
357.00,48.21
358.00,47.05
359.00,62.35
360.00,37.38
361.00,48.48
362.00,23.19
363.00,14.54
364.00,41.56
365.00,10.00
366.00,62.17
367.00,10.00
368.00,38.46
369.00,22.83
370.00,34.38
371.00,10.00
372.00,26.37
373.00,28.99
374.00,13.36
375.00,25.10
376.00,10.00
377.00,10.00
378.00,57.04
379.00,47.56
380.00,10.00
381.00,10.00
382.00,41.49
383.00,27.95
384.00,10.00
385.00,27.91
386.00,10.00
387.00,10.00
388.00,10.00
389.00,10.85
390.00,28.22
391.00,24.69
392.00,36.37
393.00,22.83
394.00,28.29
395.00,58.31
396.00,13.27
397.00,38.20
398.00,23.86
399.00,10.00
400.00,25.02
401.00,75.87
402.00,10.00
403.00,37.69
404.00,50.02
405.00,10.00
406.00,40.58
407.00,10.00
408.00,10.00
409.00,10.00
410.00,11.38
411.00,17.41
412.00,41.11
413.00,67.24
414.00,37.22
415.00,10.00
416.00,10.00
417.00,42.67
418.00,10.00
419.00,11.27
420.00,40.52
421.00,13.80
422.00,15.06
423.00,32.49
424.00,10.00
425.00,10.00
426.00,10.00
427.00,25.84
428.00,18.29
429.00,42.93
430.00,10.00
431.00,17.67
432.00,42.60
433.00,25.11
434.00,23.36
