@relation Dynamic_Log_Rate_s3_alpha0.1
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.73
6.00,10.00
7.00,10.00
8.00,10.00
9.00,20.87
10.00,14.38
11.00,66.09
12.00,10.00
13.00,13.40
14.00,10.00
15.00,10.00
16.00,10.00
17.00,10.00
18.00,20.66
19.00,10.00
20.00,10.00
21.00,36.15
22.00,24.19
23.00,10.00
24.00,33.94
25.00,10.00
26.00,10.00
27.00,48.60
28.00,10.00
29.00,47.29
30.00,10.00
31.00,10.00
32.00,10.00
33.00,42.13
34.00,10.00
35.00,10.00
36.00,10.00
37.00,23.29
38.00,10.00
39.00,10.00
40.00,10.00
41.00,10.00
42.00,10.00
43.00,10.00
44.00,10.00
45.00,10.00
46.00,10.00
47.00,10.00
48.00,10.00
49.00,10.00
50.00,10.00
51.00,10.00
52.00,35.36
53.00,10.00
54.00,10.00
55.00,23.54
56.00,10.00
57.00,44.35
58.00,29.24
59.00,10.00
60.00,11.76
61.00,24.41
62.00,10.00
63.00,20.29
64.00,57.58
65.00,11.70
66.00,10.00
67.00,10.00
68.00,10.00
69.00,10.00
70.00,10.00
71.00,10.00
72.00,43.38
73.00,32.84
74.00,10.00
75.00,10.00
76.00,22.50
77.00,10.00
78.00,10.00
79.00,10.40
80.00,23.56
81.00,18.41
82.00,33.96
83.00,30.08
84.00,25.89
85.00,45.18
86.00,31.68
87.00,43.72
88.00,10.00
89.00,10.00
90.00,10.00
91.00,10.00
92.00,23.61
93.00,26.11
94.00,10.00
95.00,10.00
96.00,13.09
97.00,10.00
98.00,10.00
99.00,20.78
100.00,10.00
101.00,10.00
102.00,10.00
103.00,10.00
104.00,10.00
105.00,10.00
106.00,10.00
107.00,19.66
108.00,10.00
109.00,10.00
110.00,18.66
111.00,22.84
112.00,12.40
113.00,10.00
114.00,26.15
115.00,53.22
116.00,10.00
117.00,21.92
118.00,10.00
119.00,32.07
120.00,10.00
121.00,32.11
122.00,10.00
123.00,10.00
124.00,10.00
125.00,42.40
126.00,10.00
127.00,10.00
128.00,10.00
129.00,10.00
130.00,10.00
131.00,43.30
132.00,19.26
133.00,10.00
134.00,18.10
135.00,65.64
136.00,10.00
137.00,31.97
138.00,22.71
139.00,10.00
140.00,10.00
141.00,45.59
142.00,36.13
143.00,10.00
144.00,10.00
145.00,52.90
146.00,10.00
147.00,15.40
148.00,10.00
149.00,54.80
150.00,10.00
151.00,10.00
152.00,10.00
153.00,10.00
154.00,10.00
155.00,10.00
156.00,17.26
157.00,10.00
158.00,35.76
159.00,10.00
160.00,10.00
161.00,10.00
162.00,10.00
163.00,10.00
164.00,10.00
165.00,69.60
166.00,27.27
167.00,10.00
168.00,10.00
169.00,18.85
170.00,10.00
171.00,10.00
172.00,10.00
173.00,43.17
174.00,28.19
175.00,10.00
176.00,10.00
177.00,15.38
178.00,21.82
179.00,58.29
180.00,24.98
181.00,10.00
182.00,10.00
183.00,34.37
184.00,10.00
185.00,47.41
186.00,17.54
187.00,10.00
188.00,10.00
189.00,10.00
190.00,10.00
191.00,10.00
192.00,13.00
193.00,26.52
194.00,10.00
195.00,10.00
196.00,10.00
197.00,10.00
198.00,36.26
199.00,37.94
200.00,20.46
201.00,10.00
202.00,52.74
203.00,22.75
204.00,10.00
205.00,25.61
206.00,41.39
207.00,10.00
208.00,40.54
209.00,10.00
210.00,10.00
211.00,10.00
212.00,37.08
213.00,58.00
214.00,10.00
215.00,10.00
216.00,11.23
217.00,10.00
218.00,10.00
219.00,73.03
220.00,10.00
221.00,10.00
222.00,10.00
223.00,10.00
224.00,21.89
225.00,21.25
226.00,36.03
227.00,23.91
228.00,37.00
229.00,10.00
230.00,10.00
231.00,26.85
232.00,52.63
233.00,10.00
234.00,10.00
235.00,33.89
236.00,10.00
237.00,37.64
238.00,20.89
239.00,20.03
240.00,38.09
241.00,10.00
242.00,19.25
243.00,14.96
244.00,42.07
245.00,10.00
246.00,30.04
247.00,20.92
248.00,21.25
249.00,10.00
250.00,10.00
251.00,10.00
252.00,10.00
253.00,44.08
254.00,10.00
255.00,10.64
256.00,10.00
257.00,10.00
258.00,10.00
259.00,15.91
260.00,10.00
261.00,10.00
262.00,32.27
263.00,10.00
264.00,10.00
265.00,42.67
266.00,10.00
267.00,10.00
268.00,10.00
269.00,10.00
270.00,13.51
271.00,10.00
272.00,10.00
273.00,25.94
274.00,20.86
275.00,10.00
276.00,10.00
277.00,10.00
278.00,10.00
279.00,10.00
280.00,20.13
281.00,16.49
282.00,10.00
283.00,10.00
284.00,29.20
285.00,15.67
286.00,18.45
287.00,10.00
288.00,46.54
289.00,39.98
290.00,32.91
291.00,24.78
292.00,36.97
293.00,10.00
294.00,31.75
295.00,33.53
296.00,34.34
297.00,34.58
298.00,30.56
299.00,10.00
300.00,13.60
301.00,10.00
302.00,34.19
303.00,10.00
304.00,10.00
305.00,53.14
306.00,10.00
307.00,10.00
308.00,10.00
309.00,13.31
310.00,36.19
311.00,68.27
312.00,10.00
313.00,10.00
314.00,60.14
315.00,10.00
316.00,10.00
317.00,10.00
318.00,10.00
319.00,10.00
320.00,19.76
321.00,10.00
322.00,10.00
323.00,10.00
324.00,43.88
325.00,15.52
326.00,24.95
327.00,26.56
328.00,10.00
329.00,10.00
330.00,10.00
331.00,10.00
332.00,10.00
333.00,10.00
334.00,10.00
335.00,14.11
336.00,10.21
337.00,10.00
338.00,10.00
339.00,36.14
340.00,31.47
341.00,10.00
342.00,10.00
343.00,30.50
344.00,10.00
345.00,10.00
346.00,37.34
