@relation Dynamic_Log_Rate_s1_alpha0.8
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.24
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,10.00
14.00,10.00
15.00,13.34
16.00,10.00
17.00,10.00
18.00,10.00
19.00,10.00
20.00,10.00
21.00,10.00
22.00,11.75
23.00,10.00
24.00,15.15
25.00,11.12
26.00,14.34
27.00,10.00
28.00,10.00
29.00,15.30
30.00,10.00
31.00,12.30
32.00,10.00
33.00,21.18
34.00,10.00
35.00,23.49
36.00,10.00
37.00,10.00
38.00,10.00
39.00,10.00
40.00,16.40
41.00,15.97
42.00,10.00
43.00,24.45
44.00,23.25
45.00,19.00
46.00,20.26
47.00,21.25
48.00,23.76
49.00,16.51
50.00,12.17
51.00,15.00
52.00,26.40
53.00,27.32
54.00,13.00
55.00,20.92
56.00,15.74
57.00,24.82
58.00,13.20
59.00,24.96
60.00,11.56
61.00,25.17
62.00,26.49
63.00,17.94
64.00,14.11
65.00,20.72
66.00,18.31
67.00,27.85
68.00,29.16
69.00,34.37
70.00,23.97
71.00,37.23
72.00,15.56
73.00,22.27
74.00,20.90
75.00,24.22
76.00,32.80
77.00,29.60
78.00,25.17
79.00,30.47
80.00,38.09
81.00,29.62
82.00,29.11
83.00,28.98
84.00,31.40
85.00,23.17
86.00,18.57
87.00,37.46
88.00,50.87
89.00,33.72
90.00,26.35
91.00,36.95
92.00,36.07
93.00,33.60
94.00,24.60
95.00,36.74
96.00,42.54
97.00,32.34
98.00,37.14
99.00,29.81
100.00,32.47
101.00,43.61
102.00,40.22
103.00,26.07
104.00,35.00
105.00,39.69
106.00,31.68
107.00,38.96
108.00,40.04
109.00,33.53
110.00,30.78
111.00,33.48
112.00,42.67
113.00,44.63
114.00,27.10
115.00,33.57
116.00,40.56
117.00,40.17
118.00,32.59
119.00,32.29
120.00,31.79
121.00,38.62
122.00,40.41
123.00,33.95
124.00,35.58
125.00,43.08
126.00,42.14
127.00,50.88
128.00,44.07
129.00,39.11
130.00,44.94
131.00,50.34
132.00,43.19
133.00,46.46
134.00,44.22
135.00,57.46
136.00,52.70
137.00,40.39
138.00,48.55
139.00,40.68
140.00,43.17
141.00,43.29
142.00,46.74
143.00,54.30
144.00,44.86
145.00,52.01
146.00,44.31
147.00,56.28
148.00,45.90
149.00,55.71
150.00,46.79
151.00,50.67
152.00,55.43
153.00,57.88
154.00,50.18
155.00,54.98
156.00,50.36
157.00,42.15
158.00,44.56
159.00,52.56
160.00,49.56
161.00,43.33
162.00,47.21
163.00,52.89
164.00,57.37
165.00,60.94
166.00,47.35
167.00,56.58
168.00,65.49
169.00,54.16
170.00,54.77
171.00,52.06
172.00,47.96
173.00,64.47
174.00,65.92
175.00,48.35
176.00,57.59
177.00,49.29
178.00,63.26
179.00,70.23
180.00,51.15
181.00,53.77
182.00,49.77
183.00,57.58
184.00,62.17
185.00,54.83
186.00,62.18
187.00,67.21
188.00,55.81
189.00,59.55
190.00,62.16
191.00,71.69
192.00,65.42
193.00,61.20
194.00,62.07
195.00,58.27
196.00,55.78
197.00,61.63
198.00,62.62
199.00,60.74
200.00,58.64
201.00,74.73
202.00,60.50
203.00,58.26
204.00,65.57
205.00,70.82
206.00,60.27
207.00,74.73
208.00,64.69
209.00,67.62
210.00,59.63
211.00,69.30
212.00,67.02
213.00,64.07
214.00,65.96
215.00,59.46
216.00,61.11
217.00,65.92
218.00,62.73
219.00,61.10
220.00,67.82
221.00,69.16
222.00,68.16
223.00,67.45
224.00,70.64
225.00,59.08
226.00,68.78
227.00,74.41
228.00,69.66
229.00,63.55
230.00,63.52
231.00,76.59
232.00,67.55
233.00,76.52
234.00,68.94
235.00,58.54
236.00,73.50
237.00,86.13
238.00,73.26
239.00,70.72
240.00,73.86
241.00,59.52
242.00,69.45
243.00,67.61
244.00,77.69
245.00,81.85
246.00,68.30
247.00,83.45
248.00,75.96
249.00,76.81
250.00,67.61
251.00,76.12
252.00,70.71
253.00,75.77
254.00,68.71
255.00,65.21
256.00,84.53
257.00,60.82
258.00,72.83
259.00,69.47
260.00,73.69
261.00,74.62
262.00,62.02
263.00,68.85
264.00,79.91
265.00,69.17
266.00,72.95
267.00,85.24
268.00,75.77
269.00,79.48
270.00,82.32
271.00,69.02
272.00,84.09
273.00,86.95
274.00,82.82
275.00,73.73
276.00,72.60
277.00,71.59
278.00,75.77
279.00,77.30
280.00,68.03
281.00,77.70
282.00,85.42
283.00,78.43
284.00,66.25
285.00,82.42
286.00,75.99
287.00,75.13
288.00,73.90
289.00,73.20
290.00,66.00
291.00,72.99
292.00,76.91
293.00,70.42
294.00,72.71
295.00,74.23
296.00,78.84
297.00,80.25
298.00,75.88
299.00,84.86
300.00,81.33
301.00,87.25
302.00,98.37
303.00,76.68
304.00,72.84
305.00,76.49
306.00,76.13
307.00,72.39
308.00,87.17
309.00,89.89
310.00,83.57
311.00,74.27
312.00,78.58
313.00,87.53
314.00,78.45
315.00,95.63
316.00,77.57
317.00,81.95
318.00,83.63
319.00,74.22
320.00,90.80
321.00,65.65
322.00,77.80
323.00,74.65
324.00,78.92
325.00,75.65
326.00,83.56
327.00,70.94
328.00,87.12
329.00,74.00
330.00,78.36
331.00,77.23
332.00,74.43
333.00,72.80
334.00,79.60
335.00,83.64
336.00,93.29
337.00,81.28
338.00,82.12
339.00,75.61
340.00,80.70
341.00,76.54
342.00,82.91
343.00,67.94
344.00,82.57
345.00,77.70
346.00,81.60
