@relation Dynamic_Log_Rate_s4_alpha0.9
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,10.00
14.00,10.00
15.00,10.00
16.00,10.00
17.00,10.27
18.00,10.00
19.00,10.00
20.00,10.00
21.00,10.00
22.00,16.03
23.00,10.00
24.00,11.14
25.00,11.48
26.00,10.00
27.00,10.66
28.00,10.55
29.00,12.32
30.00,12.15
31.00,12.56
32.00,17.93
33.00,14.38
34.00,17.05
35.00,14.75
36.00,11.64
37.00,17.41
38.00,21.74
39.00,14.94
40.00,25.16
41.00,18.56
42.00,14.54
43.00,16.29
44.00,17.26
45.00,22.12
46.00,18.80
47.00,25.05
48.00,19.32
49.00,16.14
50.00,19.03
51.00,17.10
52.00,26.10
53.00,21.03
54.00,25.81
55.00,20.70
56.00,27.90
57.00,25.40
58.00,21.63
59.00,28.35
60.00,26.52
61.00,24.43
62.00,32.63
63.00,22.90
64.00,32.06
65.00,24.20
66.00,18.81
67.00,21.35
68.00,25.15
69.00,33.38
70.00,27.08
71.00,25.50
72.00,29.98
73.00,30.12
74.00,29.48
75.00,30.98
76.00,36.28
77.00,30.14
78.00,31.48
79.00,34.11
80.00,31.46
81.00,28.84
82.00,29.41
83.00,35.42
84.00,33.61
85.00,37.27
86.00,36.22
87.00,37.24
88.00,35.72
89.00,40.63
90.00,34.50
91.00,39.10
92.00,35.41
93.00,33.43
94.00,38.63
95.00,31.58
96.00,38.44
97.00,39.17
98.00,38.34
99.00,42.63
100.00,42.37
101.00,38.23
102.00,42.94
103.00,37.20
104.00,44.52
105.00,40.29
106.00,37.67
107.00,42.04
108.00,42.66
109.00,48.26
110.00,44.97
111.00,41.99
112.00,43.71
113.00,48.20
114.00,41.34
115.00,49.54
116.00,44.44
117.00,46.28
118.00,39.56
119.00,44.90
120.00,41.72
121.00,45.79
122.00,46.34
123.00,47.27
124.00,48.40
125.00,46.61
126.00,52.78
127.00,54.22
128.00,49.98
129.00,48.33
130.00,46.34
131.00,48.07
132.00,51.55
133.00,52.33
134.00,52.73
135.00,52.23
136.00,52.06
137.00,56.08
138.00,51.36
139.00,55.17
140.00,54.09
141.00,50.35
142.00,61.10
143.00,56.33
144.00,51.81
145.00,53.86
146.00,57.43
147.00,55.59
148.00,56.72
149.00,55.49
150.00,52.77
151.00,60.91
152.00,51.92
153.00,52.00
154.00,57.66
155.00,60.24
156.00,56.35
157.00,53.17
158.00,51.34
159.00,59.60
160.00,57.79
161.00,56.49
162.00,60.55
163.00,50.33
164.00,57.92
165.00,59.10
166.00,57.60
167.00,61.60
168.00,64.45
169.00,55.95
170.00,62.62
171.00,65.23
172.00,63.70
173.00,62.44
174.00,59.93
175.00,64.21
176.00,62.86
177.00,62.61
178.00,67.09
179.00,60.08
180.00,64.04
181.00,65.31
182.00,66.04
183.00,62.31
184.00,73.26
185.00,62.57
186.00,67.38
187.00,63.79
188.00,62.66
189.00,64.35
190.00,69.51
191.00,68.16
192.00,69.84
193.00,69.61
194.00,69.32
195.00,69.49
196.00,70.50
197.00,70.80
198.00,66.68
199.00,66.40
200.00,72.59
201.00,66.86
202.00,71.70
203.00,72.17
204.00,67.49
205.00,70.16
206.00,73.98
207.00,74.13
208.00,77.23
209.00,78.11
210.00,72.08
211.00,70.11
212.00,71.99
213.00,68.26
214.00,73.12
215.00,76.38
216.00,75.05
217.00,78.84
218.00,72.11
219.00,73.39
220.00,74.72
221.00,74.89
222.00,78.91
223.00,73.51
224.00,75.39
225.00,78.19
226.00,73.79
227.00,76.33
228.00,78.51
229.00,76.84
230.00,76.49
231.00,77.88
232.00,77.55
233.00,75.48
234.00,77.33
235.00,82.21
236.00,78.71
237.00,80.45
238.00,80.54
239.00,74.52
240.00,82.05
241.00,80.79
242.00,72.09
243.00,82.55
244.00,82.33
245.00,80.72
246.00,79.54
247.00,76.90
248.00,77.56
249.00,83.01
250.00,79.57
251.00,78.66
252.00,83.82
253.00,84.76
254.00,77.43
255.00,82.84
256.00,83.00
257.00,87.96
258.00,83.61
259.00,86.26
260.00,76.61
261.00,86.97
262.00,86.40
263.00,77.06
264.00,85.09
265.00,86.16
266.00,85.07
267.00,84.04
268.00,85.03
269.00,86.32
270.00,79.53
271.00,86.19
272.00,84.88
273.00,82.97
274.00,87.79
275.00,88.30
276.00,90.10
277.00,86.07
278.00,89.48
279.00,87.44
280.00,87.74
281.00,88.81
282.00,82.31
283.00,86.59
284.00,88.11
285.00,90.59
286.00,91.79
287.00,88.57
288.00,85.98
289.00,84.81
290.00,91.79
291.00,85.48
292.00,87.99
293.00,88.37
294.00,88.35
295.00,89.18
296.00,86.45
297.00,85.89
298.00,84.60
299.00,92.35
300.00,91.38
301.00,90.30
302.00,90.84
303.00,87.18
304.00,84.56
305.00,93.16
306.00,86.91
307.00,89.05
308.00,90.14
309.00,86.64
310.00,89.30
311.00,92.42
312.00,91.39
313.00,88.96
314.00,93.94
315.00,84.87
316.00,90.87
317.00,88.99
318.00,90.42
319.00,90.67
320.00,87.79
321.00,88.53
322.00,89.37
323.00,88.02
324.00,93.85
325.00,90.39
326.00,88.15
327.00,91.08
328.00,88.58
329.00,93.81
330.00,85.67
331.00,89.74
332.00,91.80
333.00,91.14
334.00,85.13
335.00,85.18
336.00,89.47
337.00,92.89
338.00,88.56
339.00,93.97
340.00,90.23
341.00,90.46
342.00,90.46
343.00,89.12
344.00,93.72
345.00,93.97
346.00,89.27
