@relation Dynamic_Log_Rate_s2_alpha0.8
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,14.33
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,10.00
14.00,10.00
15.00,10.00
16.00,10.00
17.00,10.00
18.00,10.00
19.00,11.80
20.00,10.00
21.00,10.00
22.00,10.00
23.00,10.00
24.00,15.04
25.00,11.59
26.00,10.00
27.00,25.63
28.00,10.00
29.00,10.00
30.00,21.76
31.00,12.00
32.00,15.72
33.00,10.00
34.00,13.03
35.00,16.99
36.00,13.40
37.00,15.26
38.00,10.00
39.00,15.77
40.00,10.00
41.00,13.24
42.00,18.56
43.00,26.52
44.00,18.23
45.00,31.43
46.00,18.99
47.00,19.98
48.00,11.00
49.00,10.00
50.00,12.31
51.00,25.21
52.00,28.34
53.00,16.14
54.00,26.38
55.00,22.93
56.00,22.32
57.00,18.58
58.00,15.49
59.00,30.41
60.00,28.38
61.00,21.82
62.00,27.49
63.00,22.87
64.00,28.25
65.00,20.56
66.00,11.47
67.00,25.74
68.00,22.96
69.00,21.12
70.00,21.19
71.00,22.81
72.00,29.39
73.00,27.55
74.00,22.78
75.00,37.15
76.00,30.74
77.00,17.75
78.00,25.90
79.00,34.40
80.00,32.45
81.00,32.36
82.00,28.89
83.00,29.27
84.00,19.20
85.00,31.85
86.00,36.06
87.00,23.96
88.00,33.45
89.00,32.56
90.00,41.34
91.00,22.49
92.00,34.96
93.00,28.00
94.00,33.52
95.00,31.12
96.00,31.89
97.00,20.71
98.00,43.34
99.00,31.25
100.00,39.83
101.00,34.46
102.00,34.80
103.00,37.10
104.00,34.77
105.00,29.28
106.00,27.24
107.00,32.97
108.00,33.53
109.00,39.99
110.00,28.91
111.00,37.96
112.00,38.92
113.00,33.95
114.00,41.70
115.00,47.87
116.00,35.93
117.00,38.70
118.00,40.85
119.00,37.97
120.00,52.76
121.00,39.90
122.00,44.51
123.00,47.21
124.00,40.51
125.00,50.57
126.00,37.54
127.00,50.12
128.00,48.47
129.00,45.41
130.00,48.77
131.00,45.99
132.00,49.47
133.00,45.16
134.00,32.49
135.00,38.83
136.00,42.73
137.00,53.60
138.00,51.77
139.00,50.43
140.00,47.50
141.00,42.96
142.00,36.33
143.00,44.16
144.00,53.61
145.00,51.10
146.00,57.68
147.00,45.18
148.00,47.56
149.00,41.92
150.00,49.34
151.00,51.99
152.00,48.12
153.00,52.94
154.00,44.02
155.00,47.50
156.00,52.06
157.00,57.31
158.00,61.43
159.00,60.97
160.00,47.78
161.00,51.45
162.00,50.64
163.00,51.65
164.00,54.66
165.00,50.81
166.00,58.67
167.00,56.22
168.00,56.27
169.00,52.61
170.00,48.32
171.00,58.41
172.00,56.89
173.00,56.74
174.00,58.31
175.00,53.17
176.00,48.30
177.00,55.60
178.00,58.70
179.00,60.51
180.00,56.57
181.00,56.21
182.00,57.99
183.00,58.96
184.00,69.47
185.00,63.01
186.00,61.67
187.00,63.02
188.00,64.28
189.00,56.86
190.00,55.55
191.00,53.62
192.00,64.17
193.00,45.98
194.00,62.29
195.00,61.57
196.00,54.66
197.00,56.18
198.00,68.66
199.00,57.43
200.00,57.73
201.00,61.46
202.00,65.78
203.00,57.49
204.00,59.66
205.00,70.86
206.00,67.74
207.00,63.15
208.00,72.14
209.00,77.91
210.00,64.33
211.00,69.00
212.00,75.99
213.00,73.90
214.00,65.67
215.00,51.36
216.00,60.70
217.00,69.69
218.00,70.18
219.00,63.64
220.00,58.60
221.00,75.33
222.00,53.00
223.00,66.46
224.00,73.68
225.00,70.56
226.00,67.02
227.00,61.16
228.00,69.53
229.00,69.66
230.00,74.81
231.00,65.55
232.00,76.27
233.00,67.40
234.00,70.71
235.00,77.12
236.00,81.93
237.00,71.20
238.00,72.38
239.00,63.58
240.00,65.55
241.00,70.68
242.00,70.95
243.00,69.26
244.00,76.44
245.00,73.04
246.00,71.66
247.00,69.41
248.00,64.22
249.00,76.49
250.00,70.80
251.00,71.61
252.00,71.66
253.00,67.29
254.00,70.94
255.00,72.27
256.00,69.72
257.00,75.63
258.00,74.47
259.00,69.07
260.00,68.96
261.00,81.70
262.00,63.93
263.00,79.75
264.00,69.39
265.00,77.57
266.00,88.64
267.00,64.52
268.00,74.78
269.00,76.04
270.00,80.36
271.00,77.29
272.00,72.22
273.00,71.22
274.00,83.61
275.00,73.08
276.00,80.21
277.00,82.11
278.00,81.00
279.00,78.50
280.00,79.05
281.00,70.06
282.00,71.02
283.00,77.21
284.00,63.44
285.00,70.03
286.00,80.15
287.00,72.52
288.00,83.69
289.00,67.59
290.00,77.67
291.00,87.22
292.00,71.00
293.00,73.38
294.00,79.09
295.00,88.45
296.00,76.98
297.00,70.60
298.00,85.20
299.00,74.99
300.00,72.76
301.00,65.78
302.00,78.32
303.00,82.78
304.00,75.45
305.00,77.21
306.00,78.04
307.00,81.70
308.00,77.82
309.00,70.21
310.00,74.32
311.00,69.79
312.00,81.91
313.00,83.37
314.00,81.25
315.00,84.87
316.00,82.17
317.00,82.15
318.00,75.81
319.00,84.72
320.00,79.26
321.00,75.98
322.00,87.92
323.00,87.89
324.00,78.26
325.00,83.76
326.00,75.61
327.00,77.21
328.00,84.22
329.00,85.27
330.00,91.57
331.00,76.65
332.00,77.05
333.00,86.48
334.00,83.61
335.00,74.88
336.00,82.61
337.00,74.68
338.00,82.77
339.00,77.05
340.00,75.53
341.00,81.12
342.00,83.88
343.00,77.91
344.00,85.17
345.00,80.81
346.00,84.59
