@relation Dynamic_Log_Rate_s3_alpha0.6
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,14.87
2.00,16.75
3.00,13.62
4.00,10.00
5.00,10.00
6.00,10.00
7.00,24.69
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,10.00
14.00,21.73
15.00,17.37
16.00,10.00
17.00,18.58
18.00,10.00
19.00,10.00
20.00,20.81
21.00,10.00
22.00,23.22
23.00,17.52
24.00,10.00
25.00,10.00
26.00,16.70
27.00,14.04
28.00,10.00
29.00,12.14
30.00,19.47
31.00,14.07
32.00,10.00
33.00,10.00
34.00,10.00
35.00,16.53
36.00,12.29
37.00,12.90
38.00,30.22
39.00,10.00
40.00,19.43
41.00,11.25
42.00,10.00
43.00,22.65
44.00,29.33
45.00,35.55
46.00,10.00
47.00,10.00
48.00,14.09
49.00,17.48
50.00,18.58
51.00,26.18
52.00,10.00
53.00,10.00
54.00,10.00
55.00,26.27
56.00,10.00
57.00,22.23
58.00,15.12
59.00,19.26
60.00,10.00
61.00,15.22
62.00,15.55
63.00,10.10
64.00,10.00
65.00,37.09
66.00,30.49
67.00,27.27
68.00,30.72
69.00,15.81
70.00,33.49
71.00,13.14
72.00,10.00
73.00,14.92
74.00,31.10
75.00,15.96
76.00,24.43
77.00,10.00
78.00,21.52
79.00,10.00
80.00,10.58
81.00,10.00
82.00,26.31
83.00,27.06
84.00,23.91
85.00,41.68
86.00,13.71
87.00,10.00
88.00,19.65
89.00,22.16
90.00,31.51
91.00,12.19
92.00,16.15
93.00,10.00
94.00,18.18
95.00,21.21
96.00,20.29
97.00,26.32
98.00,15.63
99.00,39.00
100.00,42.26
101.00,39.42
102.00,25.33
103.00,19.12
104.00,26.51
105.00,32.78
106.00,41.22
107.00,31.25
108.00,35.32
109.00,18.52
110.00,19.34
111.00,37.10
112.00,33.60
113.00,10.00
114.00,13.61
115.00,25.65
116.00,50.82
117.00,39.46
118.00,41.52
119.00,31.66
120.00,19.67
121.00,35.73
122.00,27.11
123.00,46.34
124.00,23.15
125.00,31.94
126.00,43.71
127.00,11.98
128.00,24.70
129.00,39.58
130.00,20.00
131.00,34.64
132.00,45.41
133.00,33.35
134.00,51.21
135.00,25.61
136.00,21.02
137.00,30.08
138.00,22.60
139.00,62.38
140.00,19.47
141.00,30.79
142.00,35.94
143.00,31.22
144.00,32.89
145.00,22.44
146.00,29.23
147.00,33.95
148.00,28.23
149.00,61.04
150.00,10.33
151.00,37.39
152.00,44.21
153.00,47.62
154.00,31.62
155.00,44.20
156.00,41.15
157.00,46.41
158.00,43.70
159.00,26.23
160.00,32.92
161.00,25.51
162.00,45.89
163.00,33.07
164.00,48.75
165.00,51.08
166.00,47.90
167.00,46.10
168.00,58.49
169.00,50.12
170.00,39.15
171.00,46.00
172.00,47.51
173.00,41.26
174.00,49.42
175.00,38.39
176.00,53.82
177.00,47.18
178.00,41.48
179.00,41.30
180.00,32.50
181.00,55.29
182.00,47.38
183.00,60.04
184.00,56.80
185.00,58.12
186.00,61.79
187.00,57.20
188.00,65.47
189.00,41.84
190.00,35.93
191.00,46.18
192.00,27.25
193.00,40.40
194.00,47.57
195.00,35.40
196.00,46.64
197.00,37.29
198.00,44.10
199.00,50.08
200.00,55.73
201.00,33.47
202.00,37.04
203.00,43.23
204.00,38.46
205.00,37.07
206.00,51.76
207.00,46.72
208.00,50.52
209.00,42.84
210.00,56.55
211.00,39.42
212.00,46.79
213.00,43.51
214.00,39.20
215.00,55.69
216.00,60.41
217.00,61.52
218.00,55.20
219.00,49.78
220.00,48.75
221.00,45.07
222.00,45.51
223.00,64.41
224.00,40.77
225.00,43.73
226.00,40.12
227.00,43.98
228.00,42.89
229.00,46.01
230.00,43.36
231.00,49.58
232.00,47.72
233.00,73.36
234.00,56.75
235.00,28.92
236.00,54.53
237.00,44.02
238.00,70.78
239.00,55.64
240.00,73.88
241.00,48.48
242.00,51.85
243.00,50.90
244.00,45.16
245.00,50.68
246.00,36.66
247.00,67.31
248.00,72.89
249.00,40.03
250.00,82.63
251.00,55.40
252.00,60.43
253.00,72.57
254.00,58.24
255.00,54.97
256.00,67.09
257.00,56.38
258.00,57.80
259.00,44.50
260.00,72.07
261.00,50.96
262.00,61.31
263.00,48.03
264.00,50.39
265.00,65.50
266.00,56.62
267.00,58.68
268.00,48.36
269.00,27.64
270.00,52.83
271.00,49.34
272.00,72.58
273.00,56.63
274.00,55.77
275.00,45.41
276.00,57.68
277.00,77.66
278.00,63.99
279.00,41.61
280.00,42.82
281.00,60.55
282.00,58.65
283.00,36.94
284.00,46.06
285.00,78.76
286.00,53.93
287.00,71.33
288.00,51.72
289.00,62.48
290.00,52.73
291.00,52.38
292.00,63.95
293.00,58.73
294.00,61.71
295.00,59.22
296.00,47.68
297.00,38.71
298.00,77.09
299.00,58.22
300.00,35.01
301.00,55.84
302.00,42.77
303.00,67.50
304.00,48.05
305.00,61.33
