@relation Dynamic_Log_Rate_s1_alpha0.4
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,15.50
2.00,25.38
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,14.70
11.00,22.54
12.00,10.00
13.00,10.00
14.00,22.40
15.00,52.14
16.00,10.00
17.00,10.00
18.00,21.12
19.00,10.00
20.00,17.62
21.00,10.00
22.00,10.00
23.00,10.00
24.00,12.58
25.00,10.00
26.00,20.83
27.00,20.10
28.00,10.00
29.00,10.00
30.00,10.00
31.00,10.00
32.00,29.39
33.00,10.00
34.00,10.00
35.00,22.35
36.00,10.00
37.00,10.00
38.00,32.33
39.00,10.00
40.00,11.61
41.00,10.00
42.00,10.00
43.00,27.16
44.00,10.00
45.00,12.70
46.00,10.00
47.00,10.00
48.00,23.88
49.00,10.00
50.00,10.00
51.00,16.65
52.00,13.14
53.00,10.00
54.00,10.00
55.00,10.00
56.00,10.00
57.00,10.00
58.00,16.76
59.00,28.61
60.00,14.11
61.00,10.00
62.00,10.00
63.00,10.00
64.00,10.00
65.00,10.00
66.00,10.00
67.00,10.00
68.00,12.77
69.00,15.99
70.00,42.26
71.00,12.11
72.00,10.00
73.00,11.71
74.00,16.03
75.00,34.35
76.00,10.00
77.00,10.00
78.00,10.00
79.00,36.82
80.00,53.97
81.00,14.11
82.00,10.00
83.00,10.00
84.00,17.61
85.00,10.00
86.00,15.81
87.00,10.00
88.00,10.00
89.00,10.00
90.00,54.80
91.00,43.39
92.00,24.25
93.00,10.00
94.00,20.85
95.00,27.45
96.00,29.63
97.00,10.00
98.00,10.00
99.00,28.91
100.00,37.85
101.00,10.00
102.00,10.00
103.00,28.15
104.00,13.65
105.00,19.08
106.00,50.43
107.00,30.48
108.00,56.32
109.00,35.47
110.00,25.18
111.00,23.54
112.00,28.99
113.00,34.10
114.00,31.19
115.00,10.00
116.00,10.00
117.00,10.00
118.00,10.00
119.00,30.42
120.00,34.10
121.00,10.00
122.00,27.99
123.00,16.94
124.00,53.51
125.00,17.42
126.00,10.00
127.00,12.58
128.00,17.71
129.00,10.00
130.00,29.34
131.00,33.40
132.00,10.00
133.00,10.00
134.00,49.01
135.00,45.64
136.00,20.64
137.00,25.95
138.00,19.04
139.00,10.16
140.00,21.39
141.00,47.76
142.00,11.21
143.00,15.32
144.00,10.00
145.00,29.23
146.00,33.24
147.00,10.00
148.00,32.81
149.00,10.00
150.00,22.27
151.00,41.66
152.00,49.80
153.00,10.00
154.00,50.47
155.00,35.43
156.00,68.00
157.00,24.84
158.00,40.72
159.00,53.45
160.00,10.00
161.00,11.22
162.00,15.00
163.00,10.00
164.00,31.07
165.00,54.14
166.00,20.01
167.00,15.13
168.00,35.53
169.00,28.28
170.00,35.21
171.00,25.95
172.00,29.59
173.00,31.93
174.00,36.56
175.00,10.00
176.00,26.68
177.00,23.10
178.00,49.03
179.00,22.26
180.00,50.27
181.00,33.82
182.00,61.31
183.00,49.31
184.00,47.66
185.00,38.65
186.00,44.24
187.00,65.14
188.00,39.17
189.00,30.28
190.00,45.54
191.00,32.94
192.00,33.97
193.00,21.32
194.00,39.14
195.00,39.32
196.00,29.23
197.00,42.37
198.00,10.00
199.00,15.80
200.00,39.08
201.00,30.28
202.00,17.71
203.00,54.88
204.00,22.02
205.00,57.15
206.00,69.00
207.00,22.43
208.00,50.39
209.00,30.62
210.00,23.75
211.00,59.79
212.00,35.94
213.00,33.47
214.00,10.00
215.00,25.49
216.00,37.51
217.00,10.00
218.00,30.78
219.00,26.91
220.00,49.91
221.00,37.20
222.00,64.90
223.00,28.02
224.00,10.00
225.00,31.19
226.00,25.25
227.00,17.37
228.00,48.36
229.00,39.77
230.00,27.73
231.00,28.32
232.00,28.78
233.00,33.57
234.00,43.65
235.00,26.90
236.00,27.30
237.00,15.36
238.00,21.05
239.00,61.99
240.00,55.02
241.00,21.15
242.00,19.24
243.00,58.49
244.00,73.90
245.00,10.00
246.00,36.18
247.00,19.36
248.00,51.43
249.00,58.55
250.00,25.78
251.00,29.89
252.00,60.08
253.00,41.55
254.00,39.66
255.00,22.54
256.00,23.63
257.00,37.86
258.00,40.18
259.00,58.45
260.00,74.21
261.00,43.18
262.00,24.65
263.00,17.75
264.00,45.94
265.00,25.52
266.00,16.78
267.00,33.79
268.00,32.27
269.00,45.57
270.00,10.00
271.00,48.28
272.00,37.56
273.00,52.70
274.00,45.24
275.00,42.55
276.00,25.55
277.00,53.40
278.00,36.80
279.00,35.83
280.00,10.00
281.00,39.46
282.00,39.46
283.00,10.00
284.00,71.35
285.00,46.20
286.00,23.57
287.00,55.55
288.00,27.01
289.00,47.94
290.00,57.70
291.00,20.43
292.00,63.56
293.00,10.00
294.00,51.40
295.00,45.81
296.00,10.00
297.00,49.00
298.00,41.46
299.00,36.16
300.00,32.90
301.00,52.14
302.00,43.65
303.00,51.53
304.00,49.99
305.00,61.89
306.00,44.05
307.00,47.97
308.00,45.53
309.00,17.74
310.00,42.76
311.00,25.99
312.00,84.69
313.00,25.41
314.00,41.91
315.00,33.44
316.00,53.60
317.00,36.89
318.00,48.69
319.00,49.76
320.00,10.00
321.00,16.58
322.00,17.83
323.00,58.37
324.00,49.93
325.00,45.85
326.00,58.28
327.00,12.71
328.00,35.43
329.00,11.29
330.00,66.11
331.00,71.30
332.00,21.89
333.00,74.34
334.00,39.68
335.00,32.41
336.00,14.13
337.00,29.25
338.00,36.29
339.00,11.29
340.00,37.72
341.00,20.47
342.00,40.19
343.00,99.56
344.00,42.60
345.00,39.98
346.00,48.42
347.00,30.29
348.00,19.01
349.00,51.89
350.00,46.84
351.00,28.67
352.00,18.65
353.00,42.90
354.00,35.92
355.00,38.27
356.00,22.66
357.00,54.51
358.00,16.85
359.00,33.21
360.00,26.96
361.00,55.36
362.00,26.33
363.00,32.48
364.00,42.32
365.00,10.00
366.00,89.82
367.00,49.55
368.00,34.74
369.00,59.05
370.00,35.40
371.00,68.08
372.00,19.92
373.00,56.33
374.00,89.95
375.00,54.11
376.00,10.00
377.00,40.02
378.00,36.01
379.00,42.07
380.00,43.24
381.00,41.18
382.00,46.65
383.00,51.98
384.00,44.03
385.00,31.54
386.00,51.76
387.00,40.27
388.00,53.72
389.00,42.85
390.00,44.62
391.00,34.06
392.00,85.55
393.00,64.18
394.00,51.27
395.00,54.27
