@relation Dynamic_Log_Rate_s3_alpha0.4
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,29.80
6.00,10.00
7.00,10.00
8.00,10.00
9.00,23.13
10.00,10.00
11.00,10.00
12.00,10.00
13.00,10.00
14.00,10.00
15.00,10.00
16.00,51.25
17.00,10.00
18.00,10.00
19.00,10.00
20.00,10.00
21.00,18.32
22.00,10.00
23.00,10.00
24.00,10.00
25.00,10.00
26.00,23.97
27.00,13.08
28.00,10.00
29.00,10.00
30.00,10.00
31.00,10.00
32.00,21.34
33.00,24.62
34.00,21.65
35.00,10.00
36.00,10.00
37.00,10.00
38.00,10.00
39.00,39.79
40.00,30.59
41.00,30.80
42.00,11.35
43.00,10.00
44.00,10.00
45.00,10.00
46.00,10.00
47.00,11.85
48.00,10.00
49.00,10.00
50.00,10.00
51.00,27.24
52.00,30.02
53.00,10.00
54.00,12.98
55.00,34.54
56.00,26.57
57.00,13.58
58.00,23.91
59.00,24.36
60.00,10.00
61.00,44.16
62.00,10.00
63.00,10.00
64.00,35.56
65.00,10.00
66.00,10.00
67.00,15.78
68.00,23.38
69.00,43.02
70.00,10.00
71.00,28.20
72.00,24.44
73.00,33.34
74.00,20.51
75.00,25.36
76.00,12.86
77.00,33.15
78.00,10.00
79.00,10.00
80.00,11.01
81.00,17.38
82.00,35.46
83.00,49.08
84.00,15.34
85.00,22.80
86.00,11.68
87.00,10.00
88.00,19.00
89.00,16.78
90.00,35.51
91.00,23.62
92.00,10.00
93.00,19.32
94.00,10.00
95.00,40.43
96.00,36.02
97.00,10.00
98.00,28.65
99.00,10.00
100.00,34.44
101.00,42.13
102.00,40.05
103.00,35.96
104.00,33.78
105.00,39.88
106.00,10.00
107.00,16.25
108.00,25.76
109.00,32.63
110.00,12.06
111.00,19.79
112.00,34.80
113.00,41.80
114.00,32.26
115.00,67.30
116.00,10.00
117.00,30.56
118.00,28.60
119.00,14.90
120.00,33.87
121.00,22.47
122.00,29.77
123.00,25.11
124.00,14.17
125.00,10.00
126.00,10.00
127.00,41.48
128.00,60.60
129.00,10.00
130.00,17.77
131.00,30.31
132.00,40.47
133.00,47.75
134.00,30.25
135.00,12.72
136.00,46.65
137.00,18.43
138.00,34.42
139.00,14.02
140.00,15.05
141.00,30.07
142.00,38.58
143.00,18.87
144.00,19.88
145.00,45.83
146.00,10.00
147.00,47.66
148.00,32.47
149.00,28.75
150.00,10.00
151.00,44.48
152.00,22.49
153.00,13.42
154.00,70.55
155.00,10.00
156.00,57.35
157.00,10.00
158.00,30.11
159.00,10.00
160.00,33.96
161.00,39.64
162.00,10.00
163.00,10.23
164.00,10.00
165.00,16.57
166.00,46.34
167.00,10.00
168.00,49.40
169.00,36.26
170.00,14.95
171.00,29.60
172.00,10.00
173.00,27.44
174.00,10.00
175.00,22.55
176.00,19.04
177.00,16.51
178.00,46.54
179.00,24.00
180.00,16.34
181.00,29.16
182.00,24.85
183.00,31.83
184.00,38.44
185.00,32.53
186.00,46.29
187.00,10.63
188.00,10.00
189.00,35.29
190.00,26.20
191.00,30.23
192.00,24.31
193.00,46.63
194.00,26.00
195.00,40.32
196.00,35.79
197.00,21.31
198.00,51.67
199.00,31.83
200.00,21.25
201.00,10.00
202.00,43.95
203.00,74.27
204.00,27.80
205.00,10.00
206.00,45.69
207.00,34.58
208.00,55.40
209.00,10.00
210.00,34.99
211.00,35.58
212.00,49.04
213.00,30.12
214.00,46.65
215.00,29.88
216.00,38.21
217.00,18.05
218.00,72.79
219.00,41.29
220.00,11.17
221.00,66.72
222.00,14.92
223.00,27.42
224.00,17.89
225.00,10.00
226.00,15.67
227.00,32.22
228.00,35.69
229.00,27.60
230.00,30.21
231.00,44.75
232.00,47.99
233.00,52.55
234.00,27.77
235.00,31.83
236.00,25.60
237.00,37.91
238.00,53.87
239.00,56.36
240.00,57.99
241.00,43.93
242.00,36.72
243.00,50.98
244.00,64.99
245.00,41.59
246.00,86.11
247.00,54.05
248.00,28.57
249.00,63.27
250.00,39.95
251.00,36.13
252.00,43.00
253.00,50.29
254.00,27.20
255.00,31.32
256.00,10.00
257.00,72.07
258.00,32.25
259.00,40.07
260.00,10.00
261.00,53.73
262.00,39.13
263.00,75.53
264.00,39.93
265.00,10.00
266.00,36.66
267.00,52.73
268.00,54.12
269.00,28.61
270.00,61.30
271.00,47.02
272.00,36.53
273.00,43.45
274.00,50.86
275.00,10.00
276.00,43.75
277.00,17.65
278.00,25.16
279.00,62.02
280.00,43.45
281.00,63.33
282.00,41.34
283.00,19.85
284.00,38.02
285.00,75.54
286.00,54.83
287.00,42.26
288.00,27.78
289.00,67.59
290.00,54.35
291.00,11.06
292.00,34.14
293.00,39.44
294.00,65.41
295.00,35.31
296.00,45.48
297.00,10.00
298.00,18.36
299.00,10.00
300.00,55.10
301.00,52.79
302.00,25.33
303.00,48.78
304.00,17.64
305.00,65.53
306.00,49.77
307.00,48.22
308.00,49.17
309.00,48.15
310.00,32.21
311.00,14.12
312.00,43.81
313.00,10.00
314.00,47.53
315.00,48.34
316.00,10.00
317.00,44.06
318.00,20.69
319.00,35.25
320.00,24.67
321.00,56.16
322.00,37.78
323.00,54.30
324.00,35.32
325.00,39.12
326.00,21.45
327.00,10.00
328.00,63.19
329.00,43.74
330.00,27.97
331.00,69.38
332.00,52.87
333.00,56.45
334.00,17.11
335.00,24.54
336.00,71.22
337.00,40.25
338.00,30.86
339.00,45.17
340.00,42.38
341.00,56.63
342.00,55.08
343.00,29.23
344.00,53.55
345.00,15.57
346.00,42.81
