@relation Dynamic_Log_Rate_s5_alpha0.3
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,36.05
3.00,10.00
4.00,16.27
5.00,49.14
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,35.64
11.00,10.00
12.00,10.00
13.00,10.00
14.00,48.11
15.00,13.89
16.00,10.00
17.00,10.00
18.00,10.00
19.00,10.00
20.00,10.00
21.00,13.10
22.00,10.00
23.00,13.88
24.00,10.00
25.00,10.00
26.00,10.00
27.00,26.04
28.00,27.91
29.00,10.00
30.00,10.00
31.00,16.70
32.00,10.00
33.00,10.00
34.00,21.38
35.00,10.00
36.00,10.00
37.00,10.00
38.00,10.00
39.00,35.31
40.00,10.00
41.00,10.00
42.00,10.00
43.00,42.58
44.00,10.00
45.00,10.00
46.00,10.57
47.00,11.77
48.00,39.56
49.00,10.00
50.00,10.00
51.00,10.00
52.00,30.46
53.00,10.00
54.00,10.00
55.00,36.82
56.00,10.00
57.00,10.00
58.00,10.00
59.00,10.46
60.00,24.58
61.00,10.00
62.00,10.00
63.00,16.94
64.00,28.79
65.00,10.00
66.00,61.24
67.00,10.00
68.00,31.23
69.00,10.00
70.00,14.81
71.00,10.00
72.00,35.10
73.00,48.12
74.00,10.00
75.00,11.72
76.00,10.00
77.00,10.00
78.00,25.35
79.00,30.88
80.00,10.00
81.00,24.07
82.00,64.66
83.00,10.00
84.00,14.12
85.00,10.00
86.00,10.00
87.00,10.00
88.00,24.18
89.00,10.00
90.00,10.00
91.00,39.46
92.00,43.52
93.00,14.04
94.00,10.00
95.00,10.00
96.00,26.19
97.00,10.00
98.00,10.00
99.00,26.59
100.00,24.97
101.00,10.00
102.00,10.00
103.00,10.00
104.00,10.00
105.00,10.00
106.00,29.14
107.00,28.00
108.00,12.48
109.00,12.99
110.00,10.00
111.00,10.00
112.00,10.00
113.00,29.21
114.00,10.00
115.00,10.00
116.00,11.09
117.00,12.92
118.00,22.22
119.00,12.03
120.00,10.00
121.00,39.30
122.00,37.26
123.00,10.00
124.00,11.53
125.00,10.00
126.00,33.11
127.00,10.00
128.00,33.12
129.00,13.58
130.00,10.00
131.00,10.00
132.00,10.00
133.00,42.74
134.00,10.00
135.00,23.64
136.00,24.78
137.00,10.00
138.00,10.00
139.00,35.61
140.00,10.00
141.00,10.00
142.00,55.70
143.00,10.00
144.00,10.00
145.00,10.00
146.00,34.42
147.00,49.15
148.00,36.92
149.00,25.39
150.00,15.91
151.00,10.00
152.00,10.00
153.00,27.68
154.00,10.00
155.00,10.00
156.00,10.00
157.00,10.00
158.00,10.00
159.00,10.00
160.00,20.36
161.00,23.02
162.00,21.12
163.00,36.66
164.00,22.56
165.00,10.00
166.00,18.81
167.00,10.00
168.00,20.19
169.00,14.65
170.00,10.00
171.00,53.05
172.00,16.16
173.00,17.81
174.00,49.38
175.00,10.00
176.00,39.09
177.00,10.00
178.00,10.00
179.00,38.39
180.00,10.00
181.00,34.26
182.00,45.42
183.00,78.36
184.00,57.89
185.00,10.00
186.00,69.69
187.00,39.77
188.00,10.00
189.00,51.90
190.00,15.00
191.00,31.17
192.00,10.00
193.00,23.42
194.00,12.00
195.00,37.82
196.00,34.68
197.00,10.00
198.00,32.30
199.00,24.64
200.00,74.94
201.00,10.00
202.00,12.53
203.00,35.96
204.00,35.02
205.00,10.00
206.00,27.50
207.00,10.00
208.00,22.82
209.00,33.16
210.00,16.90
211.00,25.97
212.00,10.00
213.00,36.24
214.00,14.84
215.00,40.68
216.00,10.00
217.00,38.99
218.00,40.94
219.00,29.74
220.00,21.83
221.00,42.20
222.00,44.50
223.00,10.00
224.00,18.44
225.00,11.41
226.00,21.61
227.00,63.62
228.00,29.93
229.00,27.67
230.00,20.38
231.00,12.95
232.00,31.96
233.00,10.00
234.00,47.91
235.00,38.10
236.00,52.87
237.00,10.00
238.00,41.65
239.00,10.00
240.00,34.65
241.00,32.96
242.00,41.12
243.00,22.94
244.00,10.00
245.00,39.03
246.00,12.07
247.00,10.00
248.00,25.29
249.00,15.12
250.00,34.47
251.00,10.00
252.00,54.77
253.00,38.45
254.00,58.45
255.00,14.46
256.00,12.05
257.00,40.74
258.00,10.00
259.00,12.42
260.00,41.07
261.00,38.33
262.00,59.15
263.00,10.00
264.00,29.06
265.00,50.25
266.00,51.21
267.00,23.80
268.00,69.02
269.00,48.84
270.00,42.10
271.00,11.05
272.00,41.33
273.00,36.07
274.00,10.00
275.00,17.38
276.00,59.81
277.00,46.85
278.00,18.26
279.00,13.97
280.00,29.40
281.00,67.66
282.00,10.00
283.00,55.98
284.00,28.19
285.00,40.70
286.00,27.13
287.00,26.77
288.00,26.13
289.00,10.00
290.00,15.88
291.00,22.55
292.00,25.01
293.00,51.54
294.00,24.43
295.00,39.09
296.00,54.89
297.00,26.85
298.00,58.83
299.00,68.00
300.00,32.73
301.00,48.71
302.00,23.98
303.00,33.18
304.00,23.14
305.00,26.09
306.00,30.10
307.00,28.19
308.00,13.19
309.00,66.18
310.00,50.94
311.00,26.54
312.00,23.45
313.00,10.00
314.00,25.54
315.00,52.74
316.00,22.04
317.00,37.06
318.00,31.07
319.00,49.15
320.00,10.00
321.00,25.61
322.00,72.04
323.00,55.58
324.00,17.07
325.00,55.13
326.00,20.20
327.00,84.00
328.00,16.38
329.00,10.00
330.00,10.00
331.00,37.89
332.00,26.47
333.00,57.15
334.00,10.00
335.00,60.64
336.00,12.98
337.00,26.13
338.00,65.45
339.00,10.00
340.00,40.51
341.00,29.21
342.00,20.61
343.00,55.05
344.00,20.45
345.00,32.31
346.00,59.20
