@relation Dynamic_Log_Rate_s1_alpha0.7
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,16.78
4.00,15.27
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,10.00
14.00,15.15
15.00,10.00
16.00,10.10
17.00,20.40
18.00,10.00
19.00,10.00
20.00,18.25
21.00,10.00
22.00,21.15
23.00,22.36
24.00,10.00
25.00,10.00
26.00,10.00
27.00,33.49
28.00,17.63
29.00,15.62
30.00,25.82
31.00,10.00
32.00,24.36
33.00,10.00
34.00,40.07
35.00,10.00
36.00,22.47
37.00,17.34
38.00,10.00
39.00,10.00
40.00,12.75
41.00,11.42
42.00,34.69
43.00,15.95
44.00,22.31
45.00,10.00
46.00,16.52
47.00,33.16
48.00,10.00
49.00,21.82
50.00,10.00
51.00,34.05
52.00,13.00
53.00,23.22
54.00,32.17
55.00,18.57
56.00,24.14
57.00,16.90
58.00,29.70
59.00,11.20
60.00,10.00
61.00,13.24
62.00,18.42
63.00,28.99
64.00,10.53
65.00,18.76
66.00,18.08
67.00,21.52
68.00,29.73
69.00,23.97
70.00,29.13
71.00,10.00
72.00,25.46
73.00,12.59
74.00,35.39
75.00,14.40
76.00,22.13
77.00,19.60
78.00,25.81
79.00,40.79
80.00,13.43
81.00,32.51
82.00,31.69
83.00,24.20
84.00,21.47
85.00,24.98
86.00,22.29
87.00,32.65
88.00,25.32
89.00,28.28
90.00,15.97
91.00,31.84
92.00,30.75
93.00,22.28
94.00,30.55
95.00,28.98
96.00,33.62
97.00,31.61
98.00,40.92
99.00,23.81
100.00,36.72
101.00,37.89
102.00,39.58
103.00,45.42
104.00,32.00
105.00,20.59
106.00,39.72
107.00,31.10
108.00,35.10
109.00,39.57
110.00,28.52
111.00,38.29
112.00,30.39
113.00,34.34
114.00,34.71
115.00,27.96
116.00,21.41
117.00,26.99
118.00,32.89
119.00,28.13
120.00,37.44
121.00,37.12
122.00,27.14
123.00,48.42
124.00,44.24
125.00,41.61
126.00,17.28
127.00,24.74
128.00,38.35
129.00,44.65
130.00,45.26
131.00,51.05
132.00,40.70
133.00,39.37
134.00,53.64
135.00,35.88
136.00,40.61
137.00,46.82
138.00,38.04
139.00,42.42
140.00,34.06
141.00,36.23
142.00,35.03
143.00,49.24
144.00,46.11
145.00,42.24
146.00,30.82
147.00,35.00
148.00,40.95
149.00,49.79
150.00,45.70
151.00,29.40
152.00,39.30
153.00,43.17
154.00,43.88
155.00,45.30
156.00,38.42
157.00,34.12
158.00,40.60
159.00,58.41
160.00,34.89
161.00,56.09
162.00,49.79
163.00,55.72
164.00,29.07
165.00,49.78
166.00,43.65
167.00,43.75
168.00,48.94
169.00,54.89
170.00,50.80
171.00,47.06
172.00,49.46
173.00,51.17
174.00,46.02
175.00,60.99
176.00,57.51
177.00,47.23
178.00,46.71
179.00,62.70
180.00,47.79
181.00,41.16
182.00,41.02
183.00,56.74
184.00,35.52
185.00,47.44
186.00,65.85
187.00,51.85
188.00,58.69
189.00,63.11
190.00,53.04
191.00,45.62
192.00,50.37
193.00,45.04
194.00,52.55
195.00,63.03
196.00,53.63
197.00,47.18
198.00,69.19
199.00,49.88
200.00,46.98
201.00,47.32
202.00,49.94
203.00,45.45
204.00,51.48
205.00,45.14
206.00,49.70
207.00,56.10
208.00,48.91
209.00,60.38
210.00,49.28
211.00,51.84
212.00,65.24
213.00,67.10
214.00,62.15
215.00,59.12
216.00,49.71
217.00,58.08
218.00,44.72
219.00,64.33
220.00,66.15
221.00,59.39
222.00,52.88
223.00,72.07
224.00,61.11
225.00,49.79
226.00,40.74
227.00,64.03
228.00,52.70
229.00,69.04
230.00,55.57
231.00,98.22
232.00,62.03
233.00,54.31
234.00,56.74
235.00,37.23
236.00,69.64
237.00,70.14
238.00,77.01
239.00,53.98
240.00,66.08
241.00,65.95
242.00,53.11
243.00,54.58
244.00,61.51
245.00,50.01
246.00,56.99
247.00,59.82
248.00,44.04
249.00,64.07
250.00,68.94
251.00,66.14
252.00,54.68
253.00,60.92
254.00,49.41
255.00,53.57
256.00,73.02
257.00,69.76
258.00,75.30
259.00,71.22
260.00,59.71
261.00,73.87
262.00,64.72
263.00,71.88
264.00,74.83
265.00,55.38
266.00,74.39
267.00,52.32
268.00,68.30
269.00,67.14
270.00,64.86
271.00,69.79
272.00,82.49
273.00,66.19
274.00,67.49
275.00,73.86
276.00,62.30
277.00,51.50
278.00,64.26
279.00,63.45
280.00,93.87
281.00,71.29
282.00,71.66
283.00,75.88
284.00,83.14
285.00,67.18
286.00,70.76
287.00,57.30
288.00,66.03
289.00,79.66
290.00,74.00
291.00,68.50
292.00,63.52
293.00,60.63
294.00,71.09
295.00,83.38
296.00,62.95
297.00,80.95
298.00,71.41
299.00,59.29
300.00,77.06
301.00,58.16
302.00,92.52
303.00,64.85
304.00,49.35
305.00,68.64
306.00,67.21
307.00,55.74
308.00,73.88
309.00,68.09
310.00,72.38
311.00,93.80
312.00,58.81
313.00,59.18
314.00,52.19
315.00,66.70
316.00,54.69
317.00,70.05
318.00,79.17
319.00,66.50
320.00,69.55
321.00,88.86
322.00,80.11
323.00,75.27
324.00,71.59
325.00,78.61
326.00,74.15
327.00,70.12
328.00,69.98
329.00,72.97
330.00,81.28
331.00,90.81
332.00,87.88
333.00,69.30
334.00,64.93
335.00,76.09
336.00,73.31
337.00,76.32
338.00,68.40
339.00,77.88
340.00,83.34
341.00,61.34
342.00,71.90
343.00,72.19
344.00,64.49
345.00,89.69
346.00,72.22
