@relation Dynamic_Log_Rate_s2_alpha0.6
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,12.88
5.00,10.00
6.00,15.02
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,25.99
14.00,10.00
15.00,10.00
16.00,10.00
17.00,10.00
18.00,11.61
19.00,10.00
20.00,10.00
21.00,10.00
22.00,10.00
23.00,22.27
24.00,10.00
25.00,10.00
26.00,17.29
27.00,10.00
28.00,10.00
29.00,14.91
30.00,21.22
31.00,10.00
32.00,21.71
33.00,10.00
34.00,10.00
35.00,10.00
36.00,10.00
37.00,26.01
38.00,10.00
39.00,34.04
40.00,14.28
41.00,14.85
42.00,10.00
43.00,14.02
44.00,10.00
45.00,18.23
46.00,30.05
47.00,10.00
48.00,16.27
49.00,10.00
50.00,10.00
51.00,30.84
52.00,25.70
53.00,33.55
54.00,18.77
55.00,43.43
56.00,27.98
57.00,14.10
58.00,10.00
59.00,10.00
60.00,10.00
61.00,41.18
62.00,10.00
63.00,10.00
64.00,10.00
65.00,25.20
66.00,30.95
67.00,32.09
68.00,24.43
69.00,10.00
70.00,22.61
71.00,27.16
72.00,10.00
73.00,20.53
74.00,10.00
75.00,31.93
76.00,22.73
77.00,21.34
78.00,17.98
79.00,28.05
80.00,10.00
81.00,31.47
82.00,10.00
83.00,10.00
84.00,27.58
85.00,20.44
86.00,11.41
87.00,38.42
88.00,27.91
89.00,10.00
90.00,21.63
91.00,39.67
92.00,14.25
93.00,19.61
94.00,25.59
95.00,15.06
96.00,12.64
97.00,29.27
98.00,15.10
99.00,21.72
100.00,59.93
101.00,26.22
102.00,10.00
103.00,20.73
104.00,20.17
105.00,22.84
106.00,23.74
107.00,26.57
108.00,28.52
109.00,18.98
110.00,14.80
111.00,18.17
112.00,43.49
113.00,20.13
114.00,16.55
115.00,25.53
116.00,24.70
117.00,29.63
118.00,23.21
119.00,14.79
120.00,30.84
121.00,14.45
122.00,46.77
123.00,16.31
124.00,41.34
125.00,25.48
126.00,38.89
127.00,22.05
128.00,22.71
129.00,25.76
130.00,30.65
131.00,32.94
132.00,33.15
133.00,22.98
134.00,29.22
135.00,42.79
136.00,33.62
137.00,40.09
138.00,28.16
139.00,40.99
140.00,36.24
141.00,44.96
142.00,40.12
143.00,37.76
144.00,55.60
145.00,24.29
146.00,40.42
147.00,53.32
148.00,17.08
149.00,31.79
150.00,53.75
151.00,39.26
152.00,34.65
153.00,28.05
154.00,26.43
155.00,39.40
156.00,32.06
157.00,37.36
158.00,30.24
159.00,22.19
160.00,56.08
161.00,10.00
162.00,60.19
163.00,54.80
164.00,17.65
165.00,59.52
166.00,28.53
167.00,38.59
168.00,59.50
169.00,58.68
170.00,40.59
171.00,37.79
172.00,27.73
173.00,39.50
174.00,52.76
175.00,64.82
176.00,42.19
177.00,65.30
178.00,19.15
179.00,42.24
180.00,50.99
181.00,45.24
182.00,39.05
183.00,30.81
184.00,25.00
185.00,35.76
186.00,39.79
187.00,62.92
188.00,42.64
189.00,65.65
190.00,23.21
191.00,38.62
192.00,52.10
193.00,46.93
194.00,56.12
195.00,47.16
196.00,57.92
197.00,45.20
198.00,27.90
199.00,53.85
200.00,38.90
201.00,57.83
202.00,59.96
203.00,50.85
204.00,56.79
205.00,30.66
206.00,37.94
207.00,27.59
208.00,61.21
209.00,56.03
210.00,31.99
211.00,22.92
212.00,57.40
213.00,33.44
214.00,60.10
215.00,37.01
216.00,63.51
217.00,54.39
218.00,39.67
219.00,50.95
220.00,57.52
221.00,47.60
222.00,54.85
223.00,53.39
224.00,68.57
225.00,50.24
226.00,43.93
227.00,54.96
228.00,62.62
229.00,23.12
230.00,67.21
231.00,40.20
232.00,40.77
233.00,66.44
234.00,64.97
235.00,59.37
236.00,67.92
237.00,59.49
238.00,28.50
239.00,55.55
240.00,80.89
241.00,41.84
242.00,40.18
243.00,31.01
244.00,29.66
245.00,56.29
246.00,78.11
247.00,46.56
248.00,57.70
249.00,55.91
250.00,58.26
251.00,23.92
252.00,36.89
253.00,47.55
254.00,49.05
255.00,44.82
256.00,39.53
257.00,62.00
258.00,50.91
259.00,61.15
260.00,65.12
261.00,48.14
262.00,48.84
263.00,70.36
264.00,50.42
265.00,47.80
266.00,55.74
267.00,38.97
268.00,69.18
269.00,45.12
270.00,67.12
271.00,46.68
272.00,45.32
273.00,58.71
274.00,88.52
275.00,76.81
276.00,75.89
277.00,70.84
278.00,43.97
279.00,58.93
280.00,65.29
281.00,39.36
282.00,48.53
283.00,65.33
284.00,63.93
285.00,53.19
286.00,58.38
287.00,58.78
288.00,34.78
289.00,52.55
290.00,49.24
291.00,57.58
292.00,45.28
293.00,41.95
294.00,51.10
295.00,57.61
296.00,61.60
297.00,69.43
298.00,75.13
299.00,67.09
300.00,42.95
301.00,68.48
302.00,73.03
303.00,50.92
304.00,47.77
305.00,66.83
306.00,86.06
307.00,63.31
308.00,51.05
309.00,51.12
310.00,50.30
311.00,90.46
312.00,58.05
313.00,54.67
314.00,47.69
315.00,46.70
316.00,55.81
317.00,36.14
318.00,64.27
319.00,41.10
320.00,53.09
321.00,56.06
322.00,68.29
323.00,79.49
324.00,66.45
325.00,74.22
326.00,47.18
327.00,48.17
328.00,47.54
329.00,45.99
330.00,53.45
331.00,66.65
332.00,34.24
333.00,71.49
334.00,54.85
335.00,50.87
336.00,63.81
337.00,58.49
338.00,70.48
339.00,80.32
340.00,43.33
341.00,80.88
342.00,64.79
343.00,71.32
344.00,74.30
345.00,75.38
346.00,65.68
