@relation Dynamic_Log_Rate_s2_alpha0.9
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,11.76
14.00,10.00
15.00,10.00
16.00,10.00
17.00,10.26
18.00,10.00
19.00,10.00
20.00,10.00
21.00,12.89
22.00,10.00
23.00,13.47
24.00,12.27
25.00,10.00
26.00,14.27
27.00,10.00
28.00,12.94
29.00,11.13
30.00,14.66
31.00,13.06
32.00,14.14
33.00,10.00
34.00,12.71
35.00,11.09
36.00,17.91
37.00,10.00
38.00,13.14
39.00,13.74
40.00,20.46
41.00,12.02
42.00,21.01
43.00,14.42
44.00,17.83
45.00,16.36
46.00,25.29
47.00,21.69
48.00,21.05
49.00,15.30
50.00,18.69
51.00,15.96
52.00,18.09
53.00,21.57
54.00,27.74
55.00,28.77
56.00,24.87
57.00,20.68
58.00,27.62
59.00,27.50
60.00,24.86
61.00,26.77
62.00,24.16
63.00,27.53
64.00,27.01
65.00,25.56
66.00,24.87
67.00,27.74
68.00,28.39
69.00,32.30
70.00,24.25
71.00,32.72
72.00,35.47
73.00,24.38
74.00,26.75
75.00,29.58
76.00,26.21
77.00,32.18
78.00,31.52
79.00,29.06
80.00,25.66
81.00,33.42
82.00,33.46
83.00,31.12
84.00,29.31
85.00,33.03
86.00,30.61
87.00,28.72
88.00,31.78
89.00,31.14
90.00,33.97
91.00,38.70
92.00,34.23
93.00,32.83
94.00,39.02
95.00,34.25
96.00,41.06
97.00,31.39
98.00,39.16
99.00,39.98
100.00,39.77
101.00,35.19
102.00,42.96
103.00,37.97
104.00,40.58
105.00,40.05
106.00,40.52
107.00,41.33
108.00,45.17
109.00,39.69
110.00,44.15
111.00,49.95
112.00,37.74
113.00,44.99
114.00,44.75
115.00,42.94
116.00,47.28
117.00,46.83
118.00,40.95
119.00,50.37
120.00,47.32
121.00,45.65
122.00,47.59
123.00,46.18
124.00,44.11
125.00,46.74
126.00,47.48
127.00,53.48
128.00,53.45
129.00,49.23
130.00,48.23
131.00,53.52
132.00,50.85
133.00,51.19
134.00,53.39
135.00,47.26
136.00,47.96
137.00,52.04
138.00,49.49
139.00,51.94
140.00,49.65
141.00,60.21
142.00,51.21
143.00,54.37
144.00,56.58
145.00,58.36
146.00,50.49
147.00,50.41
148.00,62.46
149.00,57.71
150.00,57.09
151.00,55.22
152.00,59.63
153.00,59.35
154.00,57.99
155.00,60.96
156.00,55.58
157.00,62.54
158.00,56.38
159.00,58.97
160.00,67.12
161.00,50.27
162.00,57.94
163.00,60.19
164.00,63.81
165.00,63.18
166.00,62.85
167.00,56.74
168.00,58.62
169.00,62.38
170.00,63.83
171.00,63.85
172.00,62.98
173.00,64.58
174.00,59.59
175.00,64.12
176.00,61.35
177.00,60.61
178.00,69.99
179.00,60.55
180.00,65.80
181.00,64.43
182.00,65.49
183.00,69.22
184.00,57.83
185.00,72.74
186.00,71.80
187.00,63.19
188.00,65.99
189.00,65.61
190.00,64.02
191.00,69.06
192.00,67.15
193.00,67.32
194.00,65.88
195.00,66.02
196.00,67.03
197.00,72.24
198.00,70.95
199.00,69.54
200.00,66.12
201.00,66.62
202.00,73.14
203.00,70.32
204.00,74.78
205.00,77.55
206.00,70.76
207.00,72.67
208.00,71.05
209.00,67.65
210.00,73.29
211.00,71.98
212.00,73.14
213.00,70.62
214.00,68.90
215.00,71.48
216.00,74.61
217.00,75.60
218.00,74.76
219.00,78.11
220.00,77.18
221.00,75.36
222.00,68.01
223.00,71.80
224.00,72.17
225.00,71.55
226.00,78.75
227.00,75.72
228.00,73.95
229.00,74.38
230.00,77.01
231.00,77.98
232.00,74.95
233.00,78.40
234.00,79.49
235.00,74.93
236.00,79.86
237.00,80.28
238.00,75.19
239.00,79.24
240.00,80.38
241.00,79.08
242.00,84.06
243.00,78.22
244.00,78.56
245.00,82.70
246.00,76.30
247.00,76.44
248.00,78.79
249.00,77.85
250.00,84.33
251.00,81.70
252.00,76.76
253.00,76.12
254.00,79.84
255.00,83.48
256.00,78.28
257.00,84.81
258.00,80.53
259.00,84.46
260.00,81.95
261.00,82.61
262.00,77.69
263.00,81.24
264.00,84.25
265.00,80.78
266.00,80.36
267.00,82.72
268.00,83.63
269.00,84.15
270.00,86.31
271.00,83.19
272.00,81.80
273.00,81.85
274.00,78.76
275.00,90.46
276.00,87.27
277.00,80.47
278.00,84.96
279.00,83.98
280.00,78.93
281.00,83.72
282.00,86.92
283.00,84.45
284.00,84.09
285.00,79.07
286.00,83.73
287.00,90.23
288.00,90.93
289.00,86.85
290.00,90.39
291.00,89.10
292.00,83.64
293.00,84.86
294.00,84.86
295.00,90.50
296.00,90.07
297.00,89.62
298.00,87.42
299.00,85.65
300.00,89.40
301.00,91.61
302.00,91.66
303.00,91.19
304.00,91.94
305.00,86.65
306.00,91.31
307.00,92.81
308.00,88.15
309.00,87.94
310.00,89.82
311.00,91.85
312.00,87.03
313.00,83.89
314.00,88.36
315.00,86.90
316.00,92.54
317.00,94.44
318.00,91.36
319.00,86.90
320.00,89.52
321.00,91.64
322.00,90.94
323.00,93.40
324.00,90.27
325.00,90.74
326.00,93.19
327.00,87.45
328.00,93.94
329.00,85.12
330.00,89.13
331.00,87.71
332.00,96.94
333.00,90.72
334.00,86.00
335.00,84.83
336.00,87.02
337.00,89.22
338.00,88.44
339.00,88.04
340.00,92.15
341.00,86.82
342.00,92.20
343.00,93.62
344.00,93.05
345.00,91.31
346.00,91.40
