@relation Dynamic_Log_Rate_s5_alpha0.8
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,10.00
14.00,10.00
15.00,10.00
16.00,14.29
17.00,10.00
18.00,10.00
19.00,10.00
20.00,10.00
21.00,16.47
22.00,15.06
23.00,10.00
24.00,12.41
25.00,10.00
26.00,10.00
27.00,10.00
28.00,10.00
29.00,11.13
30.00,17.62
31.00,10.00
32.00,26.66
33.00,16.29
34.00,20.59
35.00,12.92
36.00,12.77
37.00,17.25
38.00,12.39
39.00,27.66
40.00,16.79
41.00,17.42
42.00,33.37
43.00,11.64
44.00,18.61
45.00,16.68
46.00,26.56
47.00,24.41
48.00,14.68
49.00,12.78
50.00,16.72
51.00,21.45
52.00,20.91
53.00,22.85
54.00,25.09
55.00,16.67
56.00,21.18
57.00,10.00
58.00,19.85
59.00,31.92
60.00,18.43
61.00,30.94
62.00,21.91
63.00,36.15
64.00,25.54
65.00,21.97
66.00,27.50
67.00,32.32
68.00,23.27
69.00,25.62
70.00,18.69
71.00,22.12
72.00,19.63
73.00,29.33
74.00,28.00
75.00,29.04
76.00,27.80
77.00,18.33
78.00,17.76
79.00,23.01
80.00,37.81
81.00,20.58
82.00,33.04
83.00,26.17
84.00,41.03
85.00,33.96
86.00,26.12
87.00,25.13
88.00,27.11
89.00,33.64
90.00,26.59
91.00,35.02
92.00,37.32
93.00,34.33
94.00,32.29
95.00,33.27
96.00,39.08
97.00,33.40
98.00,37.68
99.00,34.14
100.00,32.70
101.00,34.47
102.00,27.47
103.00,44.34
104.00,31.88
105.00,49.73
106.00,43.35
107.00,37.48
108.00,32.55
109.00,46.00
110.00,35.38
111.00,26.51
112.00,36.98
113.00,32.34
114.00,26.91
115.00,28.90
116.00,46.72
117.00,45.93
118.00,41.60
119.00,43.14
120.00,33.70
121.00,45.68
122.00,39.34
123.00,32.49
124.00,42.94
125.00,35.17
126.00,56.17
127.00,46.31
128.00,48.75
129.00,49.36
130.00,32.23
131.00,40.14
132.00,37.70
133.00,38.84
134.00,37.77
135.00,41.03
136.00,42.23
137.00,38.20
138.00,51.59
139.00,33.80
140.00,42.29
141.00,47.42
142.00,40.87
143.00,41.32
144.00,52.18
145.00,46.33
146.00,48.67
147.00,48.60
148.00,50.55
149.00,47.95
150.00,44.28
151.00,45.01
152.00,56.49
153.00,36.74
154.00,55.75
155.00,46.71
156.00,51.52
157.00,53.94
158.00,53.00
159.00,60.27
160.00,46.47
161.00,53.40
162.00,46.15
163.00,52.12
164.00,45.77
165.00,49.43
166.00,62.67
167.00,54.22
168.00,51.70
169.00,57.26
170.00,58.43
171.00,54.11
172.00,54.06
173.00,49.15
174.00,58.51
175.00,52.95
176.00,65.32
177.00,51.17
178.00,61.07
179.00,56.00
180.00,60.25
181.00,49.69
182.00,61.30
183.00,49.64
184.00,57.81
185.00,50.96
186.00,65.63
187.00,62.04
188.00,61.10
189.00,67.15
190.00,60.21
191.00,57.55
192.00,63.57
193.00,63.00
194.00,59.40
195.00,62.07
196.00,62.20
197.00,59.78
198.00,48.29
199.00,58.63
200.00,56.87
201.00,59.06
202.00,61.25
203.00,66.19
204.00,74.07
205.00,55.47
206.00,62.85
207.00,61.78
208.00,62.87
209.00,58.78
210.00,63.27
211.00,64.97
212.00,73.86
213.00,59.53
214.00,63.66
215.00,74.76
216.00,66.69
217.00,56.21
218.00,70.55
219.00,59.29
220.00,57.28
221.00,70.06
222.00,62.50
223.00,61.32
224.00,63.77
225.00,67.37
226.00,72.72
227.00,66.49
228.00,69.31
229.00,68.59
230.00,69.76
231.00,71.15
232.00,66.28
233.00,64.72
234.00,71.37
235.00,81.64
236.00,72.22
237.00,69.45
238.00,76.64
239.00,77.67
240.00,74.12
241.00,68.71
242.00,74.15
243.00,69.47
244.00,65.63
245.00,75.02
246.00,64.90
247.00,69.13
248.00,76.88
249.00,78.19
250.00,62.21
251.00,63.21
252.00,67.75
253.00,68.72
254.00,80.10
255.00,71.55
256.00,69.47
257.00,74.06
258.00,79.02
259.00,71.44
260.00,69.46
261.00,80.34
262.00,67.10
263.00,72.79
264.00,72.17
265.00,79.85
266.00,78.91
267.00,88.26
268.00,75.46
269.00,70.19
270.00,72.72
271.00,66.40
272.00,76.35
273.00,73.45
274.00,80.27
275.00,84.99
276.00,78.51
277.00,80.18
278.00,74.21
279.00,88.09
280.00,60.86
281.00,78.27
282.00,77.19
283.00,77.98
284.00,78.45
285.00,72.54
286.00,68.72
287.00,80.33
288.00,68.70
289.00,76.85
290.00,68.21
291.00,76.43
292.00,77.49
293.00,62.79
294.00,83.10
295.00,64.19
296.00,64.21
297.00,84.40
298.00,76.97
299.00,76.35
300.00,71.93
301.00,91.06
302.00,75.80
303.00,73.91
304.00,73.64
305.00,85.94
306.00,85.78
307.00,77.11
308.00,81.00
309.00,88.03
310.00,73.61
311.00,87.08
312.00,70.74
313.00,88.60
314.00,83.28
315.00,80.09
316.00,81.36
317.00,87.56
318.00,84.16
319.00,64.67
320.00,81.73
321.00,81.42
322.00,79.58
323.00,84.86
324.00,71.16
325.00,90.07
326.00,72.07
327.00,84.41
328.00,74.16
329.00,78.69
330.00,81.59
331.00,89.30
332.00,87.96
333.00,73.47
334.00,83.56
335.00,83.01
336.00,80.02
337.00,77.18
338.00,81.76
339.00,88.88
340.00,83.46
341.00,72.55
342.00,74.53
343.00,74.27
344.00,84.22
345.00,71.42
346.00,90.01
