@relation Dynamic_Log_Rate_s4_alpha0.1
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,18.55
1.00,10.00
2.00,59.16
3.00,10.00
4.00,21.74
5.00,52.95
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,15.10
12.00,10.00
13.00,10.00
14.00,14.95
15.00,10.00
16.00,10.00
17.00,10.00
18.00,10.00
19.00,10.00
20.00,10.00
21.00,18.95
22.00,10.00
23.00,10.00
24.00,10.00
25.00,10.00
26.00,10.00
27.00,10.00
28.00,21.59
29.00,10.00
30.00,50.21
31.00,10.00
32.00,10.00
33.00,10.00
34.00,10.00
35.00,27.30
36.00,10.00
37.00,12.82
38.00,41.57
39.00,10.00
40.00,54.05
41.00,10.21
42.00,28.84
43.00,16.84
44.00,18.26
45.00,21.56
46.00,10.00
47.00,12.31
48.00,28.21
49.00,10.00
50.00,10.00
51.00,35.38
52.00,10.00
53.00,46.93
54.00,10.00
55.00,16.41
56.00,10.00
57.00,10.00
58.00,20.69
59.00,10.00
60.00,51.86
61.00,10.00
62.00,10.00
63.00,43.33
64.00,10.00
65.00,25.00
66.00,10.00
67.00,10.00
68.00,17.00
69.00,10.00
70.00,10.00
71.00,10.00
72.00,10.00
73.00,10.00
74.00,44.83
75.00,10.00
76.00,10.00
77.00,29.35
78.00,15.83
79.00,37.49
80.00,10.00
81.00,74.36
82.00,10.00
83.00,35.13
84.00,41.70
85.00,37.49
86.00,10.00
87.00,10.00
88.00,10.58
89.00,39.08
90.00,56.72
91.00,58.41
92.00,78.94
93.00,10.00
94.00,10.00
95.00,10.00
96.00,18.51
97.00,55.52
98.00,10.00
99.00,11.64
100.00,10.00
101.00,10.00
102.00,23.93
103.00,10.00
104.00,17.96
105.00,10.00
106.00,74.28
107.00,22.12
108.00,10.00
109.00,10.41
110.00,31.04
111.00,10.00
112.00,24.14
113.00,10.00
114.00,21.90
115.00,10.00
116.00,18.87
117.00,10.00
118.00,14.48
119.00,10.00
120.00,10.00
121.00,10.00
122.00,10.00
123.00,10.00
124.00,10.00
125.00,20.05
126.00,54.30
127.00,15.17
128.00,14.49
129.00,12.15
130.00,19.94
131.00,10.00
132.00,10.00
133.00,15.04
134.00,61.52
135.00,10.00
136.00,30.72
137.00,10.00
138.00,30.63
139.00,47.57
140.00,14.33
141.00,10.00
142.00,10.00
143.00,46.98
144.00,10.00
145.00,30.46
146.00,10.00
147.00,10.00
148.00,10.00
149.00,10.00
150.00,10.00
151.00,10.00
152.00,36.24
153.00,13.76
154.00,36.22
155.00,10.00
156.00,23.05
157.00,13.59
158.00,27.19
159.00,31.62
160.00,10.00
161.00,10.00
162.00,47.29
163.00,66.37
164.00,10.00
165.00,10.00
166.00,10.00
167.00,10.01
168.00,45.42
169.00,10.00
170.00,10.00
171.00,62.26
172.00,10.00
173.00,36.72
174.00,23.29
175.00,10.00
176.00,10.00
177.00,10.00
178.00,10.00
179.00,10.00
180.00,10.00
181.00,13.96
182.00,10.00
183.00,46.76
184.00,10.00
185.00,38.02
186.00,10.00
187.00,10.00
188.00,10.00
189.00,14.18
190.00,17.25
191.00,10.00
192.00,22.33
193.00,10.00
194.00,10.00
195.00,10.00
196.00,10.00
197.00,37.32
198.00,10.00
199.00,10.00
200.00,20.98
201.00,10.00
202.00,15.57
203.00,10.00
204.00,10.00
205.00,27.05
206.00,61.16
207.00,10.00
208.00,49.09
209.00,13.27
210.00,44.51
211.00,10.00
212.00,30.43
213.00,26.30
