@relation 'total_s1_dynamic_rate_d10_alpha0.1_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,10.0000,92147.6268
1.0000,10.0000,184295.2536
2.0000,10.0000,276442.8804
3.0000,19.2200,517435.7532
4.0000,40.6200,1103904.5754
5.0000,10.0000,1196052.2022
6.0000,32.3300,1648689.4536
7.0000,10.0000,1740837.0804
8.0000,47.4700,2437890.4944
9.0000,10.0000,2530038.1212
10.0000,11.8500,2652051.6594
11.0000,10.0000,2744199.2862
12.0000,10.0000,2836346.9130
13.0000,10.0000,2928494.5398
14.0000,10.0000,3020642.1666
15.0000,11.3900,3135229.5864
16.0000,14.0700,3293082.2190
17.0000,10.0000,3385229.8458
18.0000,10.0000,3477377.4726
19.0000,10.0000,3569525.0994
20.0000,17.1000,3776293.2516
21.0000,10.0000,3868440.8784
22.0000,16.7800,4070043.0354
23.0000,10.0000,4162190.6622
24.0000,10.0000,4254338.2890
25.0000,10.0000,4346485.9158
26.0000,10.0000,4438633.5426
27.0000,10.0000,4530781.1694
28.0000,10.0000,4622928.7962
29.0000,24.5400,4949806.3440
30.0000,115.7200,6748669.7382
31.0000,10.0000,6840817.3650
32.0000,10.0000,6932964.9918
33.0000,27.7900,7312309.6818
34.0000,35.0500,7808857.8948
35.0000,26.7400,8171251.6620
36.0000,10.0000,8263399.2888
37.0000,31.1000,8696179.7448
38.0000,10.0000,8788327.3716
39.0000,28.2100,9174452.4306
40.0000,23.8100,9489545.0514
41.0000,10.0000,9581692.6782
42.0000,16.0700,9771832.7826
43.0000,10.0000,9863980.4094
44.0000,24.1700,10184884.7748
45.0000,29.3700,10589736.5676
46.0000,10.0000,10681884.1944
47.0000,25.7800,11028779.9748
48.0000,10.0000,11120927.6016
49.0000,10.0000,11213075.2284
50.0000,10.0000,11305222.8552
51.0000,21.1900,11578018.8876
52.0000,10.0000,11670166.5144
53.0000,10.0000,11762314.1412
54.0000,10.0000,11854461.7680
55.0000,10.0000,11946609.3948
56.0000,11.3000,12059743.8786
57.0000,10.0000,12151891.5054
58.0000,42.3100,12765643.2414
59.0000,10.0000,12857790.8682
60.0000,10.0000,12949938.4950
61.0000,10.0000,13042086.1218
62.0000,10.0000,13134233.7486
63.0000,28.0600,13517937.2472
64.0000,53.8400,14317826.2590
65.0000,11.8600,14440001.2350
66.0000,10.0000,14532148.8618
67.0000,23.8600,14848048.6692
68.0000,13.7800,15001219.6182
69.0000,10.0000,15093367.2450
70.0000,10.3400,15191003.7420
71.0000,41.2100,15786997.3686
72.0000,10.0000,15879144.9954
73.0000,10.0000,15971292.6222
74.0000,10.0000,16063440.2490
75.0000,47.4600,16760332.2258
76.0000,10.0000,16852479.8526
77.0000,27.8600,17232954.6042
78.0000,29.8100,17644909.6410
79.0000,10.0000,17737057.2678
80.0000,10.0000,17829204.8946
81.0000,26.8900,18194020.2222
82.0000,10.0000,18286167.8490
83.0000,36.9600,18813550.5978
84.0000,10.0000,18905698.2246
85.0000,23.6000,19217400.6606
86.0000,10.0000,19309548.2874
87.0000,10.0000,19401695.9142
88.0000,10.0000,19493843.5410
89.0000,43.0700,20119864.5168
90.0000,10.0000,20212012.1436
91.0000,10.0000,20304159.7704
92.0000,18.7500,20537565.0870
93.0000,51.9900,21307588.1874
94.0000,50.4400,22052588.4972
95.0000,10.0000,22144736.1240
96.0000,10.0000,22236883.7508
97.0000,10.0000,22329031.3776
98.0000,24.4200,22653971.6772
99.0000,36.4900,23173766.8698
100.0000,31.8800,23619139.4400
101.0000,54.4800,24429360.4428
102.0000,10.0000,24521508.0696
103.0000,66.2200,25521256.5330
104.0000,44.8500,26176013.3586
105.0000,10.0000,26268160.9854
106.0000,11.2400,26380326.8448
107.0000,10.0000,26472474.4716
108.0000,10.0000,26564622.0984
109.0000,10.0000,26656769.7252
110.0000,39.8000,27230000.6844
111.0000,10.0000,27322148.3112
112.0000,12.4300,27453525.2166
113.0000,10.0000,27545672.8434
114.0000,47.6200,28245147.8178
115.0000,28.1000,28629497.0658
116.0000,38.8200,29186907.1632
117.0000,47.4100,29882991.9528
118.0000,10.0000,29975139.5796
119.0000,10.0000,30067287.2064
120.0000,26.2600,30421931.9802
121.0000,10.0000,30514079.6070
122.0000,10.0000,30606227.2338
123.0000,28.2300,30992675.1678
124.0000,10.0000,31084822.7946
125.0000,10.0000,31176970.4214
126.0000,10.0000,31269118.0482
127.0000,26.0900,31621018.3872
128.0000,10.0000,31713166.0140
129.0000,10.0000,31805313.6408
130.0000,81.4400,33050769.7656
131.0000,15.9300,33238649.7468
132.0000,10.0000,33330797.3736
133.0000,10.0000,33422945.0004
134.0000,10.0000,33515092.6272
135.0000,38.5800,34068628.2282
136.0000,10.0000,34160775.8550
137.0000,18.6800,34393051.1100
138.0000,41.4000,34992112.0464
139.0000,36.4700,35511584.3646
140.0000,10.0000,35603731.9914
141.0000,43.3200,36233788.9008
142.0000,42.7800,36855128.1930
143.0000,19.0000,37092569.4438
144.0000,10.0000,37184717.0706
145.0000,53.7800,37983637.4586
146.0000,35.4000,38485835.9790
147.0000,10.0000,38577983.6058
148.0000,49.3800,39305871.5556
149.0000,10.0000,39398019.1824
150.0000,12.3600,39528266.0262
151.0000,10.0000,39620413.6530
152.0000,10.0000,39712561.2798
153.0000,10.0000,39804708.9066
154.0000,22.1400,40092841.4880
155.0000,38.2400,40640888.2188
156.0000,13.3800,40787601.6732
157.0000,10.0000,40879749.3000
158.0000,10.0000,40971896.9268
159.0000,13.4600,41119901.8800
160.0000,10.0000,41212049.5068
161.0000,26.7400,41574443.2740
162.0000,57.2600,42429543.8628
163.0000,10.0000,42521691.4896
164.0000,13.0000,42662270.3244
165.0000,10.0000,42754417.9512
166.0000,10.0000,42846565.5780
167.0000,10.0000,42938713.2048
168.0000,10.0000,43030860.8316
169.0000,10.0000,43123008.4584
170.0000,32.2700,43574677.0854
171.0000,10.0000,43666824.7122
172.0000,25.4000,44007585.8730
173.0000,10.0000,44099733.4998
174.0000,10.0000,44191881.1266
175.0000,10.0000,44284028.7534
176.0000,10.0000,44376176.3802
177.0000,10.0000,44468324.0070
178.0000,10.5800,44569835.0010
179.0000,10.0000,44661982.6278
180.0000,17.3700,44873109.5886
181.0000,11.3700,44987374.1340
182.0000,30.2900,45407078.1636
183.0000,32.1200,45856325.2302
184.0000,48.7900,46574688.3756
185.0000,10.0000,46666836.0024
186.0000,10.0000,46758983.6292
187.0000,10.0000,46851131.2560
188.0000,45.0600,47509278.2664
189.0000,10.0000,47601425.8932
190.0000,10.0000,47693573.5200
191.0000,10.0000,47785721.1468
192.0000,34.6400,48275650.4280
193.0000,31.6400,48717148.5012
194.0000,25.8900,49065820.0926
195.0000,10.0000,49157967.7194
196.0000,10.0000,49250115.3462
197.0000,13.9900,49406676.4794
198.0000,10.0000,49498824.1062
199.0000,10.0000,49590971.7330
200.0000,27.0600,49958531.4954
201.0000,36.3200,50475582.2532
202.0000,10.0000,50567729.8800
203.0000,24.8700,50899934.8608
204.0000,10.0000,50992082.4876
205.0000,24.1300,51312341.1036
206.0000,49.9000,52048623.7956
207.0000,46.5700,52731147.8472
208.0000,10.0000,52823295.4740
209.0000,20.0700,53078010.5220
210.0000,10.0000,53170158.1488
211.0000,18.6300,53401626.2172
212.0000,12.8400,53539622.0544
213.0000,17.4600,53752201.9518
214.0000,10.0000,53844349.5786
215.0000,10.0000,53936497.2054
216.0000,10.0000,54028644.8322
217.0000,24.5000,54354876.6306
218.0000,10.0000,54447024.2574
219.0000,15.7400,54631836.9288
220.0000,53.4600,55425591.3210
221.0000,10.0000,55517738.9478
222.0000,10.0000,55609886.5746
223.0000,10.0000,55702034.2014
224.0000,36.2800,56218439.2098
225.0000,10.6700,56321403.1398
226.0000,45.4000,56985039.0204
227.0000,10.0000,57077186.6472
228.0000,21.5300,57355471.5498
229.0000,42.6900,57975357.9060
230.0000,28.3600,58363904.5254
231.0000,10.0000,58456052.1522
232.0000,12.9100,58595178.0510
233.0000,30.7100,59021662.4502
234.0000,28.1400,59406657.4476
235.0000,36.0600,59919510.8340
236.0000,10.0000,60011658.4608
237.0000,10.0000,60103806.0876
238.0000,10.0000,60195953.7144
239.0000,10.0000,60288101.3412
240.0000,10.0000,60380248.9680
241.0000,89.9300,61762765.4112
242.0000,10.0000,61854913.0380
243.0000,15.2300,62031492.4038
244.0000,10.0000,62123640.0306
245.0000,38.9900,62683794.5634
246.0000,10.0000,62775942.1902
247.0000,10.0000,62868089.8170
248.0000,10.0000,62960237.4438
249.0000,10.0000,63052385.0706
250.0000,10.0000,63144532.6974
251.0000,15.2200,63320950.6260
252.0000,26.9300,63686411.7030
253.0000,10.0000,63778559.3298
254.0000,10.0000,63870706.9566
255.0000,22.8700,64170624.4656
256.0000,10.0000,64262772.0924
257.0000,10.0000,64354919.7192
258.0000,10.0000,64447067.3460
259.0000,52.9400,65232426.9954
260.0000,49.0000,65954180.3256
261.0000,10.0000,66046327.9524
262.0000,24.4500,66371752.5642
263.0000,10.0000,66463900.1910
264.0000,14.2600,66624820.1334
265.0000,10.0000,66716967.7602
266.0000,10.0000,66809115.3870
267.0000,10.0000,66901263.0138
268.0000,10.0000,66993410.6406
269.0000,10.0000,67085558.2674
270.0000,10.0000,67177705.8942
271.0000,10.0000,67269853.5210
272.0000,28.8400,67666149.1338
273.0000,49.3400,68393391.3342
274.0000,15.2400,68570132.1378
275.0000,10.0000,68662279.7646
276.0000,10.0000,68754427.3914
277.0000,29.3600,69159117.7470
278.0000,25.9800,69509242.2750
279.0000,10.0000,69601389.9018
280.0000,29.3200,70005434.5080
281.0000,10.0000,70097582.1348
282.0000,10.0000,70189729.7616
283.0000,37.4900,70725668.6904
284.0000,10.0000,70817816.3172
285.0000,37.1900,71348912.1252
286.0000,10.0000,71441059.7520
287.0000,10.0000,71533207.3788
288.0000,28.5000,71924014.1214
