@relation 'total_s4_dynamic_rate_d10_alpha0.6_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,10.0000,92147.6268
1.0000,10.0000,184295.2536
2.0000,10.0000,276442.8804
3.0000,10.0000,368590.5072
4.0000,10.0000,460738.1340
5.0000,10.0000,552885.7608
6.0000,19.0300,790811.3238
7.0000,10.0000,882958.9506
8.0000,10.0000,975106.5774
9.0000,15.4600,1155399.0030
10.0000,10.0000,1247546.6298
11.0000,10.0000,1339694.2566
12.0000,10.0000,1431841.8834
13.0000,10.0000,1523989.5102
14.0000,10.0000,1616137.1370
15.0000,10.0000,1708284.7638
16.0000,10.0000,1800432.3906
17.0000,22.1400,2088564.9720
18.0000,14.5200,2253682.2852
19.0000,16.7400,2454638.6928
20.0000,22.1200,2742448.3998
21.0000,14.3300,2904498.4032
22.0000,10.0000,2996646.0300
23.0000,10.0000,3088793.6568
24.0000,37.2000,3620050.9020
25.0000,12.2500,3748521.9348
26.0000,10.0000,3840669.5616
27.0000,10.3000,3937660.3092
28.0000,12.7300,4073880.3354
29.0000,10.0000,4166027.9622
30.0000,26.9600,4531973.3514
31.0000,10.0000,4624120.9782
32.0000,23.2200,4929688.7946
33.0000,10.0000,5021836.4214
34.0000,10.0000,5113984.0482
35.0000,17.8000,5332052.8158
36.0000,10.0000,5424200.4426
37.0000,20.8700,5691830.4798
38.0000,10.0000,5783978.1066
39.0000,10.0000,5876125.7334
40.0000,10.0000,5968273.3602
41.0000,20.6300,6232028.9004
42.0000,13.5800,6381971.1018
43.0000,14.7600,6550962.9120
44.0000,10.0000,6643110.5388
45.0000,21.8800,6927045.7488
46.0000,22.4700,7220505.7632
47.0000,16.9700,7425175.2300
48.0000,22.8100,7724124.1146
49.0000,28.2700,8111217.7980
50.0000,16.3600,8306039.5854
51.0000,26.7000,8667787.6032
52.0000,18.0700,8890215.1794
53.0000,18.5400,9120230.3118
54.0000,33.0900,9585136.8024
55.0000,14.4600,9749285.4918
56.0000,24.4800,10075194.4158
57.0000,36.0500,10587886.3650
58.0000,10.0000,10680033.9918
59.0000,10.0000,10772181.6186
60.0000,29.2500,11175096.1632
61.0000,10.0000,11267243.7900
62.0000,10.0000,11359391.4168
63.0000,24.8400,11691112.0854
64.0000,22.6100,11986832.2230
65.0000,30.3200,12407020.5648
66.0000,20.1200,12662542.8000
67.0000,23.3200,12969724.9902
68.0000,28.3900,13358755.9218
69.0000,29.3000,13762477.6530
70.0000,33.3400,14231420.0778
71.0000,34.2500,14715053.3022
72.0000,17.1900,14923274.3910
73.0000,10.0000,15015422.0178
74.0000,21.9800,15300971.6016
75.0000,34.9100,15795259.6914
76.0000,33.0400,16259358.9954
77.0000,39.9700,16835334.3894
78.0000,19.6100,17082623.3190
79.0000,12.1300,17209157.1036
80.0000,43.3900,17840344.0746
81.0000,34.3900,18326237.4222
82.0000,10.0000,18418385.0490
83.0000,22.8100,18717333.9336
84.0000,29.4000,19122670.0386
85.0000,10.0000,19214817.6654
86.0000,23.3900,19523129.9172
87.0000,35.2100,20022261.1278
88.0000,26.7800,20385300.6444
89.0000,19.5000,20630813.7630
90.0000,17.9100,20850658.3416
91.0000,27.5700,21226451.4096
92.0000,44.6200,21877495.1760
93.0000,19.7300,22126721.3538
94.0000,31.3800,22564022.0556
95.0000,18.1300,22787418.2562
96.0000,13.6200,22938006.2076
97.0000,31.5300,23377728.4698
98.0000,37.7300,23917541.8950
99.0000,32.3700,24370824.8958
100.0000,13.1600,24513986.7282
101.0000,28.6400,24907053.5934
102.0000,25.9900,25257339.5586
103.0000,30.5500,25681240.9596
104.0000,36.8400,26206686.4602
105.0000,68.9200,27250023.0108
106.0000,36.4900,27769818.2034
107.0000,36.7300,28293487.8930
108.0000,33.0600,28757910.0714
109.0000,15.2900,28935458.0616
110.0000,30.7000,29361781.0230
111.0000,51.8600,30129705.4380
112.0000,43.5300,30763152.5322
113.0000,28.4700,31153474.9626
114.0000,51.0800,31908807.2634
115.0000,44.4500,32557106.5944
116.0000,31.1500,32990694.2370
117.0000,36.4400,33509682.2430
118.0000,22.1600,33798137.6994
119.0000,21.3300,34073193.8550
120.0000,32.5900,34530028.4778
121.0000,30.1500,34947472.3848
122.0000,44.6400,35598839.0256
123.0000,31.8600,36043888.7208
124.0000,24.9000,36376578.0138
125.0000,47.1600,37068626.8698
126.0000,23.9900,37386625.3632
127.0000,33.6900,37861218.0954
128.0000,32.9500,38323864.4628
129.0000,62.6500,39265979.7888
130.0000,45.3000,39928001.2956
131.0000,30.7100,40354485.6948
132.0000,36.0400,40867016.2062
133.0000,25.6800,41212297.6134
134.0000,22.5900,41507694.8760
135.0000,20.1300,41763378.5484
136.0000,36.2700,42279622.1196
137.0000,28.1700,42665101.4292
138.0000,28.0800,43049127.8028
139.0000,15.1100,43223769.9204
140.0000,17.9000,43443453.0612
141.0000,55.3400,44267557.6770
142.0000,36.1200,44781379.6878
143.0000,30.4800,45204151.0272
144.0000,27.0800,45572033.6646
145.0000,50.9300,46324944.4050
146.0000,25.4400,46666351.3152
147.0000,41.3400,47264443.6278
148.0000,33.8300,47741296.4832
149.0000,46.9500,48429955.1544
150.0000,23.3900,48738267.4062
151.0000,34.5300,49226420.8764
152.0000,37.0000,49754449.3746
153.0000,53.7800,50553369.7626
154.0000,47.1900,51245902.9302
155.0000,35.3200,51746809.9518
156.0000,59.5600,52639041.1338
157.0000,27.8600,53019515.8854
158.0000,30.4600,53441964.3504
159.0000,33.9900,53921400.2034
160.0000,37.1400,54451688.8248
161.0000,34.7200,54942909.6048
162.0000,43.5600,55576841.0112
163.0000,35.6300,56082752.5914
164.0000,42.9800,56707320.6306
165.0000,37.6200,57245358.2454
166.0000,39.8000,57818589.2046
167.0000,43.5800,58452843.4854
168.0000,48.4500,59165717.7606
169.0000,38.5500,59718769.0494
170.0000,33.9900,60198204.9024
171.0000,46.0200,60871849.8990
172.0000,15.6600,61055371.0716
173.0000,25.6100,61399522.4172
174.0000,40.3700,61981955.3058
175.0000,35.3600,62483508.0768
176.0000,19.7400,62732895.6918
177.0000,44.0300,63374414.6538
178.0000,51.0300,64128939.7680
179.0000,61.1700,65047162.3650
180.0000,54.9600,65865132.3612
181.0000,38.6800,66420282.3360
182.0000,57.8200,67284423.4170
183.0000,62.5700,68225247.2442
184.0000,59.5400,69117155.5512
185.0000,29.2200,69519585.7836
186.0000,55.1100,70339977.3402
187.0000,30.5200,70763394.4290
188.0000,50.2200,71504843.1168
189.0000,40.8300,72094702.1238
190.0000,52.5200,72873281.4042
191.0000,46.1400,73548863.6490
192.0000,65.4900,74536827.1854
193.0000,20.5100,74798645.4774
194.0000,44.8800,75453886.6152
195.0000,44.5400,76103638.8828
196.0000,38.1300,76649909.8026
197.0000,46.2000,77326460.6718
198.0000,45.8500,77997361.2336
199.0000,19.4600,78242228.6028
200.0000,52.3000,79017256.2612
201.0000,24.8600,79349299.8048
202.0000,38.0600,79894440.6630
203.0000,50.2300,80636050.7880
204.0000,22.4900,80929833.6774
205.0000,50.5300,81676286.9232
206.0000,57.6100,82537037.8200
207.0000,30.5100,82960293.4716
208.0000,42.9700,83584700.0736
209.0000,43.4200,84216371.3568
210.0000,49.3800,84944259.3066
211.0000,53.0700,85731717.6420
212.0000,35.2300,86231171.7276
213.0000,27.2000,86600991.6132
214.0000,60.0800,87501617.5380
215.0000,29.6300,87910666.7022
216.0000,47.8200,88613370.4236
217.0000,51.8500,89381133.4008
218.0000,34.3200,89865896.6868
219.0000,45.8200,90536312.9364
220.0000,48.8200,91255160.3940
221.0000,58.0700,92123337.4092
222.0000,58.6000,93000070.6044
223.0000,59.0900,93884714.2302
224.0000,83.7300,95167139.5104
225.0000,59.6600,96060985.0656
226.0000,48.2700,96770953.4682
227.0000,58.3900,97644296.4792
228.0000,27.5800,98020250.9844
229.0000,65.0000,99000304.0902
230.0000,53.9100,99801323.1636
231.0000,47.2400,100494663.5184
232.0000,37.5500,101031571.0716
233.0000,51.4800,101793360.8670
234.0000,46.4800,102474431.9820
235.0000,73.2500,103587670.9092
236.0000,69.7400,104644245.3234
237.0000,68.8200,105685967.5002
238.0000,22.6200,105981849.0750
239.0000,50.4700,106727333.6970
240.0000,49.6600,107459741.8926
241.0000,62.6900,108402502.9680
242.0000,44.5700,109052739.5478
243.0000,23.8400,109368316.4808
244.0000,46.2300,110045351.6622
245.0000,48.3300,110756288.6892
246.0000,53.4700,111550204.5192
247.0000,58.1700,112419995.9082
248.0000,60.1000,113320944.7074
249.0000,53.0300,114107757.2934
250.0000,44.9400,114763967.0550
251.0000,66.8800,115774370.3844
252.0000,57.9400,116640448.7142
253.0000,67.7400,117664735.6560
254.0000,74.5400,118798800.0030
255.0000,63.0300,119747049.9486
256.0000,49.5400,120477520.8960
257.0000,18.4200,120705598.7796
258.0000,56.6200,121550367.3774
259.0000,37.1600,122080978.8732
260.0000,46.3500,122759951.3028
261.0000,67.3600,123778103.6250
262.0000,65.0100,124758318.1680
263.0000,68.5600,125795842.9734
264.0000,32.3000,126247995.9126
265.0000,73.0500,127358006.0928
266.0000,53.5100,128152567.6722
267.0000,49.7300,128886105.9294
268.0000,33.8100,129362635.9098
269.0000,44.2100,130007060.7444
270.0000,67.2700,131023760.1306
271.0000,47.9400,131728401.1002
272.0000,59.8000,132624506.7786
273.0000,72.7100,133729028.0886
274.0000,53.4800,134523105.3558
275.0000,63.1400,135473131.1124
276.0000,67.8700,136499516.7402
277.0000,57.7400,137362366.3224
278.0000,33.4600,137833245.9954
279.0000,51.9500,138602623.3464
280.0000,52.7200,139384431.3744
281.0000,84.0200,140671538.3382
282.0000,68.6300,141710193.2052
283.0000,49.2700,142436305.3440
284.0000,50.0300,143174686.7220
285.0000,53.5100,143969248.3014
286.0000,62.3300,144906197.6316
287.0000,54.0500,145709476.8282
288.0000,48.6300,146425256.9760
