@relation 'total_s1_dynamic_rate_d10_alpha0.8_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,10.0000,92147.6268
1.0000,10.0000,184295.2536
2.0000,10.0000,276442.8804
3.0000,10.2400,372465.0042
4.0000,10.0000,464612.6310
5.0000,10.0000,556760.2578
6.0000,10.0000,648907.8846
7.0000,10.0000,741055.5114
8.0000,10.0000,833203.1382
9.0000,10.0000,925350.7650
10.0000,10.0000,1017498.3918
11.0000,10.0000,1109646.0186
12.0000,10.0000,1201793.6454
13.0000,10.0000,1293941.2722
14.0000,10.0000,1386088.8990
15.0000,13.3400,1532156.6040
16.0000,10.0000,1624304.2308
17.0000,10.0000,1716451.8576
18.0000,10.0000,1808599.4844
19.0000,10.0000,1900747.1112
20.0000,10.0000,1992894.7380
21.0000,10.0000,2085042.3648
22.0000,11.7500,2205441.5298
23.0000,10.0000,2297589.1566
24.0000,15.1500,2472877.0236
25.0000,11.1200,2583105.6348
26.0000,14.3400,2745317.0760
27.0000,10.0000,2837464.7028
28.0000,10.0000,2929612.3296
29.0000,15.3000,3107321.7570
30.0000,10.0000,3199469.3838
31.0000,12.3000,3328747.6032
32.0000,10.0000,3420895.2300
33.0000,21.1800,3693529.8252
34.0000,10.0000,3785677.4520
35.0000,23.4900,4095604.0770
36.0000,10.0000,4187751.7038
37.0000,10.0000,4279899.3306
38.0000,10.0000,4372046.9574
39.0000,10.0000,4464194.5842
40.0000,16.4000,4659662.1216
41.0000,15.9700,4848187.8522
42.0000,10.0000,4940335.4790
43.0000,24.4500,5265760.0908
44.0000,23.2500,5571812.2194
45.0000,19.0000,5809253.4702
46.0000,20.2600,6067035.8280
47.0000,21.2500,6340800.4848
48.0000,23.7600,6655085.9190
49.0000,16.5100,6852329.2668
50.0000,12.1700,6979508.8008
51.0000,15.0000,7152375.1074
52.0000,26.4000,7509280.0044
53.0000,27.3200,7881037.1382
54.0000,13.0000,8021615.9730
55.0000,20.9200,8290053.1968
56.0000,15.7400,8474865.8682
57.0000,24.8200,8806263.6624
58.0000,13.2000,8950071.2442
59.0000,24.9600,9283729.1610
60.0000,11.5600,9401061.0162
61.0000,25.1700,9738109.1178
62.0000,26.4900,10096466.9508
63.0000,17.9400,10316795.8416
64.0000,14.1100,10475294.2236
65.0000,20.7200,10740502.7004
66.0000,18.3100,10966804.7730
67.0000,27.8500,11347118.0868
68.0000,29.1600,11748579.6948
69.0000,34.3700,12234150.1674
70.0000,23.9700,12551825.7858
71.0000,37.2300,13083567.3432
72.0000,15.5600,13265474.1420
73.0000,22.2700,13555705.4094
74.0000,20.9000,13823819.7582
75.0000,24.2200,14145531.3108
76.0000,32.8000,14605756.1178
77.0000,29.6000,15014320.9698
78.0000,25.1700,15351369.0714
79.0000,30.4700,15773978.9736
80.0000,38.0900,16319604.1440
81.0000,29.6200,16728491.8710
82.0000,29.1100,17129146.2924
83.0000,28.9800,17527702.0278
84.0000,31.4000,17965325.6046
85.0000,23.1700,18270086.2344
86.0000,18.5700,18500585.6784
87.0000,37.4600,19036040.2950
88.0000,50.8700,19787982.4110
89.0000,33.7200,20263059.4554
90.0000,26.3500,20619157.1652
91.0000,36.9500,21146378.4768
92.0000,36.0700,21659393.3004
93.0000,33.6000,22132533.0960
94.0000,24.6000,22460379.2682
95.0000,36.7400,22984210.3950
96.0000,42.5400,23601675.1908
97.0000,32.3400,24054473.8794
98.0000,37.1400,24584762.5008
99.0000,29.8100,24996717.5376
100.0000,32.4700,25451614.9116
101.0000,43.6100,26086353.5046
102.0000,40.2200,26666364.8328
103.0000,26.0700,27017942.2968
104.0000,35.0000,27513683.3232
105.0000,39.6900,28085138.4714
106.0000,31.6800,28527282.2940
107.0000,38.9600,29086952.5146
108.0000,40.0400,29664057.9702
109.0000,33.5300,30136067.7048
110.0000,30.7800,30563682.1650
111.0000,33.4800,31034884.7124
112.0000,42.6700,31654448.1936
113.0000,44.6300,32305653.3972
114.0000,27.1000,32673858.9090
115.0000,33.5700,33146514.3930
116.0000,40.5600,33732014.5914
117.0000,40.1700,34311218.7324
118.0000,32.5900,34768053.3552
119.0000,32.2900,35220044.8572
120.0000,31.7900,35663964.4908
121.0000,38.6200,36218145.8412
122.0000,40.4100,36801224.4792
123.0000,33.9500,37280014.5828
124.0000,35.5800,37785118.9758
125.0000,43.0800,38411301.3888
126.0000,42.1400,39022308.6900
127.0000,50.8800,39774412.2438
128.0000,44.0700,40416576.9552
129.0000,39.1100,40978668.7362
130.0000,44.9400,41634878.4978
131.0000,50.3400,42378264.4338
132.0000,43.1900,43006222.6578
133.0000,46.4600,43686970.8984
134.0000,44.2200,44331557.1702
135.0000,57.4600,45189886.5066
136.0000,52.7000,45971371.6596
137.0000,40.3900,46554127.4226
138.0000,48.5500,47268616.0716
139.0000,40.6800,47856053.5182
140.0000,43.1700,48483688.8672
141.0000,43.2900,49113261.4644
142.0000,46.7400,49798529.9508
143.0000,54.3000,50605845.0816
144.0000,44.8600,51260763.3444
145.0000,52.0100,52031109.3198
146.0000,44.3100,52677148.5282
147.0000,56.2800,53516428.2558
148.0000,45.9000,54188136.0042
149.0000,55.7100,55018213.8024
150.0000,46.7900,55704289.4760
151.0000,50.6700,56453002.8450
152.0000,55.4300,57278560.3974
153.0000,57.8800,58143670.1028
154.0000,50.1800,58884473.0412
155.0000,54.9800,59702765.9124
156.0000,50.3600,60446474.7234
157.0000,42.1500,61057643.4618
158.0000,44.5600,61707718.6038
159.0000,52.5600,62486943.6336
160.0000,49.5600,63217737.4554
161.0000,43.3300,63847955.8026
162.0000,47.2100,64540811.8452
163.0000,52.8900,65325364.3080
164.0000,57.3700,66182240.7078
165.0000,60.9400,67096750.2450
166.0000,47.3500,67791866.4108
167.0000,56.5800,68635989.2592
168.0000,65.4900,69623952.7956
169.0000,54.1600,70429007.8032
170.0000,54.7700,71243910.4896
171.0000,52.0600,72015063.6516
172.0000,47.9600,72720027.4962
173.0000,64.4700,73691524.4214
174.0000,65.9200,74686429.7640
175.0000,48.3500,75397689.6654
176.0000,57.5900,76258117.6872
177.0000,49.2900,76984552.7004
178.0000,63.2600,77936515.7052
179.0000,70.2300,79001000.5500
180.0000,51.1500,79757462.9124
181.0000,53.7700,80556221.8632
182.0000,49.7700,81290405.8698
183.0000,57.5800,82150672.4544
184.0000,62.1700,83085038.7870
185.0000,54.8300,83900910.0978
186.0000,62.1800,84835437.8676
187.0000,67.2100,85851168.6294
188.0000,55.8100,86682860.8014
189.0000,59.5500,87574930.5456
190.0000,62.1600,88509135.4410
191.0000,71.6900,89597190.1404
192.0000,65.4200,90584023.6152
193.0000,61.2000,91502730.5238
194.0000,62.0700,92435482.4832
195.0000,58.2700,93306888.2454
196.0000,55.7800,94138096.1052
197.0000,61.6300,95063744.8206
198.0000,62.6200,96005375.8344
199.0000,60.7400,96916656.6246
200.0000,58.6400,97794035.5692
201.0000,74.7300,98931167.2260
202.0000,60.5000,99838573.5198
203.0000,58.2600,100709817.8448
204.0000,65.5700,101699072.8800
205.0000,70.8200,102773082.5286
206.0000,60.2700,103676775.7632
207.0000,74.7300,104813907.4200
208.0000,64.6900,105788955.9672
209.0000,67.6200,106811305.6608
210.0000,59.6300,107704666.9044
211.0000,69.3000,108754138.0746
212.0000,67.0200,109766801.5266
213.0000,64.0700,110731840.9578
214.0000,65.9600,111727392.0498
215.0000,59.4600,112618008.8580
216.0000,61.1100,113535262.8306
217.0000,65.9200,114530168.1732
218.0000,62.7300,115473574.9980
219.0000,61.1000,116390667.5334
220.0000,67.8200,117416245.9746
221.0000,69.1600,118463457.0216
222.0000,68.1600,119494524.3330
223.0000,67.4500,120514129.5918
224.0000,70.6400,121585233.3684
225.0000,59.0800,122469715.5570
226.0000,68.7800,123510791.9844
227.0000,74.4100,124642757.6454
228.0000,69.6600,125698040.5608
229.0000,63.5500,126654685.2492
230.0000,63.5200,127610845.6254
231.0000,76.5900,128778004.6308
232.0000,67.5500,129799224.2628
233.0000,76.5200,130965253.2066
234.0000,68.9400,132008912.6316
235.0000,58.5400,132884677.2030
236.0000,73.5000,134001952.0644
237.0000,86.1300,135323122.3110
238.0000,73.2600,136436522.6754
239.0000,70.7200,137508917.9508
240.0000,73.8600,138632004.5568
241.0000,59.5200,139523589.9894
242.0000,69.4500,140575482.7200
243.0000,67.6100,141597670.9764
244.0000,77.6900,142782588.0912
245.0000,81.8500,144034663.1478
246.0000,68.3000,145067990.5818
247.0000,83.4500,146345895.6162
248.0000,75.9600,147502884.0678
249.0000,76.8100,148673594.6952
250.0000,67.6100,149695782.9516
251.0000,76.1200,150855354.4014
252.0000,70.7100,151927588.2396
253.0000,75.7700,153081509.3814
254.0000,68.7100,154121455.7472
255.0000,65.2100,155104899.0372
256.0000,84.5300,156400239.3060
257.0000,60.8200,157312811.5950
258.0000,72.8300,158419270.1532
259.0000,69.4700,159471485.7588
260.0000,73.6900,160591827.9300
261.0000,74.6200,161727183.7758
262.0000,62.0200,162659128.5480
263.0000,68.8500,163701335.0370
264.0000,79.9100,164922091.2456
265.0000,69.1700,165969463.7304
266.0000,72.9500,167077859.5368
267.0000,85.2400,168384661.8582
268.0000,75.7700,169538583.0000
269.0000,79.4800,170752397.4024
270.0000,82.3200,172012060.0152
271.0000,69.0200,173057010.9396
272.0000,84.0900,174345247.9650
273.0000,86.9500,175679656.0752
274.0000,82.8200,176947390.5558
275.0000,73.7300,178068378.4764
276.0000,72.6000,179171123.9754
277.0000,71.5900,180257564.3010
278.0000,75.7700,181411485.4428
279.0000,77.3000,182590106.5008
280.0000,68.0300,183619075.1262
281.0000,77.7000,184804153.6788
282.0000,85.4200,186113861.8728
283.0000,78.4300,187310725.3524
284.0000,66.2500,188310958.1280
285.0000,82.4200,189572235.1140
286.0000,75.9900,190729707.8778
287.0000,75.1300,191873297.0286
288.0000,73.9000,192997029.3840
