@relation 'total_s2_dynamic_rate_d10_alpha0.2_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,32.5800,456673.1850
1.0000,10.0000,548820.8118
2.0000,10.0000,640968.4386
3.0000,10.0000,733116.0654
4.0000,10.0000,825263.6922
5.0000,10.0000,917411.3190
6.0000,17.9500,1137901.6470
7.0000,17.8400,1356616.1640
8.0000,10.0000,1448763.7908
9.0000,10.0000,1540911.4176
10.0000,75.3800,2688536.5026
11.0000,10.0000,2780684.1294
12.0000,10.0000,2872831.7562
13.0000,22.8100,3171780.6408
14.0000,10.0000,3263928.2676
15.0000,10.0000,3356075.8944
16.0000,54.8000,4171462.8930
17.0000,21.0700,4442321.6772
18.0000,40.4400,5025884.6274
19.0000,27.9700,5408135.1900
20.0000,16.6800,5608122.9732
21.0000,18.1400,5831680.6110
22.0000,38.4000,6382310.3394
23.0000,10.0000,6474457.9662
24.0000,10.0000,6566605.5930
25.0000,10.0000,6658753.2198
26.0000,10.0000,6750900.8466
27.0000,10.0000,6843048.4734
28.0000,12.1800,6970389.4446
29.0000,10.0000,7062537.0714
30.0000,10.0000,7154684.6982
31.0000,19.9500,7407462.4980
32.0000,10.0000,7499610.1248
33.0000,33.5200,7971458.4216
34.0000,10.0000,8063606.0484
35.0000,10.0000,8155753.6752
36.0000,10.0000,8247901.3020
37.0000,18.8000,8482113.8052
38.0000,45.8800,9153498.6786
39.0000,10.0000,9245646.3054
40.0000,20.0200,9499554.1668
41.0000,10.0000,9591701.7936
42.0000,10.0000,9683849.4204
43.0000,10.0000,9775997.0472
44.0000,10.0000,9868144.6740
45.0000,16.4300,10064096.5230
46.0000,52.6900,10845420.2388
47.0000,15.4800,11026035.5388
48.0000,10.0000,11118183.1656
49.0000,21.1600,11390494.8858
50.0000,10.0000,11482642.5126
51.0000,10.0000,11574790.1394
52.0000,10.0000,11666937.7662
53.0000,10.0000,11759085.3930
54.0000,10.0000,11851233.0198
55.0000,10.0000,11943380.6466
56.0000,10.0000,12035528.2734
57.0000,21.6700,12316073.2992
58.0000,13.3800,12462786.7536
59.0000,10.0000,12554934.3804
60.0000,10.0000,12647082.0072
61.0000,13.9500,12802997.3910
62.0000,10.0000,12895145.0178
63.0000,10.0000,12987292.6446
64.0000,13.8700,13141916.5296
65.0000,10.0000,13234064.1564
66.0000,10.0000,13326211.7832
67.0000,10.0000,13418359.4100
68.0000,10.0000,13510507.0368
69.0000,10.0000,13602654.6636
70.0000,10.0000,13694802.2904
71.0000,45.1300,14354079.3618
72.0000,10.0000,14446226.9886
73.0000,46.6400,15129881.1018
74.0000,10.0000,15222028.7286
75.0000,38.2000,15769429.7100
76.0000,10.0000,15861577.3368
77.0000,25.7500,16207988.8050
78.0000,37.3600,16741829.0484
79.0000,10.0000,16833976.6752
80.0000,10.0000,16926124.3020
81.0000,10.0000,17018271.9288
82.0000,10.0000,17110419.5556
83.0000,52.8600,17894487.7062
84.0000,10.0000,17986635.3330
85.0000,30.7400,18413604.0438
86.0000,10.0000,18505751.6706
87.0000,39.4800,19073816.6340
88.0000,10.0000,19165964.2608
89.0000,10.0000,19258111.8876
90.0000,28.6200,19650855.8784
91.0000,10.0000,19743003.5052
92.0000,34.9900,20238583.0938
93.0000,10.0000,20330730.7206
94.0000,10.0000,20422878.3474
95.0000,21.9400,20707782.1818
96.0000,20.5100,20969600.4738
97.0000,10.0000,21061748.1006
98.0000,52.6100,21841780.3176
99.0000,10.0000,21933927.9444
100.0000,10.0000,22026075.5712
101.0000,16.3100,22220090.1720
102.0000,28.3600,22608636.7914
103.0000,10.0000,22700784.4182
104.0000,10.0000,22792932.0450
105.0000,14.6600,22960309.4814
106.0000,38.3600,23510293.4604
107.0000,11.7000,23629885.4382
108.0000,10.0000,23722033.0650
109.0000,10.0000,23814180.6918
110.0000,42.8100,24436004.2962
111.0000,40.2700,25016822.8110
112.0000,10.0000,25108970.4378
113.0000,13.8400,25263110.0106
114.0000,14.4200,25426612.9506
115.0000,10.0000,25518760.5774
116.0000,10.0000,25610908.2042
117.0000,10.0000,25703055.8310
118.0000,48.0100,26408826.8622
119.0000,30.6300,26834019.7620
120.0000,10.0000,26926167.3888
121.0000,25.8300,27273870.3564
122.0000,12.2000,27401534.2026
123.0000,10.0000,27493681.8294
124.0000,44.6200,28144725.5958
125.0000,52.2500,28918946.0676
126.0000,17.6900,29135239.0242
127.0000,36.0600,29648092.4106
128.0000,37.6000,30185807.1504
129.0000,36.7800,30710284.0266
130.0000,36.2300,31225881.8484
131.0000,10.0000,31318029.4752
132.0000,15.1000,31492510.1556
133.0000,10.0000,31584657.7824
134.0000,19.8000,31835014.0218
135.0000,21.0200,32105065.6194
136.0000,44.5000,32754172.1376
137.0000,30.0500,33170001.6708
138.0000,10.0000,33262149.2976
139.0000,35.3200,33763056.3192
140.0000,15.9300,33950936.3004
141.0000,56.2900,34790377.4658
142.0000,13.8400,34944517.0386
143.0000,31.2500,35379719.0550
144.0000,59.8100,36275986.1706
145.0000,74.2400,37405207.3968
146.0000,75.4700,38554285.4178
147.0000,10.0000,38646433.0446
148.0000,10.0000,38738580.6714
149.0000,37.9500,39281945.7186
150.0000,20.8700,39549575.7558
151.0000,49.7800,40283921.1996
152.0000,10.0000,40376068.8264
153.0000,28.2300,40762516.7604
154.0000,29.0600,41162363.9952
155.0000,34.8100,41655037.7118
156.0000,34.5900,42144159.8064
157.0000,17.8300,42362712.8862
158.0000,41.3900,42961612.3854
159.0000,26.6100,43321907.4666
160.0000,13.4700,43470073.8576
161.0000,22.9400,43771121.4282
162.0000,10.0000,43863269.0550
163.0000,27.9800,44245681.0548
164.0000,20.9900,44515248.3402
165.0000,51.4500,45276553.8234
166.0000,10.0000,45368701.4502
167.0000,10.0000,45460849.0770
168.0000,36.8400,45986294.5776
169.0000,33.8600,46463631.7446
170.0000,10.0000,46555779.3714
171.0000,22.3300,46846979.2626
172.0000,13.6700,46998374.4006
173.0000,10.0000,47090522.0274
174.0000,16.8000,47292447.0588
175.0000,26.6000,47652580.7028
176.0000,22.6100,47948300.8404
177.0000,20.6800,48212863.5672
178.0000,10.0000,48305011.1940
179.0000,11.8400,48426863.2950
180.0000,10.0000,48519010.9218
181.0000,37.9100,49061730.2196
182.0000,25.3400,49401522.7566
183.0000,10.0000,49493670.3834
184.0000,10.0000,49585818.0102
185.0000,24.5900,49913502.7452
186.0000,27.3200,50285259.8790
187.0000,12.3800,50415829.5978
188.0000,14.3300,50577879.6012
189.0000,10.0000,50670027.2280
190.0000,30.5400,51093767.1918
191.0000,17.8700,51312966.0210
192.0000,10.0000,51405113.6478
193.0000,30.6600,51830790.8598
194.0000,22.3800,52122797.9382
195.0000,47.5300,52820819.9760
196.0000,65.6800,53811850.8222
197.0000,32.1100,54260936.4516
198.0000,10.0000,54353084.0784
199.0000,18.0800,54575673.0918
200.0000,10.0000,54667820.7186
201.0000,35.7200,55175185.2348
202.0000,37.7100,55714675.7856
203.0000,10.3400,55812312.2826
204.0000,10.0000,55904459.9094
205.0000,14.8200,56074420.3434
206.0000,10.0000,56166567.9702
207.0000,44.5000,56815674.4884
208.0000,18.6100,57046819.6818
209.0000,15.3700,57225659.1708
210.0000,10.0000,57317806.7976
211.0000,20.3800,57577526.4042
212.0000,63.9600,58540790.0244
213.0000,36.5700,59061876.7164
214.0000,10.0000,59154024.3432
215.0000,43.5600,59787955.7496
216.0000,52.3800,60564274.9074
217.0000,20.6800,60828837.6342
218.0000,10.0000,60920985.2610
219.0000,44.4100,61568638.8426
220.0000,10.0000,61660786.4694
221.0000,23.5500,61971681.7188
222.0000,13.7800,62124852.6678
223.0000,10.0000,62217000.2946
224.0000,39.7500,62789424.0666
225.0000,10.0000,62881571.6934
226.0000,10.0000,62973719.3202
227.0000,44.9100,63629444.7702
228.0000,10.0000,63721592.3970
229.0000,10.0000,63813740.0238
230.0000,31.6400,64255238.0970
231.0000,36.1000,64768737.2328
232.0000,10.0000,64860884.8596
233.0000,10.0000,64953032.4864
234.0000,10.0000,65045180.1132
235.0000,14.1000,65203517.0574
236.0000,10.0000,65295664.6842
237.0000,10.0000,65387812.3110
238.0000,29.2400,65790565.4178
239.0000,33.1900,66257086.2822
240.0000,17.5200,66470634.8034
241.0000,42.0000,67079381.9814
242.0000,10.0000,67171529.6082
243.0000,10.0000,67263677.2350
244.0000,51.8000,68030633.0256
245.0000,62.0200,68962577.7978
246.0000,52.2400,69736636.8324
247.0000,16.2600,69929844.2466
248.0000,10.0000,70021991.8734
249.0000,37.0500,70550827.5582
250.0000,28.9400,70948737.5442
251.0000,19.0300,71186663.1072
252.0000,19.3300,71429431.7910
253.0000,25.3600,71769547.2024
254.0000,14.1200,71928207.0216
255.0000,19.8200,72178886.1360
256.0000,10.0000,72271033.7628
257.0000,22.2300,72560619.2808
258.0000,10.0000,72652766.9076
259.0000,10.0000,72744914.5344
260.0000,55.4200,73570310.6490
261.0000,29.6600,73979844.1254
262.0000,43.5000,74612806.9074
263.0000,27.1200,74981335.2942
264.0000,13.0100,75122075.5662
265.0000,11.2000,75233595.6762
266.0000,10.2100,75329133.4878
267.0000,32.8500,75790165.4820
268.0000,10.0000,75882313.1088
269.0000,47.0600,76572747.5910
270.0000,10.0000,76664895.2178
271.0000,13.9700,76821133.4766
272.0000,33.6500,77295080.4594
273.0000,10.0000,77387228.0862
274.0000,45.9200,78059258.7096
275.0000,58.8300,78939704.9640
276.0000,44.1800,79583645.4864
277.0000,57.2200,80438100.3258
278.0000,18.4300,80666339.6472
279.0000,10.0000,80758487.2740
280.0000,37.0100,81286677.2094
281.0000,45.8100,81956932.0218
282.0000,60.4700,82863854.0034
283.0000,32.4200,83317944.1908
284.0000,34.4100,83804160.4128
285.0000,53.0500,84591295.8732
286.0000,10.0000,84683443.5000
287.0000,21.1100,84954948.0336
288.0000,20.6400,85218865.0110
