@relation 'total_s5_dynamic_rate_d10_alpha0.1_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,33.9400,478628.6664
1.0000,21.1300,750456.0744
2.0000,31.6400,1191954.1476
3.0000,31.6000,1632806.4714
4.0000,10.0000,1724954.0982
5.0000,10.0000,1817101.7250
6.0000,14.7800,1986416.4096
7.0000,10.0000,2078564.0364
8.0000,10.0000,2170711.6632
9.0000,10.0000,2262859.2900
10.0000,10.0000,2355006.9168
11.0000,41.7100,2959072.4112
12.0000,10.0000,3051220.0380
13.0000,10.0000,3143367.6648
14.0000,18.8500,3378387.3552
15.0000,10.0000,3470534.9820
16.0000,10.0000,3562682.6088
17.0000,10.0000,3654830.2356
18.0000,11.7400,3775067.9628
19.0000,16.8100,3977154.4314
20.0000,10.0000,4069302.0582
21.0000,13.3100,4214885.4510
22.0000,10.0000,4307033.0778
23.0000,10.0000,4399180.7046
24.0000,10.0000,4491328.3314
25.0000,36.7800,5015805.2076
26.0000,40.5400,5600982.5310
27.0000,96.7700,7093922.1282
28.0000,10.0000,7186069.7550
29.0000,10.0000,7278217.3818
30.0000,10.0000,7370365.0086
31.0000,17.6800,7586496.5280
32.0000,11.4500,7702052.5722
33.0000,10.0000,7794200.1990
34.0000,10.0000,7886347.8258
35.0000,30.3900,8307666.2292
36.0000,10.0000,8399813.8560
37.0000,10.0000,8491961.4828
38.0000,10.0000,8584109.1096
39.0000,10.0000,8676256.7364
40.0000,15.2300,8852836.1022
41.0000,20.4500,9113685.7698
42.0000,10.0000,9205833.3966
43.0000,10.0000,9297981.0234
44.0000,10.0000,9390128.6502
45.0000,10.0000,9482276.2770
46.0000,16.6400,9681618.3108
47.0000,20.3000,9940046.4180
48.0000,10.0000,10032194.0448
49.0000,10.0000,10124341.6716
50.0000,10.0000,10216489.2984
51.0000,14.8500,10386934.0446
52.0000,10.0000,10479081.6714
53.0000,10.0000,10571229.2982
54.0000,22.7200,10868725.2468
55.0000,46.9800,11557868.2302
56.0000,42.4900,12174525.8388
57.0000,10.0000,12266673.4656
58.0000,10.0000,12358821.0924
59.0000,10.0000,12450968.7192
60.0000,10.0000,12543116.3460
61.0000,36.5600,13064041.6002
62.0000,10.0000,13156189.2270
63.0000,10.0000,13248336.8538
64.0000,10.0000,13340484.4806
65.0000,10.0000,13432632.1074
66.0000,10.0000,13524779.7342
67.0000,14.7800,13694094.4188
68.0000,10.0000,13786242.0456
69.0000,10.0000,13878389.6724
70.0000,10.0000,13970537.2992
71.0000,62.1200,14904096.4452
72.0000,10.0000,14996244.0720
73.0000,37.3100,15529277.1282
74.0000,35.7000,16036318.7694
75.0000,10.0000,16128466.3962
76.0000,14.8400,16298749.7052
77.0000,10.0000,16390897.3320
78.0000,27.9300,16772502.1452
79.0000,10.0000,16864649.7720
80.0000,29.4500,17270793.0636
81.0000,10.0000,17362940.6904
82.0000,23.7800,17677548.9990
83.0000,16.6600,17877213.9072
84.0000,10.0000,17969361.5340
85.0000,10.0000,18061509.1608
86.0000,25.0900,18397265.7636
87.0000,10.0000,18489413.3904
88.0000,23.5000,18799501.4532
89.0000,10.0000,18891649.0800
90.0000,10.0000,18983796.7068
91.0000,13.7800,19136967.6558
92.0000,10.0000,19229115.2826
93.0000,10.0000,19321262.9094
94.0000,17.0100,19526578.1256
95.0000,10.0000,19618725.7524
96.0000,44.7600,20272029.6420
97.0000,21.5200,20550153.1074
98.0000,49.8700,21285951.4878
99.0000,33.8700,21763450.0926
100.0000,10.7400,21867544.0842
101.0000,10.0000,21959691.7110
102.0000,10.0000,22051839.3378
103.0000,10.0000,22143986.9646
104.0000,10.0000,22236134.5914
105.0000,12.6000,22370255.9316
106.0000,21.8200,22653222.5178
107.0000,24.5300,22979938.6284
108.0000,10.0000,23072086.2552
109.0000,10.0000,23164233.8820
110.0000,19.0300,23402159.4450
111.0000,12.7700,23539025.2206
112.0000,10.0000,23631172.8474
113.0000,10.0000,23723320.4742
114.0000,10.0000,23815468.1010
115.0000,10.0000,23907615.7278
116.0000,29.2600,24310691.7096
117.0000,10.0000,24402839.3364
118.0000,28.6200,24795583.3272
119.0000,20.5100,25057401.6192
120.0000,10.0000,25149549.2460
121.0000,10.0000,25241696.8728
122.0000,10.0000,25333844.4996
123.0000,42.6300,25952762.2314
124.0000,24.0100,26271083.5992
125.0000,10.0000,26363231.2260
126.0000,50.4700,27108715.8480
127.0000,10.0000,27200863.4748
128.0000,10.0000,27293011.1016
129.0000,10.0000,27385158.7284
130.0000,30.1100,27801956.8860
131.0000,10.0000,27894104.5128
