@relation 'total_s3_dynamic_rate_d10_alpha0.2_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,13.8800,154785.3222
1.0000,10.0000,246932.9490
2.0000,10.0000,339080.5758
3.0000,13.4500,486924.0918
4.0000,10.0000,579071.7186
5.0000,10.0000,671219.3454
6.0000,10.0000,763366.9722
7.0000,10.0000,855514.5990
8.0000,10.0000,947662.2258
9.0000,20.6500,1211740.6410
10.0000,14.7800,1381055.3256
11.0000,23.3800,1689206.1396
12.0000,10.0000,1781353.7664
13.0000,10.0000,1873501.3932
14.0000,10.0000,1965649.0200
15.0000,25.8800,2314159.1742
16.0000,11.6300,2432621.0910
17.0000,10.0000,2524768.7178
18.0000,30.7800,2952383.1780
19.0000,13.0800,3094253.5116
20.0000,10.0000,3186401.1384
21.0000,10.0000,3278548.7652
22.0000,31.6600,3720369.7134
23.0000,10.0000,3812517.3402
24.0000,10.0000,3904664.9670
25.0000,10.0000,3996812.5938
26.0000,12.6500,4131741.1212
27.0000,10.0000,4223888.7480
28.0000,10.0000,4316036.3748
29.0000,10.0000,4408184.0016
30.0000,10.0000,4500331.6284
31.0000,10.0000,4592479.2552
32.0000,10.0000,4684626.8820
33.0000,10.0000,4776774.5088
34.0000,10.0000,4868922.1356
35.0000,10.0000,4961069.7624
36.0000,11.5800,5078724.4920
37.0000,10.0000,5170872.1188
38.0000,10.0000,5263019.7456
39.0000,10.0000,5355167.3724
40.0000,42.3700,5969887.7328
41.0000,10.0000,6062035.3596
42.0000,10.0000,6154182.9864
43.0000,21.3800,6430046.3286
44.0000,10.0000,6522193.9554
45.0000,26.1500,6875062.9182
46.0000,10.0000,6967210.5450
47.0000,35.0400,7463597.3208
48.0000,10.0000,7555744.9476
49.0000,27.8800,7936542.5736
50.0000,16.1900,8128619.9262
51.0000,19.6500,8376554.6052
52.0000,10.0000,8468702.2320
53.0000,22.4600,8762000.8092
54.0000,15.4400,8941970.3598
55.0000,30.7300,9368777.6334
56.0000,30.4400,9790903.2234
57.0000,19.6000,10038030.7158
58.0000,10.0000,10130178.3426
59.0000,22.1800,10418956.6734
60.0000,10.0000,10511104.3002
61.0000,44.3700,11158112.1324
62.0000,10.0000,11250259.7592
63.0000,10.0000,11342407.3860
64.0000,10.0000,11434555.0128
65.0000,15.6500,11617914.7482
66.0000,36.8200,12143037.3738
67.0000,16.1000,12333661.7904
68.0000,10.0000,12425809.4172
69.0000,10.0000,12517957.0440
70.0000,17.3900,12729406.8798
71.0000,31.5400,13169290.5798
72.0000,10.0000,13261438.2066
73.0000,10.0000,13353585.8334
74.0000,10.0000,13445733.4602
75.0000,56.7600,14292762.1812
76.0000,10.0000,14384909.8080
77.0000,10.0000,14477057.4348
78.0000,12.1200,14603429.7822
79.0000,10.0000,14695577.4090
80.0000,10.0000,14787725.0358
81.0000,11.7800,14908608.5130
82.0000,27.0500,15276006.8382
83.0000,10.0000,15368154.4650
84.0000,42.6600,15987556.5090
85.0000,32.4800,16442615.3208
86.0000,26.2000,16796291.4702
87.0000,27.5500,17171761.6632
88.0000,23.4100,17480396.7894
89.0000,10.0000,17572544.4162
90.0000,25.2700,17911206.8916
91.0000,27.5000,18285869.8980
92.0000,10.0000,18378017.5248
93.0000,28.5700,18769954.3290
94.0000,41.8800,19376764.2588
95.0000,20.4400,19637452.4892
96.0000,13.0600,19778999.9484
97.0000,10.0000,19871147.5752
98.0000,21.4900,20148786.7284
99.0000,10.0000,20240934.3552
100.0000,10.0000,20333081.9820
101.0000,12.8700,20471562.1314
102.0000,10.0000,20563709.7582
103.0000,30.1200,20980669.3530
104.0000,10.0000,21072816.9798
105.0000,25.2300,21410833.7058
106.0000,22.5600,21705746.6568
107.0000,10.0000,21797894.2836
108.0000,26.8500,22162063.8618
109.0000,10.0000,22254211.4886
110.0000,26.8400,22618219.6296
111.0000,10.0000,22710367.2564
112.0000,37.1500,23240817.3150
113.0000,30.9600,23671337.6478
114.0000,85.2100,24977655.6576
115.0000,18.8800,25213159.6602
116.0000,39.0500,25774282.8174
117.0000,13.6700,25925677.9554
118.0000,12.2200,26053664.6760
119.0000,37.0400,26582338.9236
120.0000,28.9400,26980248.9096
121.0000,23.7400,27294211.4688
122.0000,10.0000,27386359.0956
123.0000,29.8300,27798637.0068
124.0000,10.0000,27890784.6336
125.0000,34.0600,28371350.5482
126.0000,10.0000,28463498.1750
127.0000,13.3700,28610050.1922
128.0000,23.3400,28917555.2568
129.0000,10.0000,29009702.8836
130.0000,10.0000,29101850.5104
131.0000,39.6800,29673144.2208
132.0000,10.0000,29765291.8476
133.0000,19.7200,30014356.5882
134.0000,39.7400,30586618.9230
135.0000,10.0000,30678766.5498
136.0000,13.1700,30822089.8200
137.0000,10.0000,30914237.4468
138.0000,45.0700,31572545.8944
139.0000,13.3500,31718775.0366
140.0000,10.0000,31810922.6634
141.0000,10.0000,31903070.2902
142.0000,44.5800,32553468.3072
143.0000,48.3000,33263921.0220
144.0000,16.6400,33463263.0558
145.0000,50.0200,34201482.9966
146.0000,10.0000,34293630.6234
147.0000,10.0000,34385778.2502
148.0000,75.1300,35529367.4010
149.0000,10.0000,35621515.0278
150.0000,64.3700,36591397.5798
151.0000,10.0000,36683545.2066
152.0000,48.0500,37389961.9872
153.0000,11.1800,37501159.2228
154.0000,10.0000,37593306.8496
155.0000,20.2300,37850604.8958
156.0000,10.0000,37942752.5226
157.0000,10.0000,38034900.1494
158.0000,10.0000,38127047.7762
159.0000,12.4300,38258424.6816
160.0000,39.8300,38832139.9524
161.0000,10.0000,38924287.5792
162.0000,27.1100,39292654.5288
163.0000,35.1100,39790171.3662
164.0000,29.1000,40190664.3504
165.0000,10.0000,40282811.9772
166.0000,10.0000,40374959.6040
167.0000,10.0000,40467107.2308
168.0000,10.0000,40559254.8576
169.0000,10.0000,40651402.4844
170.0000,10.0000,40743550.1112
171.0000,10.0000,40835697.7380
172.0000,13.4000,40982734.0674
173.0000,10.0000,41074881.6942
174.0000,10.0000,41167029.3210
175.0000,10.0000,41259176.9478
176.0000,17.0700,41465460.7878
