@relation 'total_s5_dynamic_rate_d10_alpha0.5_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,18.0800,222589.0134
1.0000,10.0000,314736.6402
2.0000,10.0000,406884.2670
3.0000,10.0000,499031.8938
4.0000,10.0000,591179.5206
5.0000,10.0000,683327.1474
6.0000,10.0000,775474.7742
7.0000,10.0000,867622.4010
8.0000,10.0000,959770.0278
9.0000,10.0000,1051917.6546
10.0000,10.0000,1144065.2814
11.0000,46.5500,1826266.4580
12.0000,10.0000,1918414.0848
13.0000,10.0000,2010561.7116
14.0000,10.0000,2102709.3384
15.0000,10.0000,2194856.9652
16.0000,10.0000,2287004.5920
17.0000,10.0000,2379152.2188
18.0000,10.0000,2471299.8456
19.0000,10.0000,2563447.4724
20.0000,10.0000,2655595.0992
21.0000,10.0000,2747742.7260
22.0000,10.0000,2839890.3528
23.0000,20.1000,3095089.7130
24.0000,10.0000,3187237.3398
25.0000,10.0000,3279384.9666
26.0000,18.9500,3516019.0302
27.0000,11.5900,3633835.1970
28.0000,10.0000,3725982.8238
29.0000,10.0000,3818130.4506
30.0000,10.0000,3910278.0774
31.0000,10.0000,4002425.7042
32.0000,10.0000,4094573.3310
33.0000,10.0000,4186720.9578
34.0000,21.8100,4469526.1068
35.0000,31.0200,4901015.0640
36.0000,10.0000,4993162.6908
37.0000,10.0000,5085310.3176
38.0000,13.1000,5227503.5262
39.0000,36.4400,5746491.5322
40.0000,10.0000,5838639.1590
41.0000,10.0000,5930786.7858
42.0000,10.0000,6022934.4126
43.0000,10.0000,6115082.0394
44.0000,38.9700,6674913.6972
45.0000,10.0000,6767061.3240
46.0000,10.0000,6859208.9508
47.0000,10.0000,6951356.5776
48.0000,10.0000,7043504.2044
49.0000,10.0000,7135651.8312
50.0000,37.4000,7670137.8240
51.0000,10.0000,7762285.4508
52.0000,10.0000,7854433.0776
53.0000,28.1900,8240235.2616
54.0000,16.1400,8431505.4276
55.0000,14.3200,8593393.9938
56.0000,10.0000,8685541.6206
57.0000,14.9100,8856954.9912
58.0000,23.3000,9163814.3064
59.0000,10.0000,9255961.9332
60.0000,17.9200,9475967.9490
61.0000,26.9700,9842074.7754
62.0000,17.0000,10047228.5544
63.0000,18.1000,10270140.4428
64.0000,28.9400,10668050.4288
65.0000,10.2400,10764072.5526
66.0000,20.9400,11032832.6508
67.0000,10.0000,11124980.2776
68.0000,37.9300,11668022.4504
69.0000,42.7400,12288715.9932
70.0000,21.3200,12563610.7116
71.0000,12.3200,12693211.8060
72.0000,18.2000,12917738.0676
73.0000,10.0000,13009885.6944
74.0000,10.0000,13102033.3212
75.0000,24.9700,13435852.6758
76.0000,19.9300,13688307.6012
