@relation 'total_s4_dynamic_rate_d10_alpha0.8_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,10.0000,92147.6268
1.0000,10.0000,184295.2536
2.0000,10.0000,276442.8804
3.0000,10.0000,368590.5072
4.0000,10.0000,460738.1340
5.0000,10.0000,552885.7608
6.0000,10.0000,645033.3876
7.0000,10.0000,737181.0144
8.0000,10.0000,829328.6412
9.0000,10.0000,921476.2680
10.0000,14.2300,1081911.8982
11.0000,18.0000,1303209.4128
12.0000,10.0000,1395357.0396
13.0000,10.0000,1487504.6664
14.0000,13.5900,1637608.3056
15.0000,10.0000,1729755.9324
16.0000,10.0000,1821903.5592
17.0000,17.8200,2040295.2012
18.0000,10.0000,2132442.8280
19.0000,10.0000,2224590.4548
20.0000,10.0000,2316738.0816
21.0000,10.0000,2408885.7084
22.0000,20.3200,2667636.6906
23.0000,10.4600,2767210.4358
24.0000,10.0000,2859358.0626
25.0000,14.6500,3026574.0618
26.0000,10.0000,3118721.6886
27.0000,10.0000,3210869.3154
28.0000,19.0600,3449279.1900
29.0000,10.0000,3541426.8168
30.0000,10.0000,3633574.4436
31.0000,13.3100,3779157.8364
32.0000,10.9100,3885996.2628
33.0000,11.2200,3997839.2478
34.0000,17.7600,4215262.2660
35.0000,11.8700,4337598.6792
36.0000,11.4100,4452508.9740
37.0000,22.1500,4740802.9932
38.0000,12.9700,4880897.5158
39.0000,15.7000,5065064.4378
40.0000,11.5500,5182234.8552
41.0000,20.0200,5436142.7166
42.0000,10.6800,5539268.0838
43.0000,10.0000,5631415.7106
44.0000,20.3100,5890005.2556
45.0000,19.1100,6129222.3174
46.0000,20.8900,6397175.2290
47.0000,10.0000,6489322.8558
48.0000,10.0000,6581470.4826
49.0000,14.6300,6748363.6068
50.0000,18.7100,6981123.1740
51.0000,15.5500,7162868.5356
52.0000,19.9300,7415323.4610
53.0000,21.8100,7698128.6100
54.0000,19.7100,7947031.9134
55.0000,21.3900,8223056.6928
56.0000,18.2700,8448713.0160
57.0000,21.4800,8726190.7320
58.0000,19.0200,8963954.8572
59.0000,21.9300,9248697.2544
60.0000,28.1000,9633046.5024
61.0000,21.9100,9917466.0246
62.0000,30.6200,10342497.4872
63.0000,19.9600,10595436.7242
64.0000,19.2300,10836591.0342
65.0000,22.9700,11138122.9164
66.0000,18.5200,11367815.1738
67.0000,26.2500,11722298.5104
68.0000,17.0100,11927613.7266
69.0000,16.6100,12126471.4482
70.0000,20.7400,12392002.7994
71.0000,26.0200,12742773.0768
72.0000,25.6800,13088054.4840
73.0000,23.3000,13394913.7992
74.0000,37.1000,13924556.6712
75.0000,23.4500,14233837.5468
76.0000,36.6200,14755731.4254
77.0000,31.9300,15201911.1822
78.0000,33.3700,15671337.9186
79.0000,33.3900,16141087.5300
80.0000,33.6500,16615034.5128
81.0000,33.2100,17081878.2516
82.0000,25.7000,17427482.5332
83.0000,28.7200,17821840.8978
84.0000,20.8600,18089309.4972
85.0000,33.3800,18558897.6714
86.0000,31.0200,18990386.6286
87.0000,25.1200,19326627.5436
88.0000,40.1500,19905508.8102
89.0000,33.5300,20377518.5448
90.0000,31.7000,20819985.2424
91.0000,36.6900,21343009.1826
92.0000,33.5100,21814696.0422
93.0000,32.3200,22267171.8558
94.0000,33.4100,22737244.3416
95.0000,38.5300,23289972.7560
96.0000,37.7000,23829301.8696
97.0000,45.6000,24496166.4972
98.0000,35.4800,24999656.5170
99.0000,36.3000,25516384.3998
100.0000,35.0700,26013255.4878
101.0000,33.6800,26487686.7828
102.0000,23.3200,26794868.9730
103.0000,39.0700,27356315.0046
104.0000,33.8100,27832844.9850
105.0000,37.0500,28361680.6698
106.0000,32.4800,28816739.4816
107.0000,40.7100,29404661.2404
108.0000,44.9500,30061032.4398
109.0000,38.8500,30618926.8494
110.0000,52.1800,31392017.2596
111.0000,40.3800,31974611.5854
112.0000,33.9700,32453724.5634
113.0000,36.2300,32969322.3852
114.0000,43.9600,33609711.2856
115.0000,38.9500,34169220.0690
116.0000,60.2300,35072267.5542
117.0000,29.6300,35481316.7184
118.0000,33.2300,35948483.3322
119.0000,48.2300,36657805.9854
120.0000,37.7700,37198265.1606
121.0000,41.5900,37800393.4068
122.0000,44.5500,38450307.1116
123.0000,39.8600,39024506.6946
124.0000,56.9400,39874441.2882
125.0000,44.7600,40527745.1778
126.0000,36.2800,41044150.1862
127.0000,50.6900,41793186.4302
128.0000,57.1300,42646188.3336
129.0000,46.2800,43324030.7016
130.0000,49.6000,44055470.2728
131.0000,36.9100,44582045.8350
132.0000,49.0700,45304929.2262
133.0000,54.8800,46121607.7236
134.0000,58.3900,46994950.7346
135.0000,43.9700,47635501.0728
136.0000,48.2100,48344500.8510
137.0000,40.9200,48935812.7940
138.0000,36.9500,49463034.1056
139.0000,46.6800,50147333.9682
140.0000,42.1000,50757695.5200
141.0000,61.6400,51683505.6726
142.0000,46.7500,52368935.5968
143.0000,55.4700,53195138.8986
144.0000,49.1600,53919475.2264
145.0000,55.9700,54753750.3960
146.0000,50.4000,55498104.9564
147.0000,52.7900,56281043.0454
148.0000,41.6900,56884785.6654
149.0000,52.2700,57659329.0122
150.0000,52.0700,58430643.6114
151.0000,47.1400,59122369.5924
152.0000,44.5100,59771637.5478
153.0000,62.6400,60713591.4366
154.0000,44.7200,61366249.5768
155.0000,48.3500,62077509.4782
156.0000,57.8000,62941327.6848
157.0000,55.8100,63773019.8568
158.0000,53.3200,64564514.1264
159.0000,51.2100,65321945.1126
160.0000,52.2800,66096649.8966
161.0000,51.0000,66850690.6986
162.0000,47.9600,67555654.5432
163.0000,58.9500,68438038.0458
164.0000,43.9100,69077619.7596
165.0000,56.0600,69913347.8652
166.0000,48.5600,70627997.9514
167.0000,59.7800,71523780.7554
168.0000,49.3000,72250377.2064
169.0000,44.7400,72903358.2210
170.0000,57.8300,73767660.7398
171.0000,60.3900,74673291.2226
172.0000,62.0700,75606043.1820
173.0000,62.1000,76539279.4530
174.0000,53.7400,77337554.0916
175.0000,53.0700,78125012.4270
176.0000,66.6500,79131702.6966
177.0000,52.9200,79916739.4716
178.0000,63.1400,80866765.2282
179.0000,52.0100,81637111.2036
180.0000,59.6400,82530633.8844
181.0000,69.4500,83582526.6150
182.0000,57.4500,84440694.5136
183.0000,53.8500,85240744.9632
184.0000,59.5000,86132007.5208
185.0000,59.7300,87026983.1376
186.0000,58.3500,87899680.3986
187.0000,61.0500,88815965.7468
188.0000,57.7900,89679622.5162
189.0000,53.0300,90466435.1022
190.0000,63.9000,91428730.0980
191.0000,58.1300,92297875.7376
192.0000,61.4700,93220941.4554
193.0000,56.1500,94058122.4976
194.0000,57.6200,94919034.8316
195.0000,62.8900,95865024.6540
196.0000,61.3300,96785830.2486
197.0000,66.5900,97791551.8944
198.0000,62.5600,98732214.2844
199.0000,68.1500,99763120.1580
200.0000,64.2400,100730904.0240
201.0000,55.2600,101553717.1410
202.0000,53.6500,102350538.8430
203.0000,66.4600,103354161.8028
204.0000,66.0800,104351650.1430
205.0000,57.9300,105217567.0350
206.0000,60.2700,106121260.2696
207.0000,67.0100,107133762.2844
208.0000,61.6600,108059895.3120
209.0000,66.8300,109069491.4542
210.0000,59.7100,109964144.1966
211.0000,57.2200,110818599.0360
212.0000,60.3300,111723260.8944
213.0000,62.4900,112662793.2228
214.0000,61.7300,113590056.3114
215.0000,69.0900,114636137.2968
216.0000,61.7200,115563238.9482
217.0000,64.7500,116539256.1198
218.0000,62.1700,117473622.4524
219.0000,68.0700,118503236.8272
220.0000,66.8800,119513640.1566
221.0000,60.7800,120425566.6962
222.0000,76.0400,121583846.6466
223.0000,69.9900,122644456.9944
224.0000,66.9200,123655506.0732
225.0000,62.9700,124602787.3944
226.0000,60.5900,125511646.6242
227.0000,59.1300,126396935.9994
228.0000,67.9700,127424936.0010
229.0000,60.9300,128339284.1010
230.0000,70.9800,129415876.7478
231.0000,63.3200,130368808.3770
232.0000,69.1200,131415373.6746
233.0000,58.6000,132292106.8698
234.0000,62.7300,133235513.6946
235.0000,66.8500,134245432.7118
236.0000,67.4400,135264876.5328
237.0000,72.8100,136371012.2160
238.0000,66.1100,137368984.8684
239.0000,74.6000,138504017.8392
240.0000,75.5000,139653580.1724
241.0000,69.9000,140712737.5842
242.0000,72.8200,141819034.7052
243.0000,78.5900,143018481.1824
244.0000,82.5700,144282179.7288
245.0000,74.4600,145414952.5764
246.0000,72.1700,146510756.2686
247.0000,77.2700,147688893.0144
248.0000,68.0700,148718507.3892
249.0000,70.8700,149793324.2250
250.0000,68.3700,150827781.7206
251.0000,70.9100,151903244.3058
252.0000,70.1100,152965791.9024
253.0000,66.5800,153971352.1110
254.0000,79.4200,155184197.8890
255.0000,82.1300,156440793.1920
256.0000,79.1200,157648795.8492
257.0000,73.8900,158772366.7674
258.0000,71.5400,159857999.9064
259.0000,79.4600,161071491.4344
260.0000,72.5100,162172783.9968
261.0000,77.2600,163350759.3054
262.0000,64.5800,164324032.0416
263.0000,71.6200,165410956.6794
264.0000,87.0900,166747624.9128
265.0000,84.8400,168047969.7402
266.0000,66.1500,169046588.1420
267.0000,75.1600,170190661.6050
268.0000,73.0600,171300833.2224
269.0000,65.8000,172293801.3168
270.0000,81.8600,173546037.8106
271.0000,64.0800,174511238.6790
272.0000,69.0500,175556673.9150
273.0000,76.5300,176722864.2960
274.0000,79.9800,177944750.5662
275.0000,70.4600,179012948.4702
276.0000,67.3700,180031262.2302
277.0000,77.2100,181208430.3522
278.0000,70.7000,182280502.7526
279.0000,74.9900,183421831.7802
280.0000,70.0400,184483249.3152
281.0000,77.2000,185660255.9994
282.0000,75.6500,186812239.8930
283.0000,76.5600,187978914.5862
284.0000,80.1100,189202899.5424
285.0000,74.8600,190342129.8846
286.0000,81.3000,191585325.8862
287.0000,80.1500,192809956.5918
288.0000,90.5400,194202320.7144
