@relation 'total_s4_dynamic_rate_d10_alpha0.2_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,10.0000,92147.6268
1.0000,10.0000,184295.2536
2.0000,10.0000,276442.8804
3.0000,10.0000,368590.5072
4.0000,23.2900,675288.3852
5.0000,10.0000,767436.0120
6.0000,10.0000,859583.6388
7.0000,10.0000,951731.2656
8.0000,52.9900,1737898.1022
9.0000,42.8900,2361013.2054
10.0000,10.0000,2453160.8322
11.0000,20.6900,2717884.9968
12.0000,10.0000,2810032.6236
13.0000,10.0000,2902180.2504
14.0000,10.0000,2994327.8772
15.0000,10.0000,3086475.5040
16.0000,10.0000,3178623.1308
17.0000,10.0000,3270770.7576
18.0000,18.6300,3502238.8260
19.0000,19.4900,3747590.5074
20.0000,35.9700,4258990.9578
21.0000,15.0500,4432664.4516
22.0000,10.0000,4524812.0784
23.0000,10.0000,4616959.7052
24.0000,10.0000,4709107.3320
25.0000,27.7300,5087483.3976
26.0000,50.9900,5841362.7618
27.0000,10.0000,5933510.3886
28.0000,11.5700,6051003.6810
29.0000,10.0000,6143151.3078
30.0000,15.2500,6320053.5486
31.0000,10.0000,6412201.1754
32.0000,10.0000,6504348.8022
33.0000,10.0000,6596496.4290
34.0000,21.8900,6880593.0768
35.0000,10.0000,6972740.7036
36.0000,10.0000,7064888.3304
37.0000,10.0000,7157035.9572
38.0000,20.9300,7425634.6182
39.0000,10.0000,7517782.2450
40.0000,10.0000,7609929.8718
41.0000,21.2600,7883855.9658
42.0000,19.7100,8132759.2692
43.0000,29.8300,8545037.1804
44.0000,10.0000,8637184.8072
45.0000,10.0000,8729332.4340
46.0000,10.0000,8821480.0608
47.0000,10.0000,8913627.6876
48.0000,41.0200,9506554.0044
49.0000,10.4500,9605966.3124
50.0000,18.6000,9836950.0686
51.0000,10.0000,9929097.6954
52.0000,10.0000,10021245.3222
53.0000,10.0000,10113392.9490
54.0000,24.2300,10435265.9388
55.0000,10.0000,10527413.5656
56.0000,10.0000,10619561.1924
57.0000,49.9500,11356651.0716
58.0000,10.0000,11448798.6984
59.0000,10.0000,11540946.3252
60.0000,10.0000,11633093.9520
61.0000,12.8500,11771251.2264
62.0000,25.7000,12116855.5080
63.0000,10.0000,12209003.1348
64.0000,10.0000,12301150.7616
65.0000,35.8900,12811259.7126
66.0000,10.0000,12903407.3394
67.0000,10.0000,12995554.9662
68.0000,10.0000,13087702.5930
69.0000,13.2600,13232478.7992
70.0000,10.0000,13324626.4260
71.0000,10.0000,13416774.0528
72.0000,22.9300,13717660.1856
73.0000,29.2300,14120251.8552
74.0000,10.0000,14212399.4820
75.0000,48.2300,14921722.1352
76.0000,19.6900,15170302.5636
77.0000,31.1200,15603405.8940
78.0000,10.0000,15695553.5208
79.0000,10.0000,15787701.1476
80.0000,12.8000,15925051.2354
81.0000,38.3800,16475358.0894
82.0000,10.0000,16567505.7162
83.0000,10.0000,16659653.3430
84.0000,21.7600,16941651.3048
85.0000,10.0000,17033798.9316
86.0000,12.2000,17161462.7778
87.0000,10.0000,17253610.4046
88.0000,10.0000,17345758.0314
89.0000,30.7800,17773372.4916
90.0000,10.0000,17865520.1184
91.0000,10.0000,17957667.7452
92.0000,10.0000,18049815.3720
93.0000,14.2300,18210251.0022
94.0000,21.2300,18483692.7840
95.0000,10.0000,18575840.4108
96.0000,15.9900,18764689.0164
97.0000,10.0000,18856836.6432
98.0000,10.0000,18948984.2700
99.0000,18.5800,19179645.1518
100.0000,10.0000,19271792.7786
101.0000,10.0000,19363940.4054
102.0000,20.1700,19620269.8272
103.0000,10.0000,19712417.4540
104.0000,24.5900,20040102.1890
105.0000,27.9200,20421545.5644
106.0000,17.0000,20626699.3434
107.0000,10.0000,20718846.9702
108.0000,17.9500,20939337.2982
109.0000,18.0100,21160796.2500
110.0000,10.0000,21252943.8768
111.0000,10.0000,21345091.5036
112.0000,37.1700,21875864.4372
113.0000,10.0000,21968012.0640
114.0000,10.0000,22060159.6908
115.0000,45.3500,22722988.3842
116.0000,32.9800,23186119.0638
117.0000,49.5900,23917397.1978
118.0000,10.0000,24009544.8246
119.0000,27.7500,24388243.7652
120.0000,10.0000,24480391.3920
121.0000,32.4000,24934158.7050
122.0000,52.0900,25705796.1792
123.0000,16.4800,25902555.2154
124.0000,29.8900,26315801.7510
125.0000,10.0000,26407949.3778
126.0000,21.5700,26686880.0298
127.0000,10.0000,26779027.6566
128.0000,39.8600,27353227.2396
129.0000,10.3300,27450702.2994
130.0000,10.0000,27542849.9262
131.0000,10.0000,27634997.5530
132.0000,66.7400,28643140.7592
133.0000,10.4100,28741907.3178
134.0000,16.5100,28939150.6656
135.0000,11.8800,29061648.5160
136.0000,10.0000,29153796.1428
137.0000,18.3800,29381228.2770
138.0000,10.0000,29473375.9038
139.0000,32.5400,29929403.3394
140.0000,10.0000,30021550.9662
141.0000,10.0000,30113698.5930
142.0000,10.0000,30205846.2198
143.0000,10.0000,30297993.8466
144.0000,25.8400,30645858.2514
145.0000,10.0000,30738005.8782
146.0000,10.0000,30830153.5050
147.0000,17.2800,31039827.5298
148.0000,15.0800,31213985.3352
149.0000,32.1600,31663878.1512
150.0000,10.0000,31756025.7780
151.0000,27.1100,32124392.7276
152.0000,31.4800,32563307.8032
153.0000,10.0000,32655455.4300
154.0000,10.0000,32747603.0568
155.0000,10.8600,32853634.2966
156.0000,23.6700,33166466.7942
157.0000,10.0000,33258614.4210
158.0000,10.0000,33350762.0478
159.0000,30.1200,33767721.6426
160.0000,49.9500,34504811.5218
161.0000,23.6500,34817321.1450
162.0000,10.0000,34909468.7718
163.0000,19.9900,35162892.3210
164.0000,10.0000,35255039.9478
165.0000,10.0000,35347187.5746
166.0000,15.3600,35525865.6264
167.0000,10.0000,35618013.2532
168.0000,10.0000,35710160.8800
169.0000,10.0000,35802308.5068
170.0000,29.0200,36201509.9922
171.0000,34.2900,36685788.9660
172.0000,54.9900,37504243.2744
173.0000,10.9800,37612211.7624
174.0000,10.0000,37704359.3892
175.0000,10.0000,37796507.0160
176.0000,10.0000,37888654.6428
177.0000,41.5900,38490782.8890
178.0000,10.0000,38582930.5158
179.0000,30.5900,39007477.6662
180.0000,28.8000,39403127.5296
181.0000,10.0000,39495275.1564
182.0000,41.1000,40089492.9720
183.0000,10.0000,40181640.5988
184.0000,37.0300,40710153.4092
185.0000,42.9900,41334882.8856
186.0000,10.0000,41427030.5124
187.0000,72.5900,42529614.5742
188.0000,28.4900,42920259.8790
189.0000,10.0000,43012407.5058
190.0000,21.3300,43287463.6614
191.0000,10.0000,43379611.2882
192.0000,31.4000,43817234.8650
193.0000,26.5400,44176399.8852
194.0000,33.2300,44643566.4990
195.0000,49.3600,45371131.5738
196.0000,17.6800,45587263.0932
197.0000,48.3100,46297877.2452
198.0000,49.3400,47025119.4456
199.0000,10.0000,47117267.0724
200.0000,66.2000,48116692.6608
201.0000,52.1400,48889137.3216
202.0000,10.0000,48981284.9484
203.0000,10.0000,49073432.5752
204.0000,10.0000,49165580.2020
205.0000,72.4200,50265419.8284
206.0000,43.7800,50902902.8568
207.0000,16.6300,51102083.4534
208.0000,10.0000,51194231.0802
209.0000,19.0900,51433125.2670
210.0000,10.0000,51525272.8938
211.0000,33.9500,52004062.9974
212.0000,12.5500,52137377.1510
213.0000,35.9700,52648777.6014
214.0000,10.0000,52740925.2282
215.0000,10.0000,52833072.8550
216.0000,52.9100,53617948.1928
217.0000,10.3100,53715100.3776
218.0000,16.0600,53905079.0442
219.0000,68.7000,54944863.9728
220.0000,25.6800,55290145.3800
221.0000,10.0000,55382293.0068
222.0000,10.0000,55474440.6336
223.0000,17.1600,55682177.4102
224.0000,10.0000,55774325.0370
225.0000,25.9000,56123158.0656
226.0000,46.0300,56796964.4994
227.0000,22.3700,57088810.1400
228.0000,10.0000,57180957.7668
229.0000,10.0000,57273105.3936
230.0000,10.0000,57365253.0204
231.0000,12.6800,57500665.8594
232.0000,27.3400,57872745.8682
233.0000,10.0000,57964893.4950
234.0000,10.0000,58057041.1218
235.0000,10.0000,58149188.7486
236.0000,10.0000,58241336.3754
237.0000,32.5800,58698009.5604
238.0000,10.0000,58790157.1872
239.0000,10.0000,58882304.8140
240.0000,10.0000,58974452.4408
241.0000,15.3800,59153453.3670
242.0000,10.0000,59245600.9938
243.0000,26.0700,59597178.4578
244.0000,10.0000,59689326.0846
245.0000,48.1100,60396711.4896
246.0000,16.0900,60587174.4684
247.0000,33.5500,61059507.0774
248.0000,10.0000,61151654.7042
249.0000,43.7900,61789299.1698
250.0000,10.0000,61881446.7966
251.0000,10.0000,61973594.4234
252.0000,10.0000,62065742.0502
253.0000,18.7500,62299147.3668
254.0000,51.6900,63064327.3464
255.0000,33.3500,63533431.2084
256.0000,10.0000,63625578.8352
257.0000,58.9600,64508123.7756
258.0000,27.0000,64874714.9142
259.0000,25.0100,65209180.0182
260.0000,21.7300,65490693.6678
261.0000,22.0600,65777534.7504
262.0000,42.2700,66390640.7370
263.0000,12.7900,66527829.3870
264.0000,14.1000,66686166.3312
265.0000,31.3100,67122336.9720
266.0000,26.6900,67483923.5526
267.0000,28.3900,67872954.4842
268.0000,47.1700,68565164.7774
269.0000,39.7200,69137104.2372
270.0000,10.0000,69229251.8640
271.0000,14.0400,69386620.1844
272.0000,10.0000,69478767.8112
273.0000,14.5000,69643562.2500
274.0000,55.6400,70472509.9866
275.0000,10.0000,70564657.6134
276.0000,10.0000,70656805.2402
277.0000,19.6200,70904255.6070
278.0000,11.0500,71013354.1566
279.0000,27.0100,71380106.7324
280.0000,52.3500,72155941.5780
281.0000,10.0000,72248089.2048
282.0000,33.4300,72718484.5656
283.0000,33.7200,73193561.6100
284.0000,44.2300,73838309.3196
285.0000,40.0000,74414769.0258
286.0000,24.2300,74736642.0156
287.0000,20.3600,74996038.7472
288.0000,36.4500,75515188.1904
