@relation 'total_s4_dynamic_rate_d10_alpha0.1_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,18.5500,230176.5696
1.0000,10.0000,322324.1964
2.0000,59.1600,1208097.8838
3.0000,10.0000,1300245.5106
4.0000,21.7400,1581920.5980
5.0000,52.9500,2367441.6852
6.0000,10.0000,2459589.3120
7.0000,10.0000,2551736.9388
8.0000,10.0000,2643884.5656
9.0000,10.0000,2736032.1924
10.0000,10.0000,2828179.8192
11.0000,15.1000,3002660.4996
12.0000,10.0000,3094808.1264
13.0000,10.0000,3186955.7532
14.0000,14.9500,3359014.8732
15.0000,10.0000,3451162.5000
16.0000,10.0000,3543310.1268
17.0000,10.0000,3635457.7536
18.0000,10.0000,3727605.3804
19.0000,10.0000,3819753.0072
20.0000,10.0000,3911900.6340
21.0000,18.9500,4148534.6976
22.0000,10.0000,4240682.3244
23.0000,10.0000,4332829.9512
24.0000,10.0000,4424977.5780
25.0000,10.0000,4517125.2048
26.0000,10.0000,4609272.8316
27.0000,10.0000,4701420.4584
28.0000,21.5900,4980673.9854
29.0000,10.0000,5072821.6122
30.0000,50.2100,5814108.8628
31.0000,10.0000,5906256.4896
32.0000,10.0000,5998404.1164
33.0000,10.0000,6090551.7432
34.0000,10.0000,6182699.3700
35.0000,27.3000,6554133.6294
36.0000,10.0000,6646281.2562
37.0000,12.8200,6783954.2184
38.0000,41.5700,7385759.5902
39.0000,10.0000,7477907.2170
40.0000,54.0500,8281186.4136
41.0000,10.2100,8376724.2252
42.0000,28.8400,8773019.8380
43.0000,16.8400,8975590.6188
44.0000,18.2600,9201085.5048
45.0000,21.5600,9479854.7196
46.0000,10.0000,9572002.3464
47.0000,12.3100,9701442.0036
48.0000,28.2100,10087567.0626
49.0000,10.0000,10179714.6894
50.0000,10.0000,10271862.3162
51.0000,35.3800,10773737.9622
52.0000,10.0000,10865885.5890
53.0000,46.9300,11554221.3852
54.0000,10.0000,11646369.0120
55.0000,16.4100,11841997.9866
56.0000,10.0000,11934145.6134
57.0000,10.0000,12026293.2402
58.0000,20.6900,12291017.4048
59.0000,10.0000,12383165.0316
60.0000,51.8600,13151089.4466
61.0000,10.0000,13243237.0734
62.0000,10.0000,13335384.7002
63.0000,43.3300,13965603.0474
64.0000,10.0000,14057750.6742
65.0000,25.0000,14392054.3410
66.0000,10.0000,14484201.9678
67.0000,10.0000,14576349.5946
68.0000,17.0000,14781503.3736
69.0000,10.0000,14873651.0004
70.0000,10.0000,14965798.6272
71.0000,10.0000,15057946.2540
72.0000,10.0000,15150093.8808
73.0000,10.0000,15242241.5076
74.0000,44.8300,15896675.4582
75.0000,10.0000,15988823.0850
76.0000,10.0000,16080970.7118
77.0000,29.3500,16485499.6296
78.0000,15.8300,16671765.2370
79.0000,37.4900,17207704.1658
80.0000,10.0000,17299851.7926
81.0000,74.3600,18431010.2670
82.0000,10.0000,18523157.8938
83.0000,35.1300,19020997.6056
84.0000,41.7000,19624901.6628
85.0000,37.4900,20160840.5916
86.0000,10.0000,20252988.2184
87.0000,10.0000,20345135.8452
88.0000,10.5800,20446646.8392
89.0000,39.0800,21008254.3080
90.0000,56.7200,21854637.2796
91.0000,58.4100,22728303.1650
92.0000,78.9400,23933399.9502
93.0000,10.0000,24025547.5770
94.0000,10.0000,24117695.2038
95.0000,10.0000,24209842.8306
96.0000,18.5100,24439373.6508
97.0000,55.5200,25266384.1392
98.0000,10.0000,25358531.7660
99.0000,11.6400,25477155.1200
100.0000,10.0000,25569302.7468
101.0000,10.0000,25661450.3736
102.0000,23.9300,25978480.2426
103.0000,10.0000,26070627.8694
104.0000,17.9600,26291279.6346
105.0000,10.0000,26383427.2614
106.0000,74.2800,27513294.2370
107.0000,22.1200,27801103.9440
108.0000,10.0000,27893251.5708
109.0000,10.4100,27992018.1294
110.0000,31.0400,28423829.9610
111.0000,10.0000,28515977.5878
112.0000,24.1400,28836397.6416
113.0000,10.0000,28928545.2684
114.0000,21.9000,29212803.3534
115.0000,10.0000,29304950.9802
116.0000,18.8700,29540293.5450
117.0000,10.0000,29632441.1718
118.0000,14.4800,29796912.7356
