@relation 'total_s2_dynamic_rate_d10_alpha0.1_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,24.2100,321550.1148
1.0000,20.6800,586112.8416
2.0000,10.0000,678260.4684
3.0000,18.0600,900526.6074
4.0000,17.9500,1121016.9354
5.0000,10.0000,1213164.5622
6.0000,24.2500,1535360.4270
7.0000,22.4200,1828013.2548
8.0000,17.1300,2035265.7192
9.0000,10.0000,2127413.3460
10.0000,10.0000,2219560.9728
11.0000,48.3900,2931466.6236
12.0000,23.6700,3244299.1212
13.0000,10.0000,3336446.7480
14.0000,59.4300,4226579.2440
15.0000,10.0000,4318726.8708
16.0000,10.0000,4410874.4976
17.0000,10.0000,4503022.1244
18.0000,28.9500,4901093.5482
19.0000,10.0000,4993241.1750
20.0000,34.4800,5480587.4586
21.0000,10.0000,5572735.0854
22.0000,10.0000,5664882.7122
23.0000,10.0000,5757030.3390
24.0000,10.0000,5849177.9658
25.0000,10.0000,5941325.5926
26.0000,10.0000,6033473.2194
27.0000,10.0000,6125620.8462
28.0000,10.0000,6217768.4730
29.0000,10.0000,6309916.0998
30.0000,23.1200,6613869.5424
31.0000,10.0000,6706017.1692
32.0000,10.0000,6798164.7960
33.0000,10.0000,6890312.4228
34.0000,10.0000,6982460.0496
35.0000,10.0000,7074607.6764
36.0000,37.6200,7612645.2912
37.0000,10.0000,7704792.9180
38.0000,22.1500,7993086.9372
39.0000,10.0000,8085234.5640
40.0000,10.0000,8177382.1908
41.0000,25.4900,8519596.2882
42.0000,10.0000,8611743.9150
43.0000,10.0000,8703891.5418
44.0000,32.9100,9165892.1598
45.0000,10.0000,9258039.7866
46.0000,10.0000,9350187.4134
47.0000,10.0000,9442335.0402
48.0000,35.6500,9948569.4948
49.0000,31.2500,10383771.5112
50.0000,10.0000,10475919.1380
51.0000,10.0000,10568066.7648
52.0000,10.0000,10660214.3916
53.0000,10.0000,10752362.0184
54.0000,10.0000,10844509.6452
55.0000,28.8000,11240159.5086
56.0000,10.0000,11332307.1354
57.0000,10.0000,11424454.7622
58.0000,10.0000,11516602.3890
59.0000,23.6100,11828466.2628
60.0000,10.0000,11920613.8896
61.0000,10.0000,12012761.5164
62.0000,69.0600,13058358.1902
63.0000,10.0000,13150505.8170
64.0000,10.0000,13242653.4438
65.0000,10.0000,13334801.0706
66.0000,10.0000,13426948.6974
67.0000,42.3400,14041184.7456
68.0000,10.0000,14133332.3724
69.0000,10.0000,14225479.9992
70.0000,10.0000,14317627.6260
71.0000,12.4200,14448843.0942
72.0000,35.1700,14947328.5554
73.0000,35.4500,15450334.2630
74.0000,36.6000,15971905.2666
75.0000,12.3200,16101506.3610
76.0000,10.0000,16193653.9878
77.0000,10.0000,16285801.6146
78.0000,10.0000,16377949.2414
79.0000,10.0000,16470096.8682
80.0000,10.0000,16562244.4950
81.0000,13.7600,16715092.5690
82.0000,10.0000,16807240.1958
83.0000,42.4800,17423736.3672
84.0000,16.1100,17614522.2210
85.0000,10.0000,17706669.8478
86.0000,30.7900,18134445.7458
87.0000,10.0000,18226593.3726
88.0000,33.9500,18705383.4762
89.0000,21.1900,18978179.5086
90.0000,10.0000,19070327.1354
91.0000,10.0000,19162474.7622
92.0000,10.0000,19254622.3890
93.0000,31.1700,19688532.9066
94.0000,10.0000,19780680.5334
95.0000,10.0000,19872828.1602
96.0000,10.0000,19964975.7870
97.0000,10.0000,20057123.4138
98.0000,10.0000,20149271.0406
99.0000,34.6100,20638716.0096
100.0000,10.0000,20730863.6364
101.0000,10.0000,20823011.2632
102.0000,10.1400,20917419.0132
103.0000,10.0000,21009566.6400
104.0000,16.8200,21211814.5464
105.0000,41.1300,21806516.6742
106.0000,72.8800,22913782.4190
107.0000,10.0000,23005930.0458
108.0000,10.0000,23098077.6726
109.0000,19.5200,23343913.6662
110.0000,16.7000,23544224.3244
111.0000,10.0000,23636371.9512
112.0000,63.9800,24599958.4458
113.0000,10.0000,24692106.0726
