@relation 'total_s3_dynamic_rate_d10_alpha0.6_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,10.0000,92147.6268
1.0000,14.8700,262915.2480
2.0000,16.7500,464033.0928
3.0000,13.6200,614621.0442
4.0000,10.0000,706768.6710
5.0000,10.0000,798916.2978
6.0000,10.0000,891063.9246
7.0000,24.6900,1220363.0328
8.0000,10.0000,1312510.6596
9.0000,10.0000,1404658.2864
10.0000,10.0000,1496805.9132
11.0000,10.0000,1588953.5400
12.0000,10.0000,1681101.1668
13.0000,10.0000,1773248.7936
14.0000,21.7300,2054762.4432
15.0000,17.3700,2265889.4040
16.0000,10.0000,2358037.0308
17.0000,18.5800,2588697.9126
18.0000,10.0000,2680845.5394
19.0000,10.0000,2772993.1662
20.0000,20.8100,3039654.5790
21.0000,10.0000,3131802.2058
22.0000,23.2200,3437370.0222
23.0000,17.5200,3650918.5434
24.0000,10.0000,3743066.1702
25.0000,10.0000,3835213.7970
26.0000,16.7000,4035524.4552
27.0000,14.0400,4192892.7756
28.0000,10.0000,4285040.4024
29.0000,12.1400,4411735.6242
30.0000,19.4700,4656764.4306
31.0000,14.0700,4814617.0632
32.0000,10.0000,4906764.6900
33.0000,10.0000,4998912.3168
34.0000,10.0000,5091059.9436
35.0000,16.5300,5288626.1664
36.0000,12.2900,5417742.9486
37.0000,12.9000,5556707.4096
38.0000,30.2200,5975281.3776
39.0000,10.0000,6067429.0044
40.0000,19.4300,6311812.0614
41.0000,11.2500,6424139.3580
42.0000,10.0000,6516286.9848
43.0000,22.6500,6812652.8718
44.0000,29.3300,7216858.9152
45.0000,35.5500,7721478.9960
46.0000,10.0000,7813626.6228
47.0000,10.0000,7905774.2496
48.0000,14.0900,8063949.7566
49.0000,17.4800,8276852.5284
50.0000,18.5800,8507513.4102
51.0000,26.1800,8860866.6852
52.0000,10.0000,8953014.3120
53.0000,10.0000,9045161.9388
54.0000,10.0000,9137309.5656
55.0000,26.2700,9492115.7766
56.0000,10.0000,9584263.4034
57.0000,22.2300,9873848.9214
58.0000,15.1200,10048652.4762
59.0000,19.2600,10290291.0984
60.0000,10.0000,10382438.7252
61.0000,15.2200,10558856.6538
62.0000,15.5500,10740602.0154
63.0000,10.1000,10834364.0160
64.0000,10.0000,10926511.6428
65.0000,37.0900,11455993.0770
66.0000,30.4900,11878925.8542
67.0000,27.2700,12249875.8014
68.0000,30.7200,12676521.6378
69.0000,15.8100,12862464.3708
70.0000,33.4900,13333828.3560
71.0000,13.1400,13476667.3140
72.0000,10.0000,13568814.9408
73.0000,14.9200,13740389.7486
74.0000,31.1000,14173170.2046
75.0000,15.9600,14361534.4980
76.0000,24.4300,14686636.2348
77.0000,10.0000,14778783.8616
78.0000,21.5200,15056907.3270
79.0000,10.0000,15149054.9538
80.0000,10.5800,15250565.9478
81.0000,10.0000,15342713.5746
82.0000,26.3100,15698165.5350
83.0000,27.0600,16065725.2974
84.0000,23.9100,16382432.2914
85.0000,41.6800,16986013.4742
86.0000,13.7100,17138054.3616
87.0000,10.0000,17230201.9884
88.0000,19.6500,17478136.6674
89.0000,22.1600,17766592.1238
90.0000,31.5100,18205991.5116
91.0000,12.1900,18333493.9200
92.0000,16.1500,18524925.5232
93.0000,10.0000,18617073.1500
94.0000,18.1800,18841276.5372
95.0000,21.2100,19114395.4446
96.0000,20.2900,19372662.1146
97.0000,26.3200,19728275.5128
98.0000,15.6300,19911312.3732
99.0000,39.0000,20471628.3432
100.0000,42.2600,21084572.8926
101.0000,39.4200,21651669.2316
102.0000,25.3300,21991300.3308
103.0000,19.1200,22230678.8298
104.0000,26.5100,22589359.5378
105.0000,32.7800,23049261.4704
106.0000,41.2200,23645416.5342
107.0000,31.2500,24080618.5506
108.0000,35.3200,24581525.5722
109.0000,18.5200,24811217.8296
110.0000,19.3400,25054147.9506
111.0000,37.1000,25583790.8226
112.0000,33.6000,26056930.6182
113.0000,10.0000,26149078.2450
114.0000,13.6100,26299504.7586
115.0000,25.6500,26644301.8536
116.0000,50.8200,27395436.7830
117.0000,39.4600,27963178.8720
118.0000,41.5200,28564177.0566
119.0000,31.6600,29005998.0048
120.0000,19.6700,29254255.5588
121.0000,35.7300,29761781.5122
122.0000,27.1100,30130148.4618
123.0000,46.3400,30808959.4542
124.0000,23.1500,31113397.2090
125.0000,31.9400,31559738.4030
126.0000,43.7100,32196091.3698
127.0000,11.9800,32320203.5940
128.0000,24.7000,32649664.1400
129.0000,39.5800,33219343.4772
130.0000,20.0000,33472928.4636
131.0000,34.6400,33962857.7448
132.0000,45.4100,34626655.0626
133.0000,33.3500,35095758.9246
134.0000,51.2100,35853189.9108
135.0000,25.6100,36197341.2564
136.0000,21.0200,36467392.8540
137.0000,30.0800,36883706.6994
138.0000,22.6000,37179265.3998
139.0000,62.3800,38117021.9172
140.0000,19.4700,38362050.7236
141.0000,30.7900,38789826.6216
142.0000,35.9400,39300742.7598
143.0000,31.2200,39735460.4640
144.0000,32.8900,40197138.2076
145.0000,22.4400,40490113.9098
146.0000,29.2300,40892705.5794
147.0000,33.9500,41371495.6830
148.0000,28.2300,41757943.6170
149.0000,61.0400,42674067.5280
150.0000,10.3300,42771542.5878
151.0000,37.3900,43305867.1428
152.0000,44.2100,43950291.9774
153.0000,47.6200,44649766.9518
154.0000,31.6200,45090942.1506
155.0000,44.2000,45735205.5480
156.0000,41.1500,46330230.5508
157.0000,46.4100,47010171.6048
158.0000,43.7000,47646363.1338
159.0000,26.2300,48000523.5954
160.0000,32.9200,48462685.6506
161.0000,25.5100,48805222.6224
162.0000,45.8900,49476768.9336
163.0000,33.0700,49941352.5492
164.0000,48.7500,50659069.9452
165.0000,51.0800,51414402.2460
166.0000,47.9000,52118397.4662
167.0000,46.1000,52793333.9616
168.0000,58.4900,53668291.3458
169.0000,50.1200,54408125.6598
170.0000,39.1500,54970863.1902
