@relation 'total_s3_dynamic_rate_d10_alpha0.9_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,10.0000,92147.6268
1.0000,10.0000,184295.2536
2.0000,10.0000,276442.8804
3.0000,10.0000,368590.5072
4.0000,10.0000,460738.1340
5.0000,10.0000,552885.7608
6.0000,10.0000,645033.3876
7.0000,10.0000,737181.0144
8.0000,10.0000,829328.6412
9.0000,10.0000,921476.2680
10.0000,10.0000,1013623.8948
11.0000,10.0000,1105771.5216
12.0000,10.1500,1200340.7088
13.0000,10.0000,1292488.3356
14.0000,10.0000,1384635.9624
15.0000,10.0000,1476783.5892
16.0000,10.6100,1578778.8948
17.0000,10.0000,1670926.5216
18.0000,10.0000,1763074.1484
19.0000,10.0000,1855221.7752
20.0000,10.0000,1947369.4020
21.0000,10.0000,2039517.0288
22.0000,12.0600,2164920.7518
23.0000,13.6000,2315185.8282
24.0000,10.0000,2407333.4550
25.0000,10.0000,2499481.0818
26.0000,15.0700,2673477.4500
27.0000,12.4400,2805015.7926
28.0000,13.6600,2956249.4934
29.0000,13.6800,3107806.0686
30.0000,13.5700,3257586.8328
31.0000,13.1600,3400748.6652
32.0000,14.4200,3564251.6052
33.0000,12.9400,3703861.8156
34.0000,12.3200,3833462.9100
35.0000,14.4500,3997450.1622
36.0000,12.1100,4123661.0718
37.0000,17.3400,4334303.7210
38.0000,15.8300,4520569.3284
39.0000,13.7700,4673578.8402
40.0000,22.0400,4960097.0484
41.0000,16.8600,5162990.7042
42.0000,20.5600,5425616.1828
43.0000,16.8500,5628348.4014
44.0000,13.6800,5779904.9766
45.0000,18.4300,6008144.2980
46.0000,20.2800,6266249.5308
47.0000,16.6000,6464945.8152
48.0000,18.4300,6693185.1366
49.0000,17.9900,6914321.2140
50.0000,14.8900,7085411.7096
51.0000,22.6600,7381939.0338
52.0000,15.3600,7560617.0856
53.0000,25.7300,7906705.6794
54.0000,24.0000,8224865.6100
55.0000,24.6600,8553680.4060
56.0000,23.6800,8866674.3408
57.0000,21.0200,9136725.9384
58.0000,23.8100,9451818.5592
59.0000,20.8300,9718802.8464
60.0000,27.5200,10093788.7278
61.0000,24.5000,10420020.5262
62.0000,23.0500,10722843.9078
63.0000,22.7300,11020501.2936
64.0000,29.6800,11430357.6444
65.0000,28.3100,11818097.0772
66.0000,25.7800,12164992.8576
67.0000,28.4100,12554346.6636
68.0000,28.2600,12941278.9092
69.0000,24.7100,13270900.8924
70.0000,32.7400,13730157.0756
71.0000,29.8700,14143080.7362
72.0000,31.6400,14584578.8094
73.0000,28.5500,14976192.7386
74.0000,27.5100,15351017.1822
75.0000,34.4200,15837394.8414
76.0000,24.8400,16169115.5100
77.0000,26.7400,16531509.2772
78.0000,34.6000,17020792.8090
79.0000,30.5800,17445178.5222
80.0000,34.5500,17933654.8674
81.0000,35.3300,18434723.3268
82.0000,31.3100,18870893.9676
83.0000,30.2000,19289145.0612
84.0000,22.7800,19587609.6336
85.0000,27.2300,19957913.8314
86.0000,32.4500,20412488.3310
87.0000,34.0000,20892085.6212
88.0000,33.6500,21366032.6040
89.0000,37.0800,21895352.6010
90.0000,34.2200,22378501.5132
91.0000,34.8300,22871498.1042
92.0000,39.9300,23446827.7488
93.0000,37.8400,23988416.9850
94.0000,41.0000,24581020.4274
95.0000,40.9300,25172493.8082
96.0000,39.1700,25735554.2136
97.0000,40.0400,26312659.6692
98.0000,40.5300,26897675.5554
99.0000,40.9200,27488987.4984
100.0000,40.1300,28067545.8900
101.0000,38.6000,28621404.3660
102.0000,43.7700,29258725.9566
103.0000,41.3600,29857141.1436
104.0000,40.5900,30443125.6542
105.0000,41.6300,31045899.6498
106.0000,47.2900,31740047.1912
107.0000,41.1200,32334587.8818
108.0000,38.1300,32880858.8016
109.0000,42.8900,33503973.9048
110.0000,42.1800,34115626.9554
111.0000,44.7400,34768607.9700
112.0000,43.5300,35402055.0642
113.0000,44.5700,36052291.6440
114.0000,45.5900,36718994.8344
115.0000,54.0400,37522112.5938
116.0000,48.7800,38240314.3020
117.0000,44.0700,38882479.0134
118.0000,46.0400,39556446.8850
119.0000,48.6100,40271904.1578
120.0000,47.5500,40970249.0706
121.0000,49.5600,41701042.8924
122.0000,51.2200,42458635.3164
123.0000,49.2300,43184101.7058
124.0000,48.9600,43905209.2860
125.0000,46.9900,44594513.7066
126.0000,49.6200,45326276.1528
127.0000,48.3400,46037374.6170
128.0000,48.5300,46751540.3910
129.0000,48.6200,47467159.1010
130.0000,53.0900,48254940.3108
131.0000,49.4200,48983474.0100
132.0000,53.8600,49783685.8968
133.0000,50.5400,50530300.5804
134.0000,53.9600,51332126.8410
135.0000,50.4700,52077611.4630
136.0000,49.9800,52815185.6544
137.0000,53.1700,53604258.3636
138.0000,50.5900,54351680.2338
139.0000,46.9500,55040338.9050
140.0000,52.6600,55821178.3086
141.0000,57.7600,56684350.7658
142.0000,52.9300,57469548.9780
143.0000,54.2300,58275734.0472
144.0000,53.7700,59074492.9980
145.0000,54.3500,59882615.3154
146.0000,59.1700,60768550.4400
147.0000,53.8700,61568923.7640
148.0000,60.0900,62469711.1260
149.0000,60.7100,63380507.6040
150.0000,53.8600,64180719.4908
151.0000,52.8800,64965110.5164
152.0000,58.3800,65838292.0896
153.0000,58.7000,66716639.6586
154.0000,59.7900,67612583.8998
155.0000,58.2800,68484151.0998
156.0000,54.3900,69292919.1666
157.0000,60.1700,70194998.0274
158.0000,56.5800,71039120.8758
159.0000,58.9500,71921504.3784
160.0000,60.2600,72825036.1752
161.0000,63.1800,73775707.6812
162.0000,55.5700,74603525.3562
163.0000,54.4000,75412454.8602
164.0000,63.0300,76360704.8058
165.0000,63.1900,77311537.7490
166.0000,56.1800,78149203.1034
167.0000,63.6200,79106977.8534
168.0000,60.2200,80009863.9008
169.0000,65.5600,80998957.4982
170.0000,58.9400,81881179.5636
171.0000,58.5000,82756298.3850
172.0000,66.4000,83758952.7210
173.0000,60.4800,84666036.1398
174.0000,62.1000,85599272.4108
175.0000,61.1500,86517172.1328
176.0000,64.4600,87488507.6208
177.0000,60.0900,88389294.9828
178.0000,62.5700,89330118.8100
179.0000,65.1700,90312916.3506
180.0000,71.2200,91393383.4938
181.0000,68.8500,92435589.9828
182.0000,68.4400,93471177.5400
183.0000,66.5000,94475446.2492
184.0000,63.4300,95430153.6894
185.0000,59.8400,96326905.1172
186.0000,63.9200,97289522.9880
187.0000,64.5800,98262795.7242
188.0000,70.7100,99335029.5624
189.0000,68.2000,100366742.6232
190.0000,69.6200,101421379.7892
191.0000,72.6900,102525578.2242
192.0000,66.4400,103528878.3096
193.0000,66.8900,104539443.0762
194.0000,65.4900,105527406.6126
195.0000,68.3300,106561218.3588
196.0000,67.1800,107576464.8090
197.0000,71.9900,108669362.6292
198.0000,71.4600,109753704.2694
199.0000,76.2700,110915697.2796
200.0000,65.7200,111907373.8752
201.0000,74.9200,113047572.8418
202.0000,69.0600,114093169.5156
203.0000,72.8400,115199789.5110
204.0000,73.0900,116310445.4406
205.0000,70.6900,117382356.4038
206.0000,73.9600,118507057.3836
207.0000,75.6400,119658879.8400
208.0000,70.5200,120728046.3678
209.0000,72.3600,121826917.3698
210.0000,71.7500,122915940.6930
211.0000,75.9300,124072444.8330
212.0000,73.4200,125188428.1956
213.0000,69.7800,126245648.3592
214.0000,75.7400,127399085.1888
215.0000,73.1600,128510871.1800
216.0000,73.2100,129623464.3578
217.0000,72.9800,130732344.4764
218.0000,75.1000,131875449.3150
219.0000,72.1800,132971414.4450
220.0000,73.8500,134094339.6138
221.0000,79.1900,135303472.3326
222.0000,75.0000,136444962.7980
223.0000,72.2600,137542219.4268
224.0000,77.6500,138726490.7922
225.0000,78.1300,139918511.1510
226.0000,75.8800,141074208.1038
227.0000,76.3600,142237654.0500
228.0000,81.1000,143477621.3046
229.0000,78.3700,144673516.1598
230.0000,78.1800,145866343.7052
231.0000,76.9700,147039637.3302
232.0000,81.4500,148285254.8922
233.0000,81.1400,149525867.8962
234.0000,78.5800,150725152.9362
235.0000,78.2200,151918626.2310
236.0000,76.4600,153083686.5510
237.0000,76.3900,154247616.8094
238.0000,80.0500,155470633.1412
239.0000,84.3000,156762260.3508
240.0000,72.9000,157869848.9706
241.0000,76.1800,159030389.0442
242.0000,81.0000,160268741.9256
243.0000,76.7100,161437838.1792
244.0000,80.8000,162672962.3130
245.0000,77.5200,163855134.9930
246.0000,82.2600,165113828.9814
247.0000,82.4800,166376074.5918
248.0000,76.9500,167549045.3424
249.0000,77.1200,168724760.5278
250.0000,80.4300,169953911.4792
251.0000,81.2300,171195977.4198
252.0000,85.5600,172507945.7370
253.0000,79.8900,173728379.0712
254.0000,78.1900,174921368.0544
255.0000,79.8700,176141478.5136
256.0000,80.9500,177379024.2078
257.0000,78.6200,178578954.9972
258.0000,83.7000,179860895.9652
259.0000,84.4300,181154621.8608
260.0000,80.2900,182381512.6896
261.0000,85.4000,183690898.0092
262.0000,84.9900,184993664.3970
263.0000,83.0400,186264950.4996
264.0000,87.6900,187611304.9746
265.0000,81.6200,188859666.9720
266.0000,82.4800,190121912.5824
267.0000,90.7000,191516859.7026
268.0000,83.3500,192793150.3632
269.0000,78.1800,193985977.9086
270.0000,82.1800,195243380.3982
271.0000,86.3500,196568102.2668
272.0000,84.3900,197861182.4130
273.0000,81.5600,199108575.7860
274.0000,87.6000,200453477.3244
275.0000,88.5500,201813715.4124
276.0000,83.4300,203091297.5718
277.0000,83.8700,204375982.9752
278.0000,83.9500,205661959.8774
279.0000,83.0400,206933245.9800
280.0000,88.4900,208292515.4436
281.0000,86.1700,209614331.4396
282.0000,82.2800,210873348.3030
283.0000,87.3800,212214698.2194
284.0000,85.8300,213531025.3452
285.0000,85.0100,214834114.6074
286.0000,87.2600,216173527.2756
287.0000,87.3700,217514715.7548
288.0000,86.8400,218847348.0540
