@relation 'total_s1_dynamic_rate_d10_alpha0.3_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,40.8500,590181.8820
1.0000,27.3100,961777.5786
2.0000,10.0000,1053925.2054
3.0000,10.0000,1146072.8322
4.0000,10.0000,1238220.4590
5.0000,10.0000,1330368.0858
6.0000,10.0000,1422515.7126
7.0000,10.0000,1514663.3394
8.0000,10.0000,1606810.9662
9.0000,36.7800,2131287.8424
10.0000,10.0000,2223435.4692
11.0000,10.0000,2315583.0960
12.0000,45.2100,2976151.6668
13.0000,42.7700,3597329.5218
14.0000,10.0000,3689477.1486
15.0000,10.0000,3781624.7754
16.0000,10.0000,3873772.4022
17.0000,10.0000,3965920.0290
18.0000,10.0000,4058067.6558
19.0000,10.0000,4150215.2826
20.0000,37.9700,4693903.2048
21.0000,10.0000,4786050.8316
22.0000,25.5200,5128749.2406
23.0000,10.0000,5220896.8674
24.0000,10.0000,5313044.4942
25.0000,10.0000,5405192.1210
26.0000,10.0000,5497339.7478
27.0000,10.0000,5589487.3746
28.0000,10.0000,5681635.0014
29.0000,10.0000,5773782.6282
30.0000,14.6300,5940675.7524
31.0000,20.2300,6197973.7986
32.0000,34.3400,6683059.9590
33.0000,10.0000,6775207.5858
34.0000,10.0000,6867355.2126
35.0000,20.6500,7131433.6278
36.0000,10.0000,7223581.2546
37.0000,28.6700,7617132.4320
38.0000,10.0000,7709280.0588
39.0000,10.0000,7801427.6856
40.0000,10.0000,7893575.3124
41.0000,41.2900,8490860.4378
42.0000,30.1600,8908465.7820
43.0000,10.0000,9000613.4088
44.0000,10.0000,9092761.0356
45.0000,24.5100,9419154.2712
46.0000,20.4700,9680326.8138
47.0000,10.2300,9776187.4998
48.0000,13.0300,9917250.6468
49.0000,49.0700,10640134.0380
50.0000,10.0000,10732281.6648
51.0000,33.8100,11208811.6452
52.0000,13.9800,11365211.3412
53.0000,35.7100,11872414.4202
54.0000,35.7600,12380424.6858
55.0000,15.6600,12563945.8584
56.0000,18.5300,12793799.5530
57.0000,10.0000,12885947.1798
58.0000,17.6900,13102240.1364
59.0000,10.0000,13194387.7632
60.0000,16.9200,13398250.0428
61.0000,10.0000,13490397.6696
62.0000,10.0000,13582545.2964
63.0000,10.0000,13674692.9232
64.0000,10.0000,13766840.5500
65.0000,25.9700,14116803.6402
66.0000,16.4200,14312594.0520
67.0000,13.7200,14464796.3766
68.0000,10.0000,14556944.0034
69.0000,10.0000,14649091.6302
70.0000,10.0000,14741239.2570
71.0000,10.0000,14833386.8838
72.0000,10.0000,14925534.5106
73.0000,10.0000,15017682.1374
74.0000,10.0000,15109829.7642
75.0000,10.0000,15201977.3910
76.0000,19.3100,15444423.1998
77.0000,10.6000,15546257.0682
78.0000,35.2800,16046518.3404
79.0000,34.7100,16537577.6832
80.0000,30.8200,16965837.8928
81.0000,10.0000,17057985.5196
82.0000,36.8900,17584238.2068
83.0000,12.9900,17724655.6044
84.0000,31.5200,18164216.4294
85.0000,29.3300,18568422.4728
86.0000,41.7500,19173133.7166
87.0000,10.0000,19265281.3434
88.0000,38.2500,19813489.5114
89.0000,10.0000,19905637.1382
90.0000,10.0000,19997784.7650
91.0000,10.0000,20089932.3918
92.0000,10.0000,20182080.0186
93.0000,10.0000,20274227.6454
94.0000,10.0000,20366375.2722
95.0000,30.7500,20793505.4208
96.0000,50.4500,21538667.1678
97.0000,37.6500,22077189.0942
98.0000,10.0000,22169336.7210
99.0000,10.0000,22261484.3478
100.0000,10.0000,22353631.9746
101.0000,10.0000,22445779.6014
102.0000,10.0000,22537927.2282
103.0000,19.9200,22790220.7158
104.0000,16.0000,22979230.7586
105.0000,12.0400,23104311.6066
106.0000,10.0000,23196459.2334
107.0000,10.0000,23288606.8602
108.0000,28.6900,23682480.9126
109.0000,25.4600,24024210.6978
110.0000,10.0000,24116358.3246
111.0000,15.3800,24295359.2508
112.0000,34.2100,24778346.7258
113.0000,10.0000,24870494.3526
114.0000,44.2800,25516049.2488
115.0000,10.0000,25608196.8756
116.0000,34.4700,26095381.7220
117.0000,10.0000,26187529.3488
118.0000,10.0000,26279676.9756
119.0000,21.7900,26562159.2496
120.0000,10.0000,26654306.8764
121.0000,19.0700,26892878.1888
122.0000,83.0800,28164810.0408
123.0000,43.5600,28798741.4472
124.0000,33.3700,29268168.1836
125.0000,15.2400,29444908.9872
126.0000,52.6900,30226232.7030
127.0000,10.0000,30318380.3298
128.0000,10.0000,30410527.9566
129.0000,53.8600,31210739.8434
130.0000,23.0100,31512917.4756
131.0000,24.4900,31838987.8368
132.0000,10.0000,31931135.4636
133.0000,40.1100,32509370.9808
134.0000,28.5100,32900339.1606
135.0000,33.5100,33372026.0202
136.0000,43.2000,34000145.6814
137.0000,24.9000,34332834.9744
138.0000,16.7800,34534437.1314
139.0000,42.9000,35157713.6718
140.0000,10.0000,35249861.2986
141.0000,10.0000,35342008.9254
142.0000,10.0000,35434156.5522
143.0000,45.1000,36092949.3120
144.0000,36.4800,36612583.0674
145.0000,39.1700,37175643.4728
146.0000,12.1600,37302661.5696
147.0000,31.4700,37741415.2080
148.0000,46.5800,38424100.6968
149.0000,11.5900,38541916.8636
150.0000,38.1700,39088833.5328
151.0000,10.0000,39180981.1596
152.0000,12.8200,39318654.1218
153.0000,10.0000,39410801.7486
154.0000,10.0000,39502949.3754
155.0000,10.0000,39595097.0022
156.0000,10.0000,39687244.6290
157.0000,10.0000,39779392.2558
158.0000,10.0000,39871539.8826
159.0000,39.9000,40446385.2150
160.0000,19.8000,40696741.4544
161.0000,11.9900,40821015.1158
162.0000,10.0200,40913485.6176
163.0000,26.3400,41269421.8902
164.0000,41.3400,41867514.2028
165.0000,10.0000,41959661.8296
166.0000,10.0000,42051809.4564
167.0000,12.1100,42178020.3660
168.0000,53.6200,42974357.7564
169.0000,42.1600,43585687.9320
170.0000,10.0000,43677835.5588
171.0000,68.8500,44720042.0478
172.0000,46.0100,45393525.6072
173.0000,10.0000,45485673.2340
174.0000,10.0000,45577820.8608
175.0000,18.7400,45811064.7402
176.0000,18.2500,46036398.1890
177.0000,30.4200,46458200.9046
178.0000,26.3300,46813975.7400
179.0000,56.2800,47653255.4676
180.0000,10.0000,47745403.0944
181.0000,10.0000,47837550.7212
182.0000,24.5900,48165235.4562
183.0000,28.6400,48558302.3214
184.0000,10.0000,48650449.9482
185.0000,36.5400,49171052.3280
186.0000,44.5500,49820966.0328
187.0000,10.4100,49919732.5914
188.0000,29.4900,50326521.6324
189.0000,23.8600,50642421.4398
190.0000,31.0100,51073748.9598
191.0000,31.3300,51510242.4750
192.0000,10.9900,51618372.4008
193.0000,10.2200,51714071.6496
194.0000,26.3600,52070330.7972
195.0000,39.0100,52630808.2050
196.0000,16.8400,52833378.9858
197.0000,32.4400,53287792.0482
198.0000,23.5500,53598687.2976
199.0000,42.7700,54219865.1526
200.0000,10.0000,54312012.7794
201.0000,54.9300,55129498.4634
202.0000,21.0100,55399388.6232
203.0000,16.7900,55601152.2174
204.0000,22.3600,55892836.4208
205.0000,39.4200,56459932.7598
206.0000,10.0000,56552080.3866
207.0000,33.3400,57021022.8114
208.0000,20.9300,57289621.4724
209.0000,12.0300,57414540.8832
210.0000,52.2000,58187954.1684
