@relation 'total_s2_dynamic_rate_d10_alpha0.5_total'

@attribute Time numeric
@attribute target_send_rate numeric
@attribute total_size_bytes numeric

@data
0.0000,10.0000,92147.6268
1.0000,17.1200,299238.6540
2.0000,10.0000,391386.2808
3.0000,14.5500,556987.9062
4.0000,24.7500,887255.6388
5.0000,35.5700,1392198.5946
6.0000,11.6400,1510821.9486
7.0000,10.0000,1602969.5754
8.0000,14.5700,1768894.0758
9.0000,10.0000,1861041.7026
10.0000,10.0000,1953189.3294
11.0000,21.7100,2234380.1046
12.0000,10.0000,2326527.7314
13.0000,40.6300,2913157.9914
14.0000,10.0000,3005305.6182
15.0000,10.0000,3097453.2450
16.0000,10.0000,3189600.8718
17.0000,17.7000,3406055.2656
18.0000,35.4800,3909545.2854
19.0000,10.0000,4001692.9122
20.0000,10.0000,4093840.5390
21.0000,10.8100,4199064.5922
22.0000,17.8000,4417133.3598
23.0000,16.6800,4617121.1430
24.0000,25.7800,4964016.9234
25.0000,10.2000,5059393.2972
26.0000,12.0200,5184151.2708
27.0000,10.0000,5276298.8976
28.0000,10.6500,5378939.9526
29.0000,10.0000,5471087.5794
30.0000,10.0000,5563235.2062
31.0000,10.0000,5655382.8330
32.0000,10.0000,5747530.4598
33.0000,10.0000,5839678.0866
34.0000,10.0000,5931825.7134
35.0000,10.0000,6023973.3402
36.0000,10.0000,6116120.9670
37.0000,45.3700,6779272.5354
38.0000,38.2400,7327319.2662
39.0000,10.0000,7419466.8930
40.0000,10.0000,7511614.5198
41.0000,31.3000,7947623.7228
42.0000,30.9400,8377821.1812
43.0000,10.0000,8469968.8080
44.0000,10.0000,8562116.4348
45.0000,55.0900,9382185.1170
46.0000,10.0000,9474332.7438
47.0000,10.0000,9566480.3706
48.0000,10.0000,9658627.9974
49.0000,32.3000,10110780.9366
50.0000,10.0000,10202928.5634
51.0000,51.8500,10970691.5406
52.0000,10.0000,11062839.1674
53.0000,10.3100,11159991.3522
54.0000,10.0000,11252138.9790
55.0000,27.3900,11625026.1744
56.0000,10.0000,11717173.8012
57.0000,21.8300,12000301.8246
58.0000,10.0000,12092449.4514
59.0000,10.0000,12184597.0782
60.0000,41.5100,12785433.8256
61.0000,10.0000,12877581.4524
62.0000,10.0000,12969729.0792
63.0000,10.0000,13061876.7060
64.0000,36.6400,13584093.4590
65.0000,30.3000,14003958.9264
66.0000,18.9800,14241077.3022
67.0000,23.0200,14543416.3716
68.0000,10.0000,14635563.9984
69.0000,11.6300,14754025.9152
70.0000,10.0000,14846173.5420
71.0000,22.0200,15132368.8752
72.0000,21.2700,15406456.4064
73.0000,26.1000,15758518.1826
74.0000,10.0000,15850665.8094
75.0000,18.3500,16077613.6314
76.0000,28.2000,16463577.2532
77.0000,30.9000,16893128.9622
78.0000,10.0000,16985276.5890
79.0000,11.2700,17097926.7606
80.0000,13.5400,17247223.2126
